masked	src
jah qaþ du im [MASK] frauja ist sa sunus mans jah þamma sabbato daga	jah qaþ du im þatei frauja ist sa sunus mans jah þamma sabbato daga
sa dailjands in allawerein	sa dailjands in allawerein
þamma bidjandin þuk gibais jah þamma [MASK] af þus leiƕan sis ni uswandjais	þamma bidjandin þuk gibais jah þamma wiljandin af þus leiƕan sis ni uswandjais
[MASK] bileiþands allaim usstandands iddja afar imma	jah bileiþands allaim usstandands iddja afar imma
þanuh atberun du imma usliþan ana ligra [MASK]	þanuh atberun du imma usliþan ana ligra ligandan
jah saei fraqisteiþ [MASK] seinai in meina bigitiþ þo	jah saei fraqisteiþ saiwalai seinai in meina bigitiþ þo
jah [MASK] miþþanei saiso sum raihtis gadraus faur wig jah qemun fuglos [MASK] fretun þata	jah warþ miþþanei saiso sum raihtis gadraus faur wig jah qemun fuglos jah fretun þata
ansts izwis jah gawairþi fram guda attin unsaramma jah fraujin [MASK] Xristau	ansts izwis jah gawairþi fram guda attin unsaramma jah fraujin Iesu Xristau
atsteigadau nu af þamma galgin jah [MASK] imma	atsteigadau nu af þamma galgin jah galaubjam imma
niu [MASK] meinata jus sijuþ in fraujin	niu waurstw meinata jus sijuþ in fraujin
andhof jains jah qaþ	andhof jains jah qaþ
sind sumai þize her standandane þaiei ni [MASK] dauþau unte gasaiƕand þiudinassau gudis	sind sumai þize her standandane þaiei ni kausjand dauþau unte gasaiƕand þiudinassau gudis
jah qaþ du im	jah qaþ du im
jah þridja nam þo samaleiko	jah þridja nam þo samaleiko
jah dugunnun suns faurqiþan allai	jah dugunnun suns faurqiþan allai
iþ þaim anþaraim in gajukom ei saiƕandans ni gasaiƕaina [MASK] gahausjandans ni fraþjaina	iþ þaim anþaraim in gajukom ei saiƕandans ni gasaiƕaina jah gahausjandans ni fraþjaina
wesun auk usagidai	wesun auk usagidai
[MASK] ohtedun fraihnan ina bi þata waurd	jah ohtedun fraihnan ina bi þata waurd
jah atiddjedun Saddukaieis du imma þaiei qiþand [MASK] ni wisan jah frehun ina qiþandans	jah atiddjedun Saddukaieis du imma þaiei qiþand usstass ni wisan jah frehun ina qiþandans
aþþan ufar alla þo friaþwa sei ist [MASK] ainamundiþos	aþþan ufar alla þo friaþwa sei ist gabindi ainamundiþos
þanuh Peilatus hausjands þize	þanuh Peilatus hausjands þize
ak gagg jah [MASK] þuk silban gudjin [MASK] atbair imma fram þizai gahraineinai þeinai þatei anabaud Moses du weitwodiþai im	ak gagg jah ataugei þuk silban gudjin jah atbair imma fram þizai gahraineinai þeinai þatei anabaud Moses du weitwodiþai im
biþe þan is [MASK] was juþan at ibdaljin þis fairgunjis [MASK] dugunnun alakjo managei siponje faginondans hazjan guþ stibnai mikilai in [MASK] þoze seƕun mahte qiþandans	biþe þan is neƕa was juþan at ibdaljin þis fairgunjis alewabagme dugunnun alakjo managei siponje faginondans hazjan guþ stibnai mikilai in allaizo þoze seƕun mahte qiþandans
atsaiƕiþ faura bokarjam þaim wiljandam [MASK] in ƕeitaim	atsaiƕiþ faura bokarjam þaim wiljandam gaggan in ƕeitaim
[MASK] raihtis Daweid qiþiþ ina fraujan jah ƕaþro imma sunus ist	silba raihtis Daweid qiþiþ ina fraujan jah ƕaþro imma sunus ist
jah qaþ du im	jah qaþ du im
jah sunsaiw ussaƕ jah laistida [MASK] wiga Iesu	jah sunsaiw ussaƕ jah laistida in wiga Iesu
sokeiþ mik jah swaswe qaþ du Iudaium ei þadei ik gagga jus ni maguþ [MASK] jah [MASK] qiþa nu	sokeiþ mik jah swaswe qaþ du Iudaium ei þadei ik gagga jus ni maguþ qiman jah izwis qiþa nu
jah allai alakjo weitwodidedun [MASK] jah sildaleikidedun bi þo waurda anstais þo usgaggandona [MASK] munþa is jah qeþun	jah allai alakjo weitwodidedun imma jah sildaleikidedun bi þo waurda anstais þo usgaggandona us munþa is jah qeþun
jah usnemun þrins tiguns silubreinaize andawairþi þis wairþodins þatei garahnidedun [MASK] sunum Israelis jah [MASK] ins und akra kasjins swaswe anabauþ mis frauja	jah usnemun þrins tiguns silubreinaize andawairþi þis wairþodins þatei garahnidedun fram sunum Israelis jah atgebun ins und akra kasjins swaswe anabauþ mis frauja
aþþan ist gawaurki mikil gagudei [MASK] ganauhin	aþþan ist gawaurki mikil gagudei miþ ganauhin
jah fraþjands Iesus qaþ du [MASK]	jah fraþjands Iesus qaþ du im
jah usgaggandin [MASK] jainþro miþ siponjam seinaim jah managein ganohai sunus Teimaiaus Barteimaius sa blinda sat faur wig du [MASK]	jah usgaggandin imma jainþro miþ siponjam seinaim jah managein ganohai sunus Teimaiaus Barteimaius sa blinda sat faur wig du aihtron
eiþan ƕazuh saei matjiþ þana hlaif aiþþau drigkai þana stikl fraujins [MASK] fraujins skula wairþiþ leikis jah [MASK] fraujins	eiþan ƕazuh saei matjiþ þana hlaif aiþþau drigkai þana stikl fraujins unwairþaba fraujins skula wairþiþ leikis jah bloþis fraujins
jah galaubidedun managai du [MASK] jainar	jah galaubidedun managai du imma jainar
niu jah þu [MASK] siponje þis is	niu jah þu þize siponje þis is
sah atwaurpans was du daura is banjo [MASK]	sah atwaurpans was du daura is banjo fulls
fraqistja [MASK] þize snutrane jah frodein þize frodane uskiusa	fraqistja snutrein þize snutrane jah frodein þize frodane uskiusa
jah ufarstigun þai þaurnjus jah afƕapidedun þata jah akran [MASK] gaf	jah ufarstigun þai þaurnjus jah afƕapidedun þata jah akran ni gaf
ik daupida auk [MASK] þans Staifanaus gadaukans	ik daupida auk jaþ þans Staifanaus gadaukans
jah jabai taihswo þeina handus marzjai þuk afmait þo jah [MASK] af þus	jah jabai taihswo þeina handus marzjai þuk afmait þo jah wairp af þus
jabai qiþai manna attin seinamma aiþþau aiþein kaurban þatei ist maiþms þisƕah þatei us mis gabatnis jah [MASK] fraletiþ [MASK] ni waiht taujan attin seinamma aiþþau aiþein [MASK] [MASK] waurd gudis þizai anabusnai izwarai þoei anafulhuþ	jabai qiþai manna attin seinamma aiþþau aiþein kaurban þatei ist maiþms þisƕah þatei us mis gabatnis jah ni fraletiþ ina ni waiht taujan attin seinamma aiþþau aiþein seinai blauþjandans waurd gudis þizai anabusnai izwarai þoei anafulhuþ
jah ufrakida jah gastoþ aftra so [MASK] is	jah ufrakida jah gastoþ aftra so handus is
iþ jabai jus ni afletiþ ni þau atta [MASK] sa in himinam afletiþ izwis [MASK] izwaros	iþ jabai jus ni afletiþ ni þau atta izwar sa in himinam afletiþ izwis missadedins izwaros
jah sinteino nahtam jah dagam [MASK] aurahjom [MASK] in fairgunjam was hropjands jah bliggwands sik stainam	jah sinteino nahtam jah dagam in aurahjom jah in fairgunjam was hropjands jah bliggwands sik stainam
in arbaidim managizeim in karkarom [MASK] in slahim ufarassau in dauþeinim ufta	in arbaidim managizeim in karkarom ufarassau in slahim ufarassau in dauþeinim ufta
þan nu taujais armaion ni haurnjais faura þus [MASK] þai liutans taujand in gaqumþim jah in garunsim ei [MASK] fram mannam	þan nu taujais armaion ni haurnjais faura þus swaswe þai liutans taujand in gaqumþim jah in garunsim ei hauhjaindau fram mannam
jah usfilmei dissat allans jah mikilidedun [MASK] jah fullai waurþun agisis qiþandans þatei	jah usfilmei dissat allans jah mikilidedun guþ jah fullai waurþun agisis qiþandans þatei
jah þata [MASK] galaiþ jah wopida Marjan swistar seina þiubjo qiþandei	jah þata qiþandei galaiþ jah wopida Marjan swistar seina þiubjo qiþandei
jah attauhun ina ana Gaulgauþa staþ þatei [MASK] gaskeiriþ ƕairneins staþs	jah attauhun ina ana Gaulgauþa staþ þatei ist gaskeiriþ ƕairneins staþs
gahausjandans qeþun þan	gahausjandans qeþun þan
kann þuk ƕas is	kann þuk ƕas is
jah bisaiƕands alla at andanahtja juþan [MASK] ƕeilai usiddja in Beþanian miþ þaim twalibim	jah bisaiƕands alla at andanahtja juþan wisandin ƕeilai usiddja in Beþanian miþ þaim twalibim
sa [MASK] auk frauja allaize gabigs in allans þans bidjandans sik	sa sama auk frauja allaize gabigs in allans þans bidjandans sik
frauja iþ weseis her [MASK] þau gadauþnodedi broþar meins	frauja iþ weseis her ni þau gadauþnodedi broþar meins
[MASK] so dwaliþa gudis handugozei mannam	unte so dwaliþa gudis handugozei mannam
ni [MASK] aiw rodida manna swaswe sa manna	ni ƕanhun aiw rodida manna swaswe sa manna
bi frawaurht raihtis þatei ni galaubjand [MASK] mis	bi frawaurht raihtis þatei ni galaubjand du mis
jah jabai ƕa [MASK] hugjiþ jah þata izwis guþ andhuljiþ	jah jabai ƕa aljaleikos hugjiþ jah þata izwis guþ andhuljiþ
manwei ƕa du naht matjau jah [MASK] andbahtei mis unte matja jah drigka jah biþe [MASK] jah gadrigkais þu	manwei ƕa du naht matjau jah bigaurdans andbahtei mis unte matja jah drigka jah biþe gamatjis jah gadrigkais þu
aþþan þata [MASK] taujandans ni wairþaima usgrudjans	aþþan þata godo taujandans ni wairþaima usgrudjans
Iþ nu gagga du þamma sandjandin mik jah ainshun us izwis ni [MASK] mik	Iþ nu gagga du þamma sandjandin mik jah ainshun us izwis ni fraihniþ mik
[MASK] athaitands ins in gajukom qaþ du im	jah athaitands ins in gajukom qaþ du im
jah ija ni froþun [MASK] waurda þatei rodida du im	jah ija ni froþun þamma waurda þatei rodida du im
[MASK] jabai allai praufetjand iþ innatgaggai ƕas ungalaubjands aiþþau unweis gasakada fram allaim	iþ jabai allai praufetjand iþ innatgaggai ƕas ungalaubjands aiþþau unweis gasakada fram allaim
froþun auk [MASK] du im þo gajukon qaþ	froþun auk þatei du im þo gajukon qaþ
magu	magu
unhulþon habaiþ	unhulþon habaiþ
wai izwis jus sadans nu unte gredagai [MASK]	wai izwis jus sadans nu unte gredagai wairþiþ
swe niuklahs froþ	swe niuklahs froþ
niba saei wisiþ in mis uswairpada ut swe weinatains jah gaþaursniþ jah galisada jah in fon [MASK] [MASK] inbrannjada	niba saei wisiþ in mis uswairpada ut swe weinatains jah gaþaursniþ jah galisada jah in fon galagjand jah inbrannjada
iþ [MASK] usstass dauþaim nist nih Xristus urrais	iþ jabai usstass dauþaim nist nih Xristus urrais
ak filu mais [MASK] þugkjand liþiwe leikis lasiwostai wisan þaurftai sind	ak filu mais þaiei þugkjand liþiwe leikis lasiwostai wisan þaurftai sind
[MASK] qiþa izwis þatei andnemun mizdon seina	amen qiþa izwis þatei andnemun mizdon seina
unte jabai [MASK] gatar þata aftra timrja missataujandan mik silban ustaiknja	unte jabai þatei gatar þata aftra timrja missataujandan mik silban ustaiknja
þata qiþands Iesus usiddja miþ siponjam seinaim [MASK] rinnon [MASK] Kaidron þarei was aurtigards in þanei galaiþ Iesus jah siponjos is	þata qiþands Iesus usiddja miþ siponjam seinaim ufar rinnon þo Kaidron þarei was aurtigards in þanei galaiþ Iesus jah siponjos is
aþþan jaþþe [MASK] in izwaraizos gaþlaihtais jah naseinais þizos waurstweigons in stiwitja þizo samono [MASK] þozei jah weis winnam jah wens unsara gatulgida faur izwis	aþþan jaþþe þreihanda in izwaraizos gaþlaihtais jah naseinais þizos waurstweigons in stiwitja þizo samono þulaine þozei jah weis winnam jah wens unsara gatulgida faur izwis
afar uh þan þata twaim [MASK] ataugiþs warþ in anþaramma farwa gaggandam du wehsa	afar uh þan þata twaim ize ataugiþs warþ in anþaramma farwa gaggandam du wehsa
garedandans auk goda ni þatainei in andwairþja gudis ak jah [MASK] andwairþja manne	garedandans auk goda ni þatainei in andwairþja gudis ak jah in andwairþja manne
ni þanaseiþs [MASK] þus aiw manna akran matjai	ni þanaseiþs us þus aiw manna akran matjai
was uh þan neƕa pasxa so [MASK] Iudaie	was uh þan neƕa pasxa so dulþs Iudaie
iþ jabai gaswiltiþ manag akran [MASK]	iþ jabai gaswiltiþ manag akran bairiþ
qeþun þan sumai þize Fareisaie	qeþun þan sumai þize Fareisaie
daga ƕammeh gaswiltandans in izwaraizos [MASK] broþrjus þoei haba in Xristau Iesu fraujin unsaramma	daga ƕammeh gaswiltandans in izwaraizos ƕoftuljos broþrjus þoei haba in Xristau Iesu fraujin unsaramma
usþulaiþ þans siukans	usþulaiþ þans siukans
þan auk gairnidedeina wiþra Xristu liugan wileina habandeins staua unte frumein [MASK] wana gatawidedun	þan auk gairnidedeina wiþra Xristu liugan wileina habandeins staua unte frumein galaubein wana gatawidedun
jabai wesi raþjo [MASK] Israelis swaswe malma mareins laibos ganisand	jabai wesi raþjo suniwe Israelis swaswe malma mareins laibos ganisand
Lazarus frijonds unsar gasaizlep	Lazarus frijonds unsar gasaizlep
in þizei andnimaiþ [MASK] misso swaswe jah Xristus andnam izwis du wulþau gudis	in þizei andnimaiþ izwis misso swaswe jah Xristus andnam izwis du wulþau gudis
aiþþau þatei mito bi leika þagkjau ei sijai at [MASK] þata ja ja [MASK] þata ne ne	aiþþau þatei mito bi leika þagkjau ei sijai at mis þata ja ja jah þata ne ne
[MASK] uh þan þata innatgaggandin imma in Kafarnaum duatiddja imma [MASK] bidjands ina jah qiþands	afar uh þan þata innatgaggandin imma in Kafarnaum duatiddja imma hundafaþs bidjands ina jah qiþands
qaþ þan Paitrus	qaþ þan Paitrus
jah biþe ustauhun allata bi [MASK] fraujins gawandidedun sik in Galeilaian in [MASK] seina Nazaraiþ	jah biþe ustauhun allata bi witoda fraujins gawandidedun sik in Galeilaian in baurg seina Nazaraiþ
silba bi sik rodjai	silba bi sik rodjai
[MASK] usgaggandei alla managei dugunnun bidjan swaswe sinteino tawida im	jah usgaggandei alla managei dugunnun bidjan swaswe sinteino tawida im
biƕe kunnum þata	biƕe kunnum þata
iþ inuh gajukon [MASK] rodida im iþ sundro siponjam seinaim andband allata	iþ inuh gajukon ni rodida im iþ sundro siponjam seinaim andband allata
standands þan Zakkaius qaþ [MASK] fraujin	standands þan Zakkaius qaþ du fraujin
barnilo [MASK] sinteino miþ mis is jah all þata mein þein ist	barnilo þu sinteino miþ mis is jah all þata mein þein ist
andhafjands þan qaþ du im	andhafjands þan qaþ du im
jah managai þrutsfillai wesun uf Haileisaiu praufetau in Israela [MASK] ni ainshun ize gahrainids was alja [MASK] sa Saur	jah managai þrutsfillai wesun uf Haileisaiu praufetau in Israela jah ni ainshun ize gahrainids was alja Naiman sa Saur
arbaidei	arbaidei
fraihna jah [MASK] izwis ainis waurdis jah andhafjiþ [MASK] jah qiþa izwis in ƕamma waldufnje þata tauja	fraihna jah ik izwis ainis waurdis jah andhafjiþ mis jah qiþa izwis in ƕamma waldufnje þata tauja
sa andnimands [MASK] mik andnimiþ jah sa mik andnimands andnimiþ þana sandjandan mik	sa andnimands izwis mik andnimiþ jah sa mik andnimands andnimiþ þana sandjandan mik
jah þan ik jabai ƕa fragaf fragaf in [MASK] in andwairþja Xristaus ei ni [MASK] fram Satanin	jah þan ik jabai ƕa fragaf fragaf in izwara in andwairþja Xristaus ei ni gaaiginondau fram Satanin
seinamma faursniwiþ du matjan jah þan sums gredags sumz uþ [MASK] drugkans ist	seinamma faursniwiþ du matjan jah þan sums gredags sumz uþ þan drugkans ist
unte ni us galaubeinai ak us [MASK] witodis	unte ni us galaubeinai ak us waurstwam witodis
jah [MASK] akran bairandane gahraineiþ ita ei managizo akran bairaina	jah all akran bairandane gahraineiþ ita ei managizo akran bairaina
jah sums qaþ	jah sums qaþ
jah qeþun	jah qeþun
unsis [MASK] skuld ist usqiman manne ainummehun	unsis ni skuld ist usqiman manne ainummehun
jah þai faurgaggandans wajameridedun ina wiþondans haubida seina [MASK] qiþandans	jah þai faurgaggandans wajameridedun ina wiþondans haubida seina jah qiþandans
inuh þis all gaþula bi [MASK] gawalidans ei jah þai [MASK] gatilona sei ist in Xristau Iesu miþ wulþau aiweinamma	inuh þis all gaþula bi þans gawalidans ei jah þai ganist gatilona sei ist in Xristau Iesu miþ wulþau aiweinamma
[MASK] þata du frijon [MASK] us allamma hairtin jah us [MASK] fraþja jah us allai saiwalai jah us allai mahtai jah þata [MASK] frijon neƕundjan swe sik silban managizo ist allaim þaim alabrunstim jah saudim	jah þata du frijon ina us allamma hairtin jah us allamma fraþja jah us allai saiwalai jah us allai mahtai jah þata du frijon neƕundjan swe sik silban managizo ist allaim þaim alabrunstim jah saudim
sai waurþun niuja alla	sai waurþun niuja alla
ƕaþar ist azetizo qiþan afletanda þus frawaurhteis þau qiþan [MASK] jah gagg	ƕaþar ist azetizo qiþan afletanda þus frawaurhteis þau qiþan urreis jah gagg
ain waurstw gatawida jah allai [MASK]	ain waurstw gatawida jah allai sildaleikeiþ
nu sa [MASK] þis fairƕaus uswairpada ut	nu sa reiks þis fairƕaus uswairpada ut
jah warþ biþe [MASK] [MASK] aftra andnimands þiudangardja jah haihait wopjan du sis þans skalkans þaimei atgaf þata silubr ei gakunnaidedi ƕa ƕarjizuh gawaurhtedi	jah warþ biþe atwandida sik aftra andnimands þiudangardja jah haihait wopjan du sis þans skalkans þaimei atgaf þata silubr ei gakunnaidedi ƕa ƕarjizuh gawaurhtedi
gawizneigs [MASK] auk witoda gudis bi þamma innumin mann	gawizneigs im auk witoda gudis bi þamma innumin mann
swiglodedum izwis jah ni plinsideduþ	swiglodedum izwis jah ni plinsideduþ
jah usleiþandin [MASK] in skipa aftra hindar marein gaqemun [MASK] manageins filu du imma jah was faura marein	jah usleiþandin Iesua in skipa aftra hindar marein gaqemun sik manageins filu du imma jah was faura marein
gahausjands þan bi Iesu [MASK] du imma [MASK] Iudaie bidjands ina ei qimi jah ganasidedi þana skalk is	gahausjands þan bi Iesu insandida du imma sinistans Iudaie bidjands ina ei qimi jah ganasidedi þana skalk is
jah attauhun þana fulan Iesua jah [MASK] wastjos seinos ana þana fulan ussatidedun Iesu	jah attauhun þana fulan Iesua jah uswairpandans wastjos seinos ana þana fulan ussatidedun Iesu
jah atiddja dalaþ rign jah qemun aƕos [MASK] waiwoun windos jah bistugqun bi þamma razna jainamma jah ni gadraus unte [MASK] was ana staina	jah atiddja dalaþ rign jah qemun aƕos jah waiwoun windos jah bistugqun bi þamma razna jainamma jah ni gadraus unte gasuliþ was ana staina
jah gawandjands sik [MASK] þizai qinon qaþ du Seimona	jah gawandjands sik du þizai qinon qaþ du Seimona
jah was in þizai auþidai dage fidwor tiguns [MASK] fram Satanin jah was miþ diuzam jah [MASK] andbahtidedun imma	jah was in þizai auþidai dage fidwor tiguns fraisans fram Satanin jah was miþ diuzam jah aggileis andbahtidedun imma
jah fram im ik weiha mik silban ei [MASK] jah eis weihai in sunjai	jah fram im ik weiha mik silban ei sijaina jah eis weihai in sunjai
unte managa barna þizos auþjons mais þau þizos aigandeins [MASK]	unte managa barna þizos auþjons mais þau þizos aigandeins aban
qaþ þan sa atta [MASK] skalkam seinaim	qaþ þan sa atta du skalkam seinaim
jah jainana [MASK] jah managans anþarans sumans usbliggwandans sumanz uh þan usqimandans	jah jainana afslohun jah managans anþarans sumans usbliggwandans sumanz uh þan usqimandans
jah swa in [MASK] aikklesjom anabiuda	jah swa in allaim aikklesjom anabiuda
gaƕotida [MASK] Iesus ahmin þamma unhrainjin [MASK] gahailida þana magu jah atgaf ina attin is	gaƕotida þan Iesus ahmin þamma unhrainjin jah gahailida þana magu jah atgaf ina attin is
du Kaurinþium ·b· meliþ ist [MASK] Filippai Makidonais	du Kaurinþium ·b· meliþ ist us Filippai Makidonais
aþþan þarei ahma [MASK] þaruh freijhals ist	aþþan þarei ahma fraujins þaruh freijhals ist
[MASK] swe raihtis in allamma managniþ galaubeinai jah waurda jah kunþja jah in allai usdaudein jah ana þizai us [MASK] in uns [MASK] ei jah in þizai anstai managnaiþ	akei swe raihtis in allamma managniþ galaubeinai jah waurda jah kunþja jah in allai usdaudein jah ana þizai us izwis in uns frijaþwai ei jah in þizai anstai managnaiþ
aþþan atgaggand dagos þan [MASK] af im sa bruþfaþs jah þan fastand [MASK] jainamma daga	aþþan atgaggand dagos þan afnimada af im sa bruþfaþs jah þan fastand in jainamma daga
samo fraþjaiþ	samo fraþjaiþ
ushraineiþ þata fairnjo beist ei sijaiþ niujis [MASK] swaswe sijaiþ unbeistjodai	ushraineiþ þata fairnjo beist ei sijaiþ niujis daigs swaswe sijaiþ unbeistjodai
fraihna izwis	fraihna izwis
andnemun mizdon seina	andnemun mizdon seina
amen	amen
duhþe sa galewjands mik þus maizein [MASK] habaid	duhþe sa galewjands mik þus maizein frawaurht habaid
jabai jus gastandiþ in waurda meinamma bi [MASK] siponjos meinai sijuþ jah ufkunnaiþ sunja jah so sunja [MASK] izwis briggiþ	jabai jus gastandiþ in waurda meinamma bi sunjai siponjos meinai sijuþ jah ufkunnaiþ sunja jah so sunja frijans izwis briggiþ
andhofun imma Iudaieis	andhofun imma Iudaieis
ibai aufto distairai wein þata niujo þans balgins [MASK] wein usgutniþ jah [MASK] balgeis fraqistnand	ibai aufto distairai wein þata niujo þans balgins jah wein usgutniþ jah þai balgeis fraqistnand
triggw [MASK] waurd jah allaizos andanumtais wairþ	triggw þata waurd jah allaizos andanumtais wairþ
jah merida qiþands	jah merida qiþands
jah þahtedun du sis misso [MASK]	jah þahtedun du sis misso qiþandans
fragibiþ mis þata skaþis	fragibiþ mis þata skaþis
unte sweþauh guþ was in Xristau manaseþ gafriþonds sis [MASK] rahnjands im missadedins ize jah [MASK] in uns waurd gafriþonais	unte sweþauh guþ was in Xristau manaseþ gafriþonds sis ni rahnjands im missadedins ize jah lagjands in uns waurd gafriþonais
sai sa lewjands mik atneƕida	sai sa lewjands mik atneƕida
þatei swe attin barn [MASK] mis in aiwaggeljon	þatei swe attin barn miþskalkinoda mis in aiwaggeljon
jah þan was in Galeilaia jah laistidedun ina jah andbahtidedun imma [MASK] anþaros managos þozei miþiddjedun [MASK] in Iairusalem	jah þan was in Galeilaia jah laistidedun ina jah andbahtidedun imma jah anþaros managos þozei miþiddjedun imma in Iairusalem
aþþan unte us [MASK] fairƕau ni sijuþ ak [MASK] gawalida izwis us þamma fairƕau duþþe fijaid izwis so manaseþs	aþþan unte us þamma fairƕau ni sijuþ ak ik gawalida izwis us þamma fairƕau duþþe fijaid izwis so manaseþs
jah andbahtos lofam slohun ina	jah andbahtos lofam slohun ina
jah is qaþ du im	jah is qaþ du im
wisaiþ in friaþwai meinai	wisaiþ in friaþwai meinai
ni þatei bi auhsum us	ni þatei bi auhsum us
ogandans þan sildaleikidedun qiþandans du sis [MASK]	ogandans þan sildaleikidedun qiþandans du sis misso
jah qaþ du im Iesus	jah qaþ du im Iesus
[MASK] anasilaida sa winds jah warþ wis mikil	jah anasilaida sa winds jah warþ wis mikil
andbindandans ina attiuhats	andbindandans ina attiuhats
duþþe jah ik [MASK] [MASK] usþulands insandida du ufkunnan galaubein izwara ibai aufto usfaifraisi izwis sa fraisands jah sware wairþai arbaiþs unsara	duþþe jah ik ju ni usþulands insandida du ufkunnan galaubein izwara ibai aufto usfaifraisi izwis sa fraisands jah sware wairþai arbaiþs unsara
aþþan jabai sijuþ in mis jah waurda meina [MASK] izwis sind þataƕah þei [MASK] bidjiþ jah wairþiþ izwis	aþþan jabai sijuþ in mis jah waurda meina in izwis sind þataƕah þei wileiþ bidjiþ jah wairþiþ izwis
jah [MASK] wast miþ Iesua þamma Galeilaiau	jah þu wast miþ Iesua þamma Galeilaiau
Iakob frijoda iþ Esaw fijaida	Iakob frijoda iþ Esaw fijaida
galaubeins þeina ganasida þuk	galaubeins þeina ganasida þuk
ainana attan aigum guþ	ainana attan aigum guþ
sa manna nist fram guda þande sabbate daga ni [MASK]	sa manna nist fram guda þande sabbate daga ni witaiþ
ik im Gabriel sa [MASK] in [MASK] gudis jah insandiþs im rodjan du þus jah wailamerjan þus þata	ik im Gabriel sa standands in andwairþja gudis jah insandiþs im rodjan du þus jah wailamerjan þus þata
usþulaiþ jabai ƕas izwis [MASK] jabai ƕas fraïtiþ jabai ƕas usnimiþ jabai ƕas [MASK] arbaidai briggiþ jabai ƕas izwis in andawleizn slahiþ	usþulaiþ jabai ƕas izwis gaþiwaiþ jabai ƕas fraïtiþ jabai ƕas usnimiþ jabai ƕas in arbaidai briggiþ jabai ƕas izwis in andawleizn slahiþ
usfulleins nu witodis ist friaþwa	usfulleins nu witodis ist friaþwa
[MASK] sai guma namin haitans Zakkaius	jah sai guma namin haitans Zakkaius
þaruh is urreisands gastoþ	þaruh is urreisands gastoþ
sah izwis daupeiþ in [MASK] weihamma jah funin	sah izwis daupeiþ in ahmin weihamma jah funin
þata þus melja wenjands qiman at þus [MASK]	þata þus melja wenjands qiman at þus sprauto
Leitil nauh jah ni saiƕiþ mik jah [MASK] leitil jah gasaiƕiþ mik unte ik [MASK] du attin	Leitil nauh jah ni saiƕiþ mik jah aftra leitil jah gasaiƕiþ mik unte ik gagga du attin
qiþand þai bokarjos þatei [MASK] skuli qiman faurþis	qiþand þai bokarjos þatei Helias skuli qiman faurþis
aþþan [MASK] ei ni andwairþs gatrauau trauainai þizaiei man gadaursan ana sumans þans munandans uns swe bi leika [MASK]	aþþan bidja ei ni andwairþs gatrauau trauainai þizaiei man gadaursan ana sumans þans munandans uns swe bi leika gaggandans
iþ þata izwis fram fruma ni qaþ unte [MASK] izwis was	iþ þata izwis fram fruma ni qaþ unte miþ izwis was
iþ saei [MASK] gatairiþ [MASK] anabusne þizo minnistono jah laisjai swa mans minnista haitada in þiudangardjai himine	iþ saei nu gatairiþ aina anabusne þizo minnistono jah laisjai swa mans minnista haitada in þiudangardjai himine
jah managai Iudaie gaqemun bi Marþan jah Marjan [MASK] gaþrafstidedeina ijos bi þana broþar [MASK]	jah managai Iudaie gaqemun bi Marþan jah Marjan ei gaþrafstidedeina ijos bi þana broþar izo
unte raihtis bida andnam aþþan usdaudoza wisands silba wiljands galaiþ [MASK] izwis	unte raihtis bida andnam aþþan usdaudoza wisands silba wiljands galaiþ du izwis
was [MASK] þan sabbato þan þata fani gawaurhta Iesus jah uslauk imma augona	was uh þan sabbato þan þata fani gawaurhta Iesus jah uslauk imma augona
þanamais arbaide ni [MASK] mis gansjai	þanamais arbaide ni ainshun mis gansjai
[MASK] nu andaugiba rodeis jah gajukono ni ainohun qiþis	sai nu andaugiba rodeis jah gajukono ni ainohun qiþis
þannu nu [MASK] wiljandins ni rinnandins ak armandins gudis	þannu nu ni wiljandins ni rinnandins ak armandins gudis
þanuh qeþun du imma aftra	þanuh qeþun du imma aftra
iþ mis ni sijai ƕopan ni in waihtai niba in galgins [MASK] unsaris Iesuis Xristaus þairh þanei mis fairƕus ushramiþs ist jah ik [MASK]	iþ mis ni sijai ƕopan ni in waihtai niba in galgins fraujins unsaris Iesuis Xristaus þairh þanei mis fairƕus ushramiþs ist jah ik fairƕau
qamt [MASK] faur mel balwjan unsis	qamt her faur mel balwjan unsis
ƕas izwis galatida sunjai [MASK] ufhausjan	ƕas izwis galatida sunjai ni ufhausjan
qaþ þan du im	qaþ þan du im
þat [MASK] wait ei blinds was iþ nu saiƕa	þat ain wait ei blinds was iþ nu saiƕa
jah þata taujand [MASK] ni ufkunþedun attan nih mik	jah þata taujand unte ni ufkunþedun attan nih mik
[MASK] frawaurkjai broþar þeins gasak imma	jabai frawaurkjai broþar þeins gasak imma
jah [MASK] Iesus þos mitonins ize qaþ	jah witands Iesus þos mitonins ize qaþ
aþþan standiþ	aþþan standiþ
aþþan þatei urreisand [MASK] jah Moses bandwida ana aiƕatundjai swe qiþiþ	aþþan þatei urreisand dauþans jah Moses bandwida ana aiƕatundjai swe qiþiþ
gagg afþwahan in [MASK] swumfsl Siloamis	gagg afþwahan in þata swumfsl Siloamis
iþ eis qeþun	iþ eis qeþun
atneƕida ana izwis þiudangardi gudis	atneƕida ana izwis þiudangardi gudis
