masked	src
et ploient	et ploient
et lances beissent [MASK] il tenoient anpoigniees;	et lances beissent Que il tenoient anpoigniees ;
Tote sa mesniee trova,	Tote sa mesniee trova,
Maintenant montent,	Maintenant montent,
En la fin [MASK] volantez me vint Qu' a mon oste covant tanroie [MASK] que a lui m' an revanroie.	En la fin, volantez me vint Qu'a mon oste covant tanroie Et que a lui m'an revanroie.
Et de [MASK] n' avoient il soing.	Et de ce n'avoient il soing.
Vers terre [MASK] le chief anclin;	Vers terre tint le chief anclin ;
bien le savoit,	bien le savoit,
Puis [MASK] jusqu' a la fontainne,	Puis erra jusqu'a la fontainne,
Que en moi [MASK] faura ele mie.	Que en moi ne faura ele mie.
Que par la joie l' antroblie Que il a de sa [MASK] amie.	Que par la joie l'antroblie Que il a de sa dolce amie.
Ses droiz [MASK] sera plus noiez,	Ses droiz ne sera plus noiez,
Que je panrai prochein conroi De vos gitier fors de prison [MASK]	Que je panrai prochein conroi De vos gitier fors de prison.
Les vis desor les morz roelent, Qui s' antrafolent et [MASK];	Les vis desor les morz roelent, Qui s'antrafolent et ocïent ;
Que d' autres i ot tel [MASK] Que chascune i ot bele et gente Et [MASK] et cointe et preuz et sage, Gentix dame et de haut parage [MASK]	Que d'autres i ot tel nonante Que chascune i ot bele et gente Et noble et cointe et preuz et sage, Gentix dame et de haut parage ;
« [MASK], de la part Dé Vaigniez vos a mon grant besoing!	« Sire, de la part Dé Vaigniez vos a mon grant besoing !
Et se li cors sanz le cuer vit, Tel mervoille nus hom [MASK] [MASK].	Et se li cors sanz le cuer vit, Tel mervoille nus hom ne vit.
Et il tint son chief an repos Tote la nuit sor son escu, A tel [MASK] [MASK] ce fu;	Et il tint son chief an repos Tote la nuit sor son escu, A tel repos come ce fu ;
En [MASK] ou an mue Les an covient an.ii. mener,	En anfermerie ou an mue Les an covient an.ii. mener,
N' en dirai plus,	N'en dirai plus,
A [MASK], fos an seroie.	A esciant, fos an seroie.
Et quant leus fu, [MASK] li sovint De ce que il [MASK] avoit dit,	Et quant leus fu, si li sovint De ce que il li avoit dit,
Que vostre [MASK] est bien seüz.	Que vostre torz est bien seüz.
Mes n' i areste	Mes n'i areste
- Certes [MASK] dame, bien le savoie Que ja de vos gré n' en avroie [MASK]	- Certes, dame, bien le savoie Que ja de vos gré n'en avroie,
Car tu verras si foudroier, Vanter, [MASK] arbres peçoier, Plovoir, toner et espartir Que, se tu t' an puez [MASK] Sanz grant enui et sanz [MASK], Tu seras de meillor cheance Que chevaliers qui [MASK] fust onques . ”	Car tu verras si foudroier, Vanter, et arbres peçoier, Plovoir, toner et espartir Que, se tu t'an puez departir Sanz grant enui et sanz pesance, Tu seras de meillor cheance Que chevaliers qui i fust onques. ”
Mes je ne sai par quel pechié Est au franc [MASK] mescheü;	Mes je ne sai par quel pechié Est au franc home mescheü ;
Or ai manti [MASK] leidemant,	Or ai manti mout leidemant,
Por coi detort ses [MASK] mains	Por coi detort ses beles mains
Si li [MASK] de retorner Por deduire et por sejorner Tot maintenant que fet avra Son [MASK] la ou il va.	Si li prïent de retorner Por deduire et por sejorner Tot maintenant que fet avra Son afeire la ou il va.
Or [MASK] com il taint de [MASK] Et sa lance et s' espee nue,	Or veez com il taint de sanc Et sa lance et s'espee nue,
Mes gardez [MASK] de trop tarder.	Mes gardez vos de trop tarder.
Que mes n' oï si bele [MASK]	Que mes n'oï si bele joie
Einz erra tant qu' a la cort [MASK].	Einz erra tant qu'a la cort vint.
Devant a la voie [MASK] aquialt Si qu' il santi desoz le vant, Si com il en [MASK] [MASK], Bestes salvages en pasture;	Devant a la voie s'aquialt Si qu'il santi desoz le vant, Si com il en aloit devant, Bestes salvages en pasture ;
Et l' autre erra au [MASK] del jor, Tote seule grant aleüre, Tant que vint [MASK] la nuit oscure.	Et l'autre erra au lonc del jor, Tote seule grant aleüre, Tant que vint a la nuit oscure.
Et [MASK] resui cil qui i a Trop grant domage et trop grant [MASK],	Et je resui cil qui i a Trop grant domage et trop grant perte,
Fet messire Yvains maintenant.	Fet messire Yvains maintenant.
Et met l' escu devant [MASK] face,	Et met l'escu devant sa face,
Que lez lui sont ausi seür Con s' il fussent tuit clos a [MASK] Haut et [MASK] de pierre dure.	Que lez lui sont ausi seür Con s'il fussent tuit clos a mur Haut et espés de pierre dure.
Et [MASK] il ot li enuie;	Et quanque il ot li enuie ;
Les ialz beisa et puis [MASK] vis * Celi que [MASK] li a porquis, *	Les ialz beisa et puis le vis * Celi que ce li a porquis, *
et devinent:	et devinent :
N' [MASK] n' est mervoille s' il se vuelent Reposer,	N'il n'est mervoille s'il se vuelent Reposer,
[MASK] est ele plus froide que marbres.	S'est ele plus froide que marbres.
Enmi la cort au vavasor, Cui Dex doint et joie et enor [MASK] com il fist moi cele nuit, Pendoit une table [MASK]	Enmi la cort au vavasor, Cui Dex doint et joie et enor Tant com il fist moi cele nuit, Pendoit une table ;
Et messire Yvains [MASK] sanz response, Par devant lui s' an passe	Et messire Yvains, sanz response, Par devant lui s'an passe
Et monseignor Yvain aeisent De [MASK] eles pueent ne sevent;	Et monseignor Yvain aeisent De quanqu'eles pueent ne sevent ;
- Oïl,	- Oïl,
Mes mout di ore grant enfance, Qui [MASK] de la delivrance,	Mes mout di ore grant enfance, Qui paroil de la delivrance,
Lors se li monte uns torbeillons El chief, si grant que [MASK] forsane [MASK]	Lors se li monte uns torbeillons El chief, si grant que il forsane ;
Einz est alez aprés celui, Cui Damedex doint grant enui, Quant menee [MASK] a la reïne [MASK] »	Einz est alez aprés celui, Cui Damedex doint grant enui, Quant menee en a la reïne. »
[MASK] antre les barons se remue,	D'antre les barons se remue,
Messire Yvains en tel meniere [MASK] le perron se pasma.	Messire Yvains en tel meniere Devant le perron se pasma.
si m' an creez, [MASK] ainsi [MASK] vos or me veez, Revanrai ça se j' onques puis Et panrai vostre fille puis.	si m'an creez, Q'ainsi con vos or me veez, Revanrai ça se j'onques puis Et panrai vostre fille puis.
Et cil, qui mout l' [MASK] amee, Vient vers li,	Et cil, qui mout l'avoit amee, Vient vers li,
La dameisele ot non Lunete	La dameisele ot non Lunete
[MASK] toz coiz se gise;	et toz coiz se gise ;
Et avoec ce prier vos doi Que vos li dites de par moi Qu' [MASK] [MASK] conuist bien et je lui;	Et avoec ce prier vos doi Que vos li dites de par moi Qu'il me conuist bien et je lui ;
Et mal i soiez [MASK] venuz! »	Et mal i soiez vos venuz ! »
Deus chevaus riches de Castele Ot amené, [MASK] [MASK], o sele, Et deus lances et deus escuz.	Deus chevaus riches de Castele Ot amené, o frain, o sele, Et deus lances et deus escuz.
- Ou volez vos [MASK] fet cil, qu' il soit?	- Ou volez vos, fet cil, qu'il soit ?
Bien ot les cos de la bataille [MASK] Qui perilleuse est et vilainne,	Bien ot les cos de la bataille, Qui perilleuse est et vilainne,
Si le salue	Si le salue
« - E non Deu, dame, ensi iert il [MASK]	« - E non Deu, dame, ensi iert il.
A esperon jusqu' a la porte De son chastel l' en a mené [MASK]	A esperon jusqu'a la porte De son chastel l'en a mené ;
[MASK] vos volez m' amor avoir Et de rien nule m' avez chiere, Pansez de tost [MASK] arriere, A tot le moins jusqu' a .i. an, .VIII. jorz aprés la Saint Johan, [MASK] ui an cest jor sont [MASK] huitaves.	Se vos volez m'amor avoir Et de rien nule m'avez chiere, Pansez de tost venir arriere, A tot le moins jusqu'a.i. an,.VIII. jorz aprés la Saint Johan, C'ui an cest jor sont les huitaves.
Mervoille [MASK] comant en a [MASK] De l' eisse qui toz jorz li dure.	Mervoille est comant en a cure De l'eisse qui toz jorz li dure.
N' ont [MASK] failli a ses presanz,	N'ont pas failli a ses presanz,
Que [MASK] le garderai si bien Qu' estre porroiz tot asseür . »	Que je le garderai si bien Qu'estre porroiz tot asseür. »
Et [MASK] tantost mout fondelmant.	Et plut tantost mout fondelmant.
[MASK] Ja n' iert teüe Ceste bontez,	« Ja n'iert teüe Ceste bontez,
Morz [MASK] eüsse esté et pris Se ne fust vostre boene aïe.	Morz i eüsse esté et pris Se ne fust vostre boene aïe.
Que volentiers m' an [MASK] Tot maintenant, se je poïsse, Quant je oi le perron crosé De [MASK] eve au bacin arosé.	Que volentiers m'an repantisse Tot maintenant, se je poïsse, Quant je oi le perron crosé De l'eve au bacin arosé.
Mes ci [MASK] coi demorez vos?	Mes ci por coi demorez vos ?
« [MASK], misericorde Doit an de pecheor avoir.	« Dame, misericorde Doit an de pecheor avoir.
Lors s' an parti,	Lors s'an parti,
Et cil vient la qui mout covoite Le [MASK],	Et cil vient la qui mout covoite Le pain,
En cest chastel a establie Une mout fiere [MASK] Qu' il me covient a [MASK].	En cest chastel a establie Une mout fiere deablie Qu'il me covient a maintenir.
Logiee s' est [MASK] franc alué,	Logiee s'est an franc alué,
Li uns l' autre de rien n' aresne [MASK]	Li uns l'autre de rien n'aresne,
Les espees rien n' [MASK] gaaingnent Ne li hiaume [MASK] li escu, Qui anbarré sont et fandu;	Les espees rien n'i gaaingnent Ne li hiaume ne li escu, Qui anbarré sont et fandu ;
et lo	et lo
Sa fame a,	Sa fame a,
A ce ne pueent il faillir, Qant il [MASK] voldront assaillir . »	A ce ne pueent il faillir, Qant il vos voldront assaillir. »
A la foiee, si [MASK] Si haut com ele pooit plus,	A la foiee, si crioit Si haut com ele pooit plus,
Et dit:	Et dit :
Et cele revint [MASK] matin,	Et cele revint par matin,
S' en ot la [MASK] mout grant ire	S'en ot la dame mout grant ire
et mehaingnent.	et mehaingnent.
Une foiz, a la cort le roi M' envoia [MASK] dame an [MASK].	Une foiz, a la cort le roi M'envoia ma dame an message.
Qu' [MASK] ne set qu' il vialt demander	Qu'el ne set qu'il vialt demander
Ainz le changera sanz " espoir " [MASK]	Ainz le changera sanz " espoir " ;
Qant il li ot feite sa couche, Au plus soef qu' [MASK] puet le couche [MASK]	Qant il li ot feite sa couche, Au plus soef qu'il puet le couche,
et [MASK] li [MASK] Que la nuiz, ne li bois, la pluie.	et plus li enuie Que la nuiz, ne li bois, la pluie.
Les lances fandent	Les lances fandent
Mes tant me fist, la [MASK], de guerre Li vavasors qu' il me vint querre Qant de soper fu tans [MASK] ore;	Mes tant me fist, la nuit, de guerre Li vavasors qu'il me vint querre Qant de soper fu tans et ore ;
Se ele an ert alee fors, Ne [MASK] pas en tel martire.	Se ele an ert alee fors, Ne seroit pas en tel martire.
[MASK] uns a l' autre se donoient,	Li uns a l'autre se donoient,
Que il le vialt servir [MASK] gré,	Que il le vialt servir an gré,
Que mialz amast sa [MASK] Qu' il ne feïst la demorance;	Que mialz amast sa delivrance Qu'il ne feïst la demorance ;
Car mestier avoie [MASK] ostel;	Car mestier avoie d'ostel ;
Ja n' eüssent a l' asanblee Feru [MASK] lance ne d' espee.	Ja n'eüssent a l'asanblee Feru de lance ne d'espee.
De voir dire [MASK] le conjure.	De voir dire mout le conjure.
Vostre cors li doing en ostage Por ce que plus [MASK] an soit.	Vostre cors li doing en ostage Por ce que plus seüre an soit.
[MASK] je sui vaincuz et atainz,	Mes je sui vaincuz et atainz,
Ses vialt feire mesler a [MASK];	Ses vialt feire mesler a tort ;
Et [MASK] je vos oci?	Et se je vos oci ?
C' onques noveles n' en aprist [MASK]	C'onques noveles n'en aprist,
- Par foi, fet cele, et [MASK] m' an tes,	- Par foi, fet cele, et je m'an tes,
[MASK] son cheval li ont tret fors,	Et son cheval li ont tret fors,
Que del forsené tant [MASK] aproche Qu' ele le menoie et atoche;	Que del forsené tant s'aproche Qu'ele le menoie et atoche ;
et si nel veoient!	et si nel veoient !
Puis si vos en iroiz toz [MASK].	Puis si vos en iroiz toz quites.
La [MASK] qui mout m' ainme Siudrai,	La dameisele qui mout m'ainme Siudrai,
Mes tost deïst	Mes tost deïst
Si recomança son latin La ou ele [MASK] avoit leissié.	Si recomança son latin La ou ele l'avoit leissié.
Et si ne [MASK] par puet ataindre;	Et si ne le par puet ataindre ;
Si s' anbrunchent totes	Si s'anbrunchent totes
[MASK] et pes li vindrent querre Totes les genz qui dit li orent Tant de honte [MASK] il plus porent;	Merci et pes li vindrent querre Totes les genz qui dit li orent Tant de honte con il plus porent ;
Quant [MASK] la l' ot convoiee, Si li dist:	Quant jusque la l'ot convoiee, Si li dist :
Alez,	Alez,
Devant lui mener [MASK] an fet Li rois, qui mout chiers les [MASK].	Devant lui mener les an fet Li rois, qui mout chiers les avoit.
Tot [MASK] antr' ax se fiert Con li lyons antre les dains Quant l' engoisse et chace la fains [MASK]	Tot autresi antr'ax se fiert Con li lyons antre les dains Quant l'engoisse et chace la fains.
« Lessiez,	« Lessiez,
Li jor sont lonc.	Li jor sont lonc.
Li amis prant le cuer [MASK] amie Ensi [MASK] il ne li anble mie,	Li amis prant le cuer s'amie Ensi qu'il ne li anble mie,
Mes il n' avoit en la entencion N' au cors n' [MASK] la [MASK],	Mes il n'avoit en la entencion N'au cors n'a la procession,
Et dit:	Et dit :
Et tote voie l' esgarda Tant qu' an la fin li fu avis D' une [MASK] qu' il ot el [MASK];	Et tote voie l'esgarda Tant qu'an la fin li fu avis D'une plaie qu'il ot el vis ;
Mes [MASK] que il poïst venir A la chapele, [MASK] fu fors treite La dameisele [MASK] et la rez feite Ou ele devoit estre mise Trestote nue en sa chemise.	Mes ainz que il poïst venir A la chapele, en fu fors treite La dameisele, et la rez feite Ou ele devoit estre mise Trestote nue en sa chemise.
Ne je n' en [MASK] rien por losange,	Ne je n'en di rien por losange,
Mestiers li est qu' aïde [MASK] Qui li [MASK] et qui l' en maint,	Mestiers li est qu'aïde truisse Qui li aïst et qui l'en maint,
Si les salue ansanble totes [MASK]	Si les salue ansanble totes ;
Je nel puis feire par [MASK]:	Je nel puis feire par reison :
Li uns ne voldroit [MASK] fet A l' autre ne honte ne let, Por quanque Dex a fet por home Ne [MASK] tot [MASK] empire de Rome.	Li uns ne voldroit avoir fet A l'autre ne honte ne let, Por quanque Dex a fet por home Ne por tot l'empire de Rome.
Vos meïsmes bien le veïstes S' enuit garde vos an preïstes, Qu' il [MASK] a lessié [MASK].i. es Fors de ces [MASK] qui sont remés;	Vos meïsmes bien le veïstes S'enuit garde vos an preïstes, Qu'il n'a lessié vaillant.i. es Fors de ces murs qui sont remés ;
Bien [MASK] metrai a garison, S' il vos plest, [MASK] ou demain;	Bien vos metrai a garison, S'il vos plest, enuit ou demain ;
et revint mout tost,	et revint mout tost,
De la forest, en une lande [MASK]	De la forest, en une lande Entrai
Une grant [MASK] estanduz jut,	Une grant piece estanduz jut,
Por ce que desoz li çopa Ses palefroiz, li [MASK] Del poing la [MASK]	Por ce que desoz li çopa Ses palefroiz, li escapa Del poing la boiste
Le jor [MASK], sanz delai, L' espousa	Le jor meïsmes, sanz delai, L'espousa
Que riens ne m' en porroit [MASK].	Que riens ne m'en porroit despleire.
Et l' autre dist que ele iroit A la cort le roi Artus querre [MASK] a desresnier sa [MASK].	Et l'autre dist que ele iroit A la cort le roi Artus querre Aïde a desresnier sa terre.
La soe part par estovoir [MASK] covient tote clamer quite.	La soe part par estovoir Vos covient tote clamer quite.
et vient devant [MASK] roi.	et vient devant le roi.
Mes son lyeon avoec lui ot [MASK] Qui onques en [MASK] sa vie Ne volt lessier sa conpaignie.	Mes son lyeon avoec lui ot, Qui onques en tote sa vie Ne volt lessier sa conpaignie.
Et [MASK], qui ne l' avoit mie Encor veü ne regardé, [MASK] dit:	Et cele, qui ne l'avoit mie Encor veü ne regardé, Li dit :
si s' an veste.	si s'an veste.
[MASK] a esploitié come sages.	Si a esploitié come sages.
« Cest chemin tanroiz Tant que en aucun leu vanroiz [MASK] novele vos en iert dite, Se Deu plest [MASK] Saint [MASK], Plus voire que je ne l' en sai.	« Cest chemin tanroiz Tant que en aucun leu vanroiz Ou novele vos en iert dite, Se Deu plest et Saint Esperite, Plus voire que je ne l'en sai.
Iceste vie mena puis,	Iceste vie mena puis,
Tant [MASK] que trop m' enuies.	Tant paroles que trop m'enuies.
[MASK] trop leide mesconoissance Ceste bataille feite avomes,	Par trop leide mesconoissance Ceste bataille feite avomes,
Quant ge [MASK] vi tot seul venant, Mon cheval restraing maintenant	Quant ge le vi tot seul venant, Mon cheval restraing maintenant
[MASK] si li raportast Einçois que fust passez li anz.	et si li raportast Einçois que fust passez li anz.
Que mout l' an est bien [MASK].	Que mout l'an est bien avenu.
Ne ge [MASK] en irai ja plus loing,	Ne ge n'en irai ja plus loing,
Ne tieng [MASK] por tres cortoise La dame qui mal cuer vos porte.	Ne tieng mie por tres cortoise La dame qui mal cuer vos porte.
Et cele dit:	Et cele dit :
Et gart les [MASK] de cest bois.	Et gart les bestes de cest bois.
Si li prie de demorer [MASK]	Si li prie de demorer.
N' ainz ne l' apela [MASK] son non Se ami et conpaignon non?	N'ainz ne l'apela par son non Se ami et conpaignon non ?
Onques n' i ot home asseür An forteresce qui i fust [MASK] dure [MASK] ne de fust.	Onques n'i ot home asseür An forteresce qui i fust De dure pierre ne de fust.
si s' an fuit,	si s'an fuit,
Qu' ele n' atant secors n' aïe Fors que de [MASK], la dameisele [MASK] De bien desresnier sa querele,	Qu'ele n'atant secors n'aïe Fors que de vos, la dameisele, De bien desresnier sa querele,
« [MASK], ce n' iert hui Que je me remaingne [MASK] cest [MASK] Tant que ma dame me pardoint Son mautalant et son corroz.	« Dame, ce n'iert hui Que je me remaingne an cest point Tant que ma dame me pardoint Son mautalant et son corroz.
ce me sanble:	ce me sanble :
Si prïent Deu qu' il le desfande De mort, et vif et [MASK] lor rande, Et le jaiant li [MASK] ocirre.	Si prïent Deu qu'il le desfande De mort, et vif et sain lor rande, Et le jaiant li doint ocirre.
Mes nule rien ja n' en savroiz Jusque tant que esté avroiz An [MASK] [MASK] forteresce . »	Mes nule rien ja n'en savroiz Jusque tant que esté avroiz An cele haute forteresce. »
Et dit:	Et dit :
Mes di moi [MASK] par l' ame ton pere,	Mes di moi, par l'ame ton pere,
Li [MASK] ne tarda mie,	Li palefroiz ne tarda mie,
Espoir ce [MASK] vos anquerre.	Espoir ce volez vos anquerre.
« [MASK] pooirs est toz suens.	« Mes pooirs est toz suens.
Que ce est chose tote [MASK] Que messire Gauvains, [MASK] preuz, Por sa niece et [MASK] ses neveuz, Fust ça venuz grant aleüre Se il seüst ceste aventure;	Que ce est chose tote certe Que messire Gauvains, li preuz, Por sa niece et por ses neveuz, Fust ça venuz grant aleüre Se il seüst ceste aventure ;
« .V. .c. dahez ait s' ame Qui mainne an chanbre a bele [MASK] Chevalier [MASK] ne s' an [MASK] Et qui n' a ne lengue, ne boche, Ne san, dom acointier se sache! [MASK]	«.V..c. dahez ait s'ame Qui mainne an chanbre a bele dame Chevalier qui ne s'an aproche Et qui n'a ne lengue, ne boche, Ne san, dom acointier se sache ! »
[MASK] vos plest il que je le mete? »	Ou vos plest il que je le mete ? »
Ploige li done	Ploige li done
De monseignor Yvain, ce cuit, [MASK] bien oï parler tuit;	De monseignor Yvain, ce cuit, Avez bien oï parler tuit ;
Et mout randirent grant [MASK] Par tot leanz [MASK] lor bastons, Com avugles qui a tastons Va aucune chose cerchant.	Et mout randirent grant estor Par tot leanz de lor bastons, Com avugles qui a tastons Va aucune chose cerchant.
En la conpaignie [MASK] sainz [MASK] la vostre ame, biax dolz sire! »	En la conpaignie des sainz Soit la vostre ame, biax dolz sire ! »
Et, s' [MASK] vos plest, teisons nos an:	Et, s'il vos plest, teisons nos an :
Puis si comande a Deu le roi Et toz les [MASK], fors celui Cui ele [MASK] an grant enui.	Puis si comande a Deu le roi Et toz les autres, fors celui Cui ele leisse an grant enui.
Et messire Yvains antesa,	Et messire Yvains antesa,
La tançons onques ne remaint Tant que li rois et li baron [MASK] corrant [MASK] anviron;	La tançons onques ne remaint Tant que li rois et li baron Vienent corrant tot anviron ;
Einz s' [MASK] parti en es le pas,	Einz s'an parti en es le pas,
Desfier me [MASK] vos Se il eüst [MASK] an vos, Ou au moins droiture requerre Einz que vos me meüssiez guerre.	Desfier me deüssiez vos Se il eüst reison an vos, Ou au moins droiture requerre Einz que vos me meüssiez guerre.
- Et oseriez vos enprandre Por moi [MASK] fontainne a desfandre?	- Et oseriez vos enprandre Por moi ma fontainne a desfandre ?
Por monseignor [MASK] le di,	Por monseignor Gauvain le di,
Or as tu esploitié mout [MASK]!	Or as tu esploitié mout bien !
Lor voie ont ansanble tenue Tant [MASK] au chastel sont venu;	Lor voie ont ansanble tenue Tant que au chastel sont venu ;
Qui avroit toz fez amasser Voz chevaliers [MASK] cest afeire, Ne [MASK] an oseroit avant treire Toz li miaudres,	Qui avroit toz fez amasser Voz chevaliers por cest afeire, Ne s'an oseroit avant treire Toz li miaudres,
Mes [MASK] amors le vos doing gié . »	Mes por amors le vos doing gié. »
Parmi le [MASK] [MASK] ce sachiez bien, M' an vois por ma honte covrir.	Parmi le voir, ce sachiez bien, M'an vois por ma honte covrir.
Et semonent [MASK] an pes s' estoisent;	Et semonent qu'an pes s'estoisent ;
Et dit:	Et dit :
Et an [MASK] meïsmes jor Que a la cort vint la pucele, I fu venue la novele Del jaiant cruel et felon [MASK] li [MASK] au lyon Avoit an bataille tué.	Et an celui meïsmes jor Que a la cort vint la pucele, I fu venue la novele Del jaiant cruel et felon Que li Chevaliers au lyon Avoit an bataille tué.
Li escuier, si con il doivent, Ses [MASK] pranent	Li escuier, si con il doivent, Ses armes pranent
Cil ainme sa mort	Cil ainme sa mort
Et s' estoit mout bele [MASK] mout gente,	Et s'estoit mout bele et mout gente,
Mes li lyons sanz dote set Que ses [MASK] [MASK] ne het S' aïe,	Mes li lyons sanz dote set Que ses sires mie ne het S'aïe,
A mal eür i [MASK] il,	A mal eür i venist il,
Car de lui ont mout grant [MASK] Que li maufez, li anemis, Qui avoit [MASK] prodome [MASK] Veant lor ialz, enmi la place, Autretel de lui ne reface.	Car de lui ont mout grant peor Que li maufez, li anemis, Qui avoit maint prodome ocis Veant lor ialz, enmi la place, Autretel de lui ne reface.
Et [MASK] i panra la nuit son giste,	Et s'i panra la nuit son giste,
Si [MASK] done sostenemant, Cuer de prodome et hardemant.	Si li done sostenemant, Cuer de prodome et hardemant.
et bat ses paumes,	et bat ses paumes,
- Volentiers, sire,	- Volentiers, sire,
Si le vint ateignant si pres Qu' a l' arçon derriere [MASK] tint;	Si le vint ateignant si pres Qu'a l'arçon derriere le tint ;
et broche Sor [MASK] quanque ele puet,	et broche Sor Amors quanque ele puet,
et desnoe Li riches hom que il eüst Boene aïe se [MASK] [MASK] Ou trover monseignor Gauvain.	et desnoe Li riches hom que il eüst Boene aïe se il seüst Ou trover monseignor Gauvain.
Car encontre sa [MASK] Ne voloit aler nule part.	Car encontre sa volenté Ne voloit aler nule part.
Nel sui, certes [MASK] mes ses amis.	Nel sui, certes, mes ses amis.
Rois, s' or puet [MASK] desresniee Ma droiture ne ma querele Par un chevalier, [MASK] l' iert ele Par cestui qui, soe merci, M' en [MASK] seüe anjusque ci.	Rois, s'or puet estre desresniee Ma droiture ne ma querele Par un chevalier, donc l'iert ele Par cestui qui, soe merci, M'en a seüe anjusque ci.
S' un [MASK] eüssiez plus esté, Par tans fusse charbons et cendre.	S'un po eüssiez plus esté, Par tans fusse charbons et cendre.
[MASK] doi que randre ne porroie.	Plus doi que randre ne porroie.
et font Come glace;	et font Come glace ;
Et mout se tint a deceüe De ce qu' ele [MASK] avoit creüe.	Et mout se tint a deceüe De ce qu'ele m'avoit creüe.
Et messire Yvains maintenant De l' [MASK] part se rachemine.	Et messire Yvains maintenant De l'autre part se rachemine.
Puis si se remet a [MASK] voie.	Puis si se remet a la voie.
A demain puis ce duel atendre, Se Damedex ne m' an [MASK].	A demain puis ce duel atendre, Se Damedex ne m'an consoille.
Lors fet joie	Lors fet joie
Dex vos conduie En voz païs sainnes [MASK] liees . »	Dex vos conduie En voz païs sainnes et liees. »
Et [MASK] que morz est et traïz S' einsi l' a [MASK] ne veü Riens nule qui l' ait coneü.	Et dit que morz est et traïz S'einsi l'a trové ne veü Riens nule qui l'ait coneü.
Ne vos conoistroie des mois Au [MASK] se ne [MASK] veoie Ou se nomer ne vos ooie . »	Ne vos conoistroie des mois Au parler se ne vos veoie Ou se nomer ne vos ooie. »
Et devisié fu au [MASK] Que cist treüz devoit durer Tant con li dui [MASK] durroient;	Et devisié fu au jurer Que cist treüz devoit durer Tant con li dui maufé durroient ;
Ensi sont acordé briemant.	Ensi sont acordé briemant.
Voirs Dex [MASK] li torz an seroit tuens Se [MASK] l' en leisses eschaper.	Voirs Dex, li torz an seroit tuens Se tu l'en leisses eschaper.
Ja [MASK] ne li seroit;	Ja vehee ne li seroit ;
Que ce seroit trop vileins geus Qui feroit d' un domage deus [MASK] »	Que ce seroit trop vileins geus Qui feroit d'un domage deus. »
Le seneschal an son retor Devant ses [MASK] freres ataint:	Le seneschal an son retor Devant ses.ii. freres ataint :
Et vostre [MASK] vos remaingne,	Et vostre fille vos remaingne,
Et s' or venoit la dameisele, [MASK] desresneroit la querele Dom ele l' a tant [MASK],	Et s'or venoit la dameisele, Ja desresneroit la querele Dom ele l'a tant pleidoiee,
Messire Yvains pleure	Messire Yvains pleure
[MASK] je ne la puis clamer quite,	Mes je ne la puis clamer quite,
- Ne li [MASK] mie avenant,	- Ne li ofrez mie avenant,
Si le laissiez seviax de honte [MASK]	Si le laissiez seviax de honte:
et nos somes troi.	et nos somes troi.
[MASK] an sui anfantosmee tote;	S'an sui anfantosmee tote ;
Ses [MASK] met en .i. pleissié,	Ses chevax met en.i. pleissié,
En la fin [MASK] son hiaume escartele Au chevalier messire Yvains.	En la fin, son hiaume escartele Au chevalier messire Yvains.
Et les genz plus et plus crioient Por [MASK] plaies qui escrevoient;	Et les genz plus et plus crioient Por les plaies qui escrevoient ;
Fet la pucele;	Fet la pucele ;
Si s' [MASK] vet pansis et destroiz Por son lyon,	Si s'an vet pansis et destroiz Por son lyon,
[MASK] dolors qui les desheite Lor refet la joie oblier;	Une dolors qui les desheite Lor refet la joie oblier ;
.I. petit s' est mis en la trace Tant qu' [MASK] son seignor a mostré Qu' il a [MASK] et [MASK] Vant et fleir de salvage beste.	.I. petit s'est mis en la trace Tant qu'a son seignor a mostré Qu'il a senti et ancontré Vant et fleir de salvage beste.
Lors si vaudra a [MASK] oés pis;	Lors si vaudra a vostre oés pis ;
Et maintenant que il s' an muet, [MASK] con chevax porter le puet, S' an retorne vers la chapele [MASK]	Et maintenant que il s'an muet, Tant con chevax porter le puet, S'an retorne vers la chapele,
Or me [MASK] droit maintenir.	Or me covient droit maintenir.
Li cuers a boene remenance	Li cuers a boene remenance
De l' eve [MASK] but au pot.	De l'eve froide but au pot.
Einz m' an irai, si ne vos poist [MASK]	Einz m'an irai, si ne vos poist,
Et m' afubla [MASK] un cort mantel Vair d' escarlate peonace;	Et m'afubla d'un cort mantel Vair d'escarlate peonace ;
Ne nus n' [MASK] son cheval prendre.	Ne nus n'ala son cheval prendre.
et querra [MASK] S' il puet, tant que il troverra L' estroit santier tot boissoneus, Que trop an est cusançoneus [MASK] Et la lande et la meison [MASK] Et le solaz et le deport De [MASK] cortoise dameisele Qui mout est avenanz et bele, Et le prodome avoec [MASK] [MASK], Qui a enor feire s' essille,	et querra, S'il puet, tant que il troverra L'estroit santier tot boissoneus, Que trop an est cusançoneus, Et la lande et la meison fort Et le solaz et le deport De la cortoise dameisele Qui mout est avenanz et bele, Et le prodome avoec sa fille, Qui a enor feire s'essille,
Onques voir si ne s' avilla Qu' il deïst de vos vilenie, [MASK] [MASK] il set de corteisie.	Onques voir si ne s'avilla Qu'il deïst de vos vilenie, Tant com il set de corteisie.
