masked	src
鄭袖曰	鄭袖曰
繫於其尾	繫於其尾
燕趙[MASK]眾猶鞭筴也	燕趙之眾猶鞭筴也
我已[MASK]河之譏	我已渡河之譏
天下皆從	天下皆從
小人樂其樂而利[MASK]利	小人樂其樂而利其利
子曰	子曰
以從流兮	以從流兮
孔子懼	孔子懼
水哉	水哉
而後相效	而後相效
周人尚赤	周人尚赤
莫如召寇老	莫如召寇老
借之	借之
北匈奴圍己校[MASK]	北匈奴圍己校尉
天下有明主	天下有明主
三首之三	三首之三
不為[MASK]也妻者是不為白也母	不為伋也妻者是不為白也母
庶子在父[MASK]室	庶子在父之室
[MASK]項羽放殺之	今項羽放殺之
可[MASK]明也已矣	可謂明也已矣
大人者不失其赤子之心[MASK]也	大人者不失其赤子之心者也
[MASK]知伯帥二國之君伐趙	今知伯帥二國之君伐趙
無能禦者	無能禦者
謂之郊人	謂之郊人
車驅而騶	車驅而騶
子夏曰	子夏曰
土無二王	土無二王
[MASK]與李克用交兵	屢與李克用交兵
賜姓李	賜姓李
三公以獄之成告[MASK]王	三公以獄之成告於王
恆豆之菹水草之和氣[MASK]	恆豆之菹水草之和氣也
已而遷都建業	已而遷都建業
韓氏以為然	韓氏以為然
西至沫若水	西至沫若水
辟琴瑟	辟琴瑟
夏后氏養國老[MASK]東序	夏后氏養國老於東序
德子無已時	德子無已時
君無所辱命	君無所辱命
見卒不[MASK]二十萬而已矣	見卒不過二十萬而已矣
殺人莫敢前	殺人莫敢前
夫魯有初	夫魯有初
雅[MASK]各得其所	雅頌各得其所
南面再拜	南面再拜
秦受獻而歸赧王於[MASK]	秦受獻而歸赧王於周
魏信以韓[MASK]事秦	魏信以韓魏事秦
天則神	天則神
須菩提以要言之	須菩提以要言之
臣聞[MASK]人甚禍無故之利	臣聞聖人甚禍無故之利
君子引而不發	君子引而不發
不中則愧	不中則愧
何畏焉	何畏焉
願皓日之[MASK]行兮	願皓日之顯行兮
寡[MASK]請以國聽	寡人請以國聽
○	○
固欲安之	固欲安之
五陵[MASK]氣無時無	五陵佳氣無時無
毋嘬炙	毋嘬炙
韓不聽	韓不聽
入	入
芙蓉[MASK]外有輕雷	芙蓉塘外有輕雷
乃收集伊洛諸[MASK]	乃收集伊洛諸書
夙夜強學	夙夜強學
鈞是人也	鈞是人也
致中和	致中和
[MASK]遠兄弟之喪	聞遠兄弟之喪
曰	曰
白鵠[MASK]鸚鵡舍利迦陵頻伽共命之鳥	白鵠孔雀鸚鵡舍利迦陵頻伽共命之鳥
母呂太后	母呂太后
凡事豫則立	凡事豫則立
芒卯曰	芒卯曰
曰	曰
奮擊大破之	奮擊大破之
不授者殺之	不授者殺之
常與羣臣[MASK]及敎化	常與羣臣語及敎化
趙魏攻華陽	趙魏攻華陽
勇者不懼	勇者不懼
[MASK]怒於犀首之泄也	王怒於犀首之泄也
與主人哭[MASK]踊	與主人哭成踊
王誰與為善	王誰與為善
捐階瞽瞍焚廩	捐階瞽瞍焚廩
適為固驅以合齊[MASK]也	適為固驅以合齊秦也
鹿毛壽謂燕[MASK]	鹿毛壽謂燕王
變[MASK]是君抱空質而負名於天下也	變則是君抱空質而負名於天下也
易初本迪兮	易初本迪兮
言訖屢頷[MASK]子頤	言訖屢頷天子頤
自引兵西	自引兵西
天聖明道則[MASK]簾之政也	天聖明道則垂簾之政也
孔子對曰	孔子對曰
君曰	君曰
子孝文王柱立	子孝文王柱立
雙鯉迢迢[MASK]紙筆	雙鯉迢迢一紙筆
[MASK]善而弗知不明也	有善而弗知不明也
大夫容壺	大夫容壺
頤不可	頤不可
秦王必喜而[MASK]見臣	秦王必喜而善見臣
然則王之輕重必明[MASK]	然則王之輕重必明矣
畏韓魏之議其後[MASK]	畏韓魏之議其後也
太后[MASK]王而泣	太后坐王而泣
楚使者[MASK]鯉在秦	楚使者景鯉在秦
有土此有財	有土此有財
釐王崩	釐王崩
有勇有義	有勇有義
和灰	和灰
各有散心	各有散心
曰	曰
夏曰禘	夏曰禘
果誠何如	果誠何如
分頡利地爲六[MASK]	分頡利地爲六州
可任大事	可任大事
[MASK]食地震三倍春秋	日食地震三倍春秋
上親袒割牲	上親袒割牲
眾口鑠金	眾口鑠金
眾主人卿大夫士如初[MASK]北面	眾主人卿大夫士如初位北面
[MASK]沛公爲漢王	立沛公爲漢王
天下[MASK]動驚駭	天下震動驚駭
東擊齊	東擊齊
夏[MASK]娛以自縱	夏康娛以自縱
居之[MASK]則資之深	居之安則資之深
[MASK]亦來見我乎	子亦來見我乎
以爵以官	以爵以官
曰	曰
楚無[MASK]郢漢中	楚無鄢郢漢中
不幸短命	不幸短命
得之齊國	得之齊國
不然	不然
使臣信如[MASK]生	使臣信如尾生
庶人無故	庶人無故
奉詔歸朝	奉詔歸朝
今又走芒卯	今又走芒卯
魏王曰	魏王曰
故[MASK]和而國治	故外和而國治
孟嘗君固[MASK]不往也	孟嘗君固辭不往也
太子雖欲還	太子雖欲還
賞廉吏	賞廉吏
[MASK]百歲後將更立兄弟	即百歲後將更立兄弟
今日復覩太平[MASK]子儀衞	今日復覩太平天子儀衞
常苦出辭斷絕人[MASK]交	常苦出辭斷絕人之交
上[MASK]義則民莫敢不服	上好義則民莫敢不服
聞父母之喪	聞父母之喪
子曰	子曰
酷吏張湯趙禹杜周義縱王温舒[MASK]徒皆嘗峻[MASK]刑法	酷吏張湯趙禹杜周義縱王温舒之徒皆嘗峻用刑法
韓廢昭獻	韓廢昭獻
明帝無子	明帝無子
相迎不道遠	相迎不道遠
為[MASK]最上乘者說	為發最上乘者說
無或差貸	無或差貸
君臣已與時際[MASK]	君臣已與時際會
八州州二百一十國	八州州二百一十國
時主少國危	時主少國危
曰	曰
為慕勢	為慕勢
此[MASK]其形者也	此攻其形者也
趙惠文王三十年	趙惠文王三十年
冠者不櫛	冠者不櫛
昭忌乃為[MASK]見秦王	昭忌乃為之見秦王
難於盡載	難於盡載
則祔於親者	則祔於親者
故寡人[MASK]子之胡服以傅王乎	故寡人欲子之胡服以傅王乎
[MASK]子中眞男子	男子中眞男子
孔子曰	孔子曰
祭祀[MASK]享非當於鬼神也	祭祀時享非當於鬼神也
使者未來	使者未來
秦果[MASK]攻藍田鄢郢	秦果南攻藍田鄢郢
曰	曰
曰	曰
曰太和	曰太和
不羞其親	不羞其親
六十而耳順	六十而耳順
齊王大怒	齊王大怒
東門酤酒飲[MASK]曹	東門酤酒飲我曹
今直[MASK]此蕭艾也	今直為此蕭艾也
西勞於宋	西勞於宋
且必恐	且必恐
遂善待之	遂善待之
錦衣狐裘諸[MASK]之服也	錦衣狐裘諸侯之服也
羔裘玄冠夫子不以[MASK]	羔裘玄冠夫子不以弔
則二周必危	則二周必危
公族[MASK]罪雖親	公族之罪雖親
○	○
君不撫僕妾	君不撫僕妾
息焉	息焉
上尊號	上尊號
王以為然	王以為然
建請徵峻	建請徵峻
好利而惡難	好利而惡難
上元元[MASK]帝稱天皇	上元元年帝稱天皇
南越王頭已縣[MASK]漢北闕下	南越王頭已縣於漢北闕下
陰移而授[MASK]下傳	陰移而授天下傳
吾聞	吾聞
昌卒	昌卒
下餕[MASK]之餘也	下餕上之餘也
故王不如少出[MASK]以為趙援	故王不如少出兵以為趙援
凡眾之[MASK]失其宜	凡眾之動失其宜
長安水邊多麗[MASK]	長安水邊多麗人
能使枉者直	能使枉者直
美其質也	美其質也
孫叔敖舉於海	孫叔敖舉於海
十一年東平王蒼[MASK]朝	十一年東平王蒼來朝
輕徭薄賦	輕徭薄賦
門下曰	門下曰
單于獵火照狼山	單于獵火照狼山
白馬嚼[MASK]黃金勒	白馬嚼齧黃金勒
○	○
慟哭	慟哭
恐不為王用	恐不為王用
此吾所以[MASK]天下	此吾所以取天下
孟子曰	孟子曰
燕王悔	燕王悔
人不能欺	人不能欺
晉畢陽之孫豫[MASK]	晉畢陽之孫豫讓
男女非有[MASK]媒	男女非有行媒
則萬世無魏	則萬世無魏
君子不能為[MASK]也	君子不能為謀也
王問申子	王問申子
此後亦[MASK]乃所知也	此後亦非乃所知也
欲為君	欲為君
雖信美[MASK]無禮兮	雖信美而無禮兮
則[MASK]饜酒肉而後反	則必饜酒肉而後反
諫伐匈奴	諫伐匈奴
陽泉君避席	陽泉君避席
垂拱	垂拱
路惡在	路惡在
還掩故園扉	還掩故園扉
鄙夫可與事君[MASK]與哉	鄙夫可與事君也與哉
因而伐虞	因而伐虞
舍於子夏氏	舍於子夏氏
苟不志於仁	苟不志於仁
以其少有[MASK]焉	以其少有利焉
於大夫[MASK]備埽灑	於大夫曰備埽灑
臣[MASK]秦太子入質於楚	臣請秦太子入質於楚
君無故	君無故
執絲[MASK]者萬八千人	執絲竹者萬八千人
[MASK]人持車召之	使人持車召之
秦王[MASK]而熟於計	秦王明而熟於計
則遂之於墓	則遂之於墓
[MASK]者吾相張君也	鄕者吾相張君也
庚子嘉熙[MASK]年春元太[MASK]貴由克西域未下諸部	庚子嘉熙四年春元太子貴由克西域未下諸部
臣先嘗之	臣先嘗之
○	○
自長安至江都	自長安至江都
○	○
有弔者	有弔者
此[MASK]轉禍而為福	此皆轉禍而為福
城渾說其令	城渾說其令
清平調	清平調
故事有守也	故事有守也
仁是也	仁是也
吾難敗其法	吾難敗其法
祜與之成藥	祜與之成藥
[MASK]臣竊怪王之不試見臣而窮臣也	而臣竊怪王之不試見臣而窮臣也
可行也	可行也
去其金	去其金
八月金兵救[MASK]	八月金兵救汴
道阻不通	道阻不通
太子[MASK]不倍楚之割地而資齊	太子何不倍楚之割地而資齊
侍坐於長者	侍坐於長者
齊王故欲伐楚而又[MASK]其不己善也	齊王故欲伐楚而又怒其不己善也
三年而後[MASK]相知也	三年而後乃相知也
帝母弟瑯琊[MASK]立	帝母弟瑯琊王立
犀武敗	犀武敗
而欲[MASK]可足也	而欲不可足也
輕忘其薛	輕忘其薛
秦誓曰	秦誓曰
昔[MASK]蜀王衍有此號	昔僞蜀王衍有此號
獲於上有道	獲於上有道
不數日粮絶	不數日粮絶
立義以[MASK]土地	立義以為土地
惟有劍耳	惟有劍耳
漢之[MASK]靈乃聚錢爲私藏	漢之桓靈乃聚錢爲私藏
由金房道襄陽	由金房道襄陽
過宋而見孟子	過宋而見孟子
半壁見海日	半壁見海日
曰	曰
韓魏危	韓魏危
衝櫓未施	衝櫓未施
非帷裳必[MASK]之	非帷裳必殺之
則選諸所表	則選諸所表
與使[MASK]為趨勢	與使斶為趨勢
祭天地之[MASK]角繭栗	祭天地之牛角繭栗
子貢曰	子貢曰
[MASK]路兵皆散去	諸路兵皆散去
不義三也	不義三也
遇於豳州	遇於豳州
環山者三	環山者三
童子不[MASK]裘裳	童子不衣裘裳
則[MASK]之甚者也	則惑之甚者也
上皇命頡利可汗起[MASK]	上皇命頡利可汗起舞
天子卷冕北[MASK]	天子卷冕北面
[MASK]之外臣某死	君之外臣某死
○	○
詔經筵	詔經筵
大夫世婦卒於[MASK]寢	大夫世婦卒於適寢
國家靡敝	國家靡敝
乘鸞路	乘鸞路
治人不治	治人不治
水為沼	水為沼
李頎	李頎
其憂乎	其憂乎
三王之[MASK]川也	三王之祭川也
翼如也	翼如也
吾何畏彼哉	吾何畏彼哉
疑思問	疑思問
天涯哭此時	天涯哭此時
命國之左鄉	命國之左鄉
曰	曰
子曰	子曰
封世子南木合爲[MASK]王	封世子南木合爲北平王
返景入深林	返景入深林
臣頭與璧[MASK]砕	臣頭與璧倶砕
尋陸鴻漸不遇	尋陸鴻漸不遇
牛羊之[MASK]離而不提心	牛羊之肺離而不提心
[MASK]見秦之伐楚也	趙見秦之伐楚也
告	告
並有喪	並有喪
桓公[MASK]子莊公	桓公之子莊公
然[MASK]吾弗為云者豈不為過謀哉	然而吾弗為云者豈不為過謀哉
周右軍將樊愛能何徽先[MASK]	周右軍將樊愛能何徽先遁
中屋履危	中屋履危
魏弱	魏弱
曰	曰
易王立	易王立
不能與齊[MASK]衡矣	不能與齊縣衡矣
今又倍地而不行[MASK]政	今又倍地而不行仁政
在父[MASK]舅姑之所	在父母舅姑之所
雲青青[MASK]欲雨	雲青青兮欲雨
京兆尹黎[MASK]騶從甚盛	京兆尹黎幹騶從甚盛
子曰	子曰
以吾[MASK]日長乎爾毋吾以也	以吾一日長乎爾毋吾以也
時賞至隆興	時賞至隆興
國三人	國三人
父教子倍	父教子倍
[MASK]大王少留意	願大王少留意
或曰放焉	或曰放焉
子曰	子曰
姑徐徐	姑徐徐
有所不足	有所不足
王曰	王曰
葬於北方北[MASK]	葬於北方北首
君請擇[MASK]斯二者	君請擇於斯二者
齊弑之而[MASK]其族	齊弑之而滅其族
則祀之	則祀之
臣竊度之	臣竊度之
爲大司馬大[MASK]軍	爲大司馬大將軍
徙長安鐘𥳁槖駝銅人承露[MASK]於洛陽	徙長安鐘𥳁槖駝銅人承露盤於洛陽
曰	曰
采其薇矣	采其薇矣
輔太[MASK]守忠居燕	輔太子守忠居燕
[MASK]公亟見於子思	繆公亟見於子思
諸侯黼	諸侯黼
其[MASK]謂之殺厲之師與	其不謂之殺厲之師與
百姓流殍	百姓流殍
呂后使人[MASK]要張良畫計	呂后使人彊要張良畫計
攻取	攻取
無斁於人斯	無斁於人斯
故使相往	故使相往
有大功之喪	有大功之喪
至八重	至八重
桃始華	桃始華
外籌軍旅	外籌軍旅
時郡縣[MASK]已降王郞	時郡縣皆已降王郞
舉賢而容眾	舉賢而容眾
欲焉而收荊趙[MASK]齊	欲焉而收荊趙攻齊
右膝著地	右膝著地
且知[MASK]已死無後	且知伯已死無後
而[MASK]其兵之強弱	而揆其兵之強弱
三日齊	三日齊
敢問	敢問
自小斂以往	自小斂以往
逃不[MASK]以為臣恥	逃不足以為臣恥
喪奠[MASK]醢而已	喪奠脯醢而已
過斛斯山人宿	過斛斯山人宿
尊賢育才	尊賢育才
夫民閉於人	夫民閉於人
何以故	何以故
則諦觀之	則諦觀之
雖然必赦之	雖然必赦之
周[MASK]無所不通	周流無所不通
然則其錯[MASK]於魏必矣	然則其錯兵於魏必矣
足以富民	足以富民
喪夫子若喪父	喪夫子若喪父
齊必舉兵伐[MASK]	齊必舉兵伐梁
心不同兮	心不同兮
女雖未許嫁	女雖未許嫁
[MASK]以爭地界爲名	故以爭地界爲名
上用南士[MASK]相	上用南士作相
曰	曰
帝許之	帝許之
謹庠序之教	謹庠序之教
毋踖席	毋踖席
敗失要地	敗失要地
守亭[MASK]者參列	守亭障者參列
乂奉帝[MASK]穎戰	乂奉帝及穎戰
不如止淫用	不如止淫用
曰	曰
古公卒	古公卒
藉使之齊	藉使之齊
僅得二十餘萬兩銀四百[MASK]萬兩	僅得二十餘萬兩銀四百餘萬兩
而從約解	而從約解
抜秦五城	抜秦五城
世尊如來有肉眼	世尊如來有肉眼
食之無筭	食之無筭
後人來	後人來
諭父母於道	諭父母於道
事淫亂	事淫亂
若自憂而足	若自憂而足
滕君則誠賢君[MASK]	滕君則誠賢君也
羽[MASK]稀少不在旁	羽人稀少不在旁
而信[MASK]君之言	而信春申君之言
何居	何居
乃改元太初	乃改元太初
令其欲封公[MASK]	令其欲封公也
[MASK]亂攻治者亡	以亂攻治者亡
謂之	謂之
須菩提當知	須菩提當知
故專任焉	故專任焉
燔燎羶薌	燔燎羶薌
勿之[MASK]悔焉耳矣	勿之有悔焉耳矣
[MASK]則子之道柰何	然則子之道柰何
沉慶之諫	沉慶之諫
張良卒	張良卒
皆得成就不可量不可稱無有[MASK]不可思議功[MASK]	皆得成就不可量不可稱無有邊不可思議功德
對曰	對曰
武帝悟	武帝悟
魏弗與	魏弗與
小國之情莫如僅靜而[MASK]信諸侯	小國之情莫如僅靜而寡信諸侯
無所用心	無所用心
四時則已[MASK]矣	四時則已變矣
子游曰	子游曰
無敢慢	無敢慢
召其兵討賊	召其兵討賊
寡人謹[MASK]社稷以從	寡人謹奉社稷以從
修封禪	修封禪
不用命者[MASK]吾網	不用命者入吾網
迷花不事君	迷花不事君
御車	御車
不有博弈者[MASK]	不有博弈者乎
庶子不為長[MASK]斬	庶子不為長子斬
今夫鵠的非咎罪於人[MASK]	今夫鵠的非咎罪於人也
材[MASK]不可勝用	材木不可勝用
三日入廚下	三日入廚下
[MASK]祖程氏之學	亦祖程氏之學
城門不閉	城門不閉
后來其無罰	后來其無罰
彼為善之	彼為善之
爲西域將兵[MASK]史	爲西域將兵長史
[MASK]母全而生之	父母全而生之
上表	上表
天何言哉	天何言哉
○	○
[MASK]必鄉長者所視	則必鄉長者所視
雄虺九首	雄虺九首
則韓攻其西	則韓攻其西
述張目不答	述張目不答
安[MASK]得而有乎哉	安可得而有乎哉
五國[MASK]而攻秦	五國約而攻秦
○	○
曰	曰
尋受禪	尋受禪
將軍爲[MASK]數歲	將軍爲將數歲
無禱乃止	無禱乃止
亦明矣	亦明矣
由其西而過	由其西而過
明王絕[MASK]去讒	明王絕疑去讒
有所爲而[MASK]者利也	有所爲而爲者利也
詩云	詩云
詐爲受詔	詐爲受詔
升成拜	升成拜
家[MASK]中霤而國主社	家主中霤而國主社
安而后能慮	安而后能慮
燕辟廢其學	燕辟廢其學
發憤忘食	發憤忘食
鄉書何處達	鄉書何處達
曰	曰
與衣[MASK]貉者立而不恥者其由也與	與衣狐貉者立而不恥者其由也與
書云	書云
蓋傳位之[MASK]久矣	蓋傳位之定久矣
說昭王	說昭王
受命詔	受命詔
其妻魯人也	其妻魯人也
毋聚大眾	毋聚大眾
而百[MASK]可極焉	而百貨可極焉
子燾立	子燾立
宏安國子也	宏安國子也
樂歲終身飽	樂歲終身飽
兵始用	兵始用
是爲[MASK]宗孝章皇帝	是爲肅宗孝章皇帝
功已成矣	功已成矣
以為[MASK]地宗廟社稷之主	以為天地宗廟社稷之主
無能則憐之	無能則憐之
猶知敬重	猶知敬重
曰	曰
以立田里	以立田里
閩人殺文進	閩人殺文進
大開明堂受朝[MASK]	大開明堂受朝賀
冀欲中傷之	冀欲中傷之
莫敢飾詐	莫敢飾詐
而不合之以[MASK]	而不合之以仁
自[MASK]宗建炎至祥興又一百五十三年	自高宗建炎至祥興又一百五十三年
作興慶宮	作興慶宮
皆得不退轉於[MASK]三藐三菩提	皆得不退轉於阿耨多羅三藐三菩提
而太子用事	而太子用事
非臣之功	非臣之功
共扶抱之	共扶抱之
訃於士	訃於士
律中南呂	律中南呂
百姓不寧	百姓不寧
[MASK]陰告韓使者而遣之	乃陰告韓使者而遣之
張儀之楚貧	張儀之楚貧
諸[MASK]旅見天子	諸侯旅見天子
王曰	王曰
君可自取	君可自取
而相過	而相過
後秦[MASK]姚萇卒	後秦主姚萇卒
乃奠	乃奠
○	○
[MASK]贈范仲淹司馬光等官	追贈范仲淹司馬光等官
乃令秦武陽為[MASK]	乃令秦武陽為副
有君[MASK]之大德	有君民之大德
不憂不懼	不憂不懼
魏安能與小[MASK]立之	魏安能與小國立之
明年武帝崩	明年武帝崩
本欲以為明[MASK]人之薄	本欲以為明寡人之薄
遊子久不至	遊子久不至
樞至	樞至
王曰	王曰
有娀氏女	有娀氏女
以居民	以居民
庶[MASK]在官者其祿以是為差	庶人在官者其祿以是為差
太伯仲雍之[MASK]封也	太伯仲雍之所封也
日不足	日不足
相[MASK]而顯其君於天下	相秦而顯其君於天下
不求變俗	不求變俗
曰	曰
詩云	詩云
曰	曰
以兵四萬人	以兵四萬人
因令人[MASK]楚王	因令人謂楚王
此兩者所以成官而順[MASK]也	此兩者所以成官而順政也
朝士多疑之	朝士多疑之
曾子曰	曾子曰
又況聞[MASK]將軍之在乎	又況聞樊將軍之在乎
吾以[MASK]杯羊羹亡國	吾以一杯羊羹亡國
則盍反其本[MASK]	則盍反其本矣
吾不若也	吾不若也
知過入[MASK]知伯	知過入見知伯
而術省之	而術省之
城下之盟春秋小國所[MASK]也	城下之盟春秋小國所恥也
上之齎志	上之齎志
我有深怨積[MASK]於齊	我有深怨積怒於齊
萬乘之國[MASK]仁政	萬乘之國行仁政
江左有管夷吾	江左有管夷吾
曰	曰
幷宗[MASK]悉誅之	幷宗族悉誅之
二世然之	二世然之
田野治	田野治
故君不如安[MASK]求質於秦	故君不如安行求質於秦
高祖兄子也	高祖兄子也
秋宜犢麛	秋宜犢麛
此講之悔也	此講之悔也
旣而祐甫病不視[MASK]	旣而祐甫病不視事
而王因使之受[MASK]	而王因使之受璽
嘗饌善	嘗饌善
蘇子知太子[MASK]怨己也	蘇子知太子之怨己也
足食	足食
隨荊以兵	隨荊以兵
曰	曰
敬為難	敬為難
今燕雖弱小	今燕雖弱小
三國必絕之	三國必絕之
上曰	上曰
一匡天下	一匡天下
[MASK]儀之殘樗里疾	張儀之殘樗里疾
如禮何	如禮何
救寡人之過	救寡人之過
黃鵠因是以	黃鵠因是以
至端門下	至端門下
堅欲聽晉兵	堅欲聽晉兵
入臨不翔	入臨不翔
臣聞脣亡[MASK]齒寒	臣聞脣亡則齒寒
以節民性	以節民性
祭義	祭義
無乃不可乎	無乃不可乎
子曰	子曰
仁之勝不仁也猶[MASK]之勝火	仁之勝不仁也猶水之勝火
然湯等有罪	然湯等有罪
文章爛兮	文章爛兮
毎以不可[MASK]而止者多於所封還也	毎以不可吿而止者多於所封還也
止子路宿	止子路宿
月是故鄉明	月是故鄉明
何必小功耳	何必小功耳
[MASK]人者必不敢有外心矣	二人者必不敢有外心矣
懷帝[MASK]表爲大單于	懷帝時表爲大單于
曰	曰
齊兵已去	齊兵已去
魏於是[MASK]始強	魏於是乎始強
上赦之	上赦之
改元者四	改元者四
徐復整容	徐復整容
入秦蔵中	入秦蔵中
齊宣王見[MASK]斶	齊宣王見顏斶
淫侈甚	淫侈甚
鈞之出地	鈞之出地
舍[MASK]路而弗由	舍其路而弗由
士三月而葬	士三月而葬
夏州李氏[MASK]姓拓䟦	夏州李氏本姓拓䟦
樓子恐	樓子恐
鉤邊	鉤邊
道有至	道有至
可欲之謂善	可欲之謂善
如來說世界非[MASK]界	如來說世界非世界
往見袁術	往見袁術
皇帝去皇字	皇帝去皇字
然後去之	然後去之
孔子曰	孔子曰
文子退	文子退
何如斯可謂參[MASK]天地矣	何如斯可謂參於天地矣
宰我問	宰我問
孟子曰	孟子曰
密與存孝通	密與存孝通
良曰	良曰
曰	曰
告子[MASK]我不動心	告子先我不動心
我得志[MASK]為也	我得志弗為也
○	○
五伯之賢[MASK]死	五伯之賢而死
歎曰	歎曰
金人大發兵	金人大發兵
南宮縚之妻之姑[MASK]喪夫子誨之髽	南宮縚之妻之姑之喪夫子誨之髽
君子人與	君子人與
閑先聖之道	閑先聖之道
以赭[MASK]鞭草木	以赭鞭鞭草木
曰	曰
齊王曰	齊王曰
廉如伯夷	廉如伯夷
豈知其何故	豈知其何故
滕更有二焉	滕更有二焉
畔者九國	畔者九國
士盥于盤上	士盥于盤上
瞽以為無明	瞽以為無明
寄人	寄人
後趙鎭[MASK]歸逖者甚衆	後趙鎭戍歸逖者甚衆
以令兆民	以令兆民
[MASK]何不遣建信君乎	王何不遣建信君乎
況乃未休兵	況乃未休兵
授几杖	授几杖
子悉祿官立	子悉祿官立
夏亡	夏亡
吾未嘗無[MASK]焉	吾未嘗無誨焉
取藺離石祁者皆白[MASK]	取藺離石祁者皆白起
望瑤臺之偃蹇[MASK]	望瑤臺之偃蹇兮
食多方些	食多方些
敢固辭	敢固辭
使史占之	使史占之
桓公殺公[MASK]糾	桓公殺公子糾
恐溘死不[MASK]見乎陽春	恐溘死不得見乎陽春
別有幽愁[MASK]恨生	別有幽愁暗恨生
上久有與子之[MASK]	上久有與子之意
首有創則沐	首有創則沐
諸儒執經[MASK]難	諸儒執經問難
以為畏狐也	以為畏狐也
而獨於富貴之[MASK]	而獨於富貴之中
淮陰屠中少年有侮信[MASK]	淮陰屠中少年有侮信者
賞罰不行	賞罰不行
曰	曰
行顧言	行顧言
色[MASK]馬取於今之世	色與馬取於今之世
嗟乎	嗟乎
此無他	此無他
犀首告臣	犀首告臣
鄭淸之爲相	鄭淸之爲相
虎死趙亂	虎死趙亂
周道如底	周道如底
新羅又遣使言	新羅又遣使言
欲[MASK]墾田相方耳	欲以墾田相方耳
不可得	不可得
王曰	王曰
君子之盛	君子之盛
曰中霤	曰中霤
博學無方	博學無方
上從之	上從之
贓吏配者遇赦[MASK]敍	贓吏配者遇赦不敍
夏[MASK]欲滿君山青	夏水欲滿君山青
君寵益嬌態	君寵益嬌態
子張[MASK]崇德辨惑	子張問崇德辨惑
早發白帝城	早發白帝城
以成人見也	以成人見也
求之與	求之與
尅期會集	尅期會集
觀之	觀之
不奪不饜	不奪不饜
魯之免囚	魯之免囚
鳳兮	鳳兮
邑里蕭條	邑里蕭條
故百姓則君	故百姓則君
曰	曰
香親到其家	香親到其家
勃勃陷長安稱帝	勃勃陷長安稱帝
[MASK]又以虞卿言告之	王又以虞卿言告之
李膺杜密[MASK]皆列于朝	李膺杜密等皆列于朝
爲設酒甚歡	爲設酒甚歡
新安王立	新安王立
上還長安	上還長安
○	○
乃遺之美男	乃遺之美男
猶[MASK]之與嬰兒也	猶烏獲之與嬰兒也
賈似道累章	賈似道累章
群臣必多以臣為不能[MASK]	群臣必多以臣為不能者
此不恭之[MASK]也	此不恭之語也
掘始皇冢	掘始皇冢
[MASK]宗皇帝名惇	光宗皇帝名惇
所以[MASK]情而合危也	所以持情而合危也
有反坫	有反坫
父作之	父作之
齊貌辨之為[MASK]也多疵	齊貌辨之為人也多疵
直不百步耳	直不百步耳
道許行之言	道許行之言
曰	曰
後世名其処[MASK]鼎湖	後世名其処曰鼎湖
食草木之實鳥[MASK]之肉	食草木之實鳥獸之肉
衞人醢子路	衞人醢子路
故形於聲	故形於聲
地坼至泉者[MASK]以告也	地坼至泉者地以告也
旣而侈縱	旣而侈縱
[MASK]少陽自領軍府	弟少陽自領軍府
奈何	奈何
[MASK]為人臣者言可必用	夫為人臣者言可必用
巵酒安足辭	巵酒安足辭
願勿疑	願勿疑
酌飲四座以散[MASK]	酌飲四座以散愁
府庫足用	府庫足用
[MASK]也者樂其所自成	樂也者樂其所自成
韓請救於齊	韓請救於齊
求也退	求也退
玠設伏扼[MASK]歸路	玠設伏扼其歸路
[MASK]有黃鸝深樹鳴	上有黃鸝深樹鳴
王聽公子	王聽公子
今一見之	今一見之
何以故	何以故
為高必因丘[MASK]	為高必因丘陵
方數千里	方數千里
為其[MASK]於子也	為其近於子也
命民社	命民社
至期來詣京師	至期來詣京師
楚絕齊齊[MASK]兵伐楚	楚絕齊齊舉兵伐楚
竊為君危之	竊為君危之
凡五等也	凡五等也
凡民有喪	凡民有喪
援而止[MASK]而止	援而止之而止
莫敢仰視	莫敢仰視
齊貌辨見宣王	齊貌辨見宣王
沐浴	沐浴
法古之學不足以制[MASK]	法古之學不足以制今
以札付良嗣	以札付良嗣
披輿地圖	披輿地圖
使速不臺圍金汴京	使速不臺圍金汴京
燕王喜太子丹等皆率其精兵東保於[MASK][MASK]	燕王喜太子丹等皆率其精兵東保於遼東
思事親	思事親
屬四寸	屬四寸
又病疽躁暴	又病疽躁暴
今王既受[MASK]生之傳	今王既受先生之傳
宜乎社	宜乎社
吾誰與而可	吾誰與而可
秦王有愛[MASK]而美	秦王有愛女而美
[MASK]助盧芳寇漢	匈奴助盧芳寇漢
[MASK]地而合於齊	歸地而合於齊
今君約[MASK]下之兵以攻齊	今君約天下之兵以攻齊
厚於仁者[MASK]於義	厚於仁者薄於義
虞舜之後胡公滿之所封[MASK]	虞舜之後胡公滿之所封也
[MASK]賢而不能舉	見賢而不能舉
鴻鴈來	鴻鴈來
其麗不億	其麗不億
天下將治	天下將治
爲襄所斬	爲襄所斬
不知其實也	不知其實也
晉主旣再勝	晉主旣再勝
○	○
執醴授之執[MASK]	執醴授之執鐙
韓不[MASK]離楚也	韓不敢離楚也
曰	曰
上以活主父	上以活主父
