masked	src
No gaibed-som lethrand, no gaibed-si a [MASK] n-aill.	No gaibed-som lethrand, no gaibed-si a lleth n-aill.
fect fo tri	fect fo tri
Grus immorro laisin n-Gaidel, ni fil a frecra-sidhe lasin Laitneoir: lapis lasin Laitneoir clouch lasin n-Gaidel: [MASK] laisin, [MASK], ail lasin n-Gaidel: sdrupala lasin Laitneoir carrac lasin n-Gaidel, ound & ailcne [MASK] immorro, is iat na cenela clouch do nach filit [MASK] [MASK] agin Laitneoir.	Grus immorro laisin n-Gaidel, ni fil a frecra-sidhe lasin Laitneoir: lapis lasin Laitneoir clouch lasin n-Gaidel: peutra laisin, Laitneoir, ail lasin n-Gaidel: sdrupala lasin Laitneoir carrac lasin n-Gaidel, ound & ailcne, immorro, is iat na cenela clouch do nach filit a frecarthaich agin Laitneoir.
[MASK] Finnolaidh Finn, [MASK] foladh bó dicitur .i. finna urmhór bhó Eirenn ina reimís.	Fiacha Finnolaidh Finn, nam foladh bó dicitur .i. finna urmhór bhó Eirenn ina reimís.
Dondleith anair [MASK] Dáin sernait sreith slébe Lebáin, frislatbrig slaidi sluaig sréin icaccrich [MASK] Israhéil.	Dondleith anair dothreib Dáin sernait sreith slébe Lebáin, frislatbrig slaidi sluaig sréin icaccrich uaig Israhéil.
Tánic [MASK] n-aen ann do [MASK] a athar ocus a máthar acht nír ba [MASK] risin n-athair é ar a dhúire ocus ar aicniud a máthar do beith aice	Tánic fecht n-aen ann do thig a athar ocus a máthar acht nír ba h-inmain risin n-athair é ar a dhúire ocus ar aicniud a máthar do beith aice
Toth .i. tai a oudh an ceol mbec a n-athfheugadh an ceoil is [MASK].i. cronan no certan: no toth [MASK] a edh no a oudh [MASK] is femin: no tai [MASK] edh intan is fouta ron-cluine no [MASK] is tai et is isliu quam a n-aill.	Toth .i. tai a oudh an ceol mbec a n-athfheugadh an ceoil is mo .i. cronan no certan: no toth taoi a edh no a oudh intan is femin: no tai a edh intan is fouta ron-cluine no ron-aile is tai et is isliu quam a n-aill.
Nochar dhlígh easan [MASK] cách.	Nochar dhlígh easan seach cách.
Lanchumang inntibh iter fedhaibh & taophoumnaibh co [MASK] uath .i. co ndofir-baidhe [MASK] no co n-irdiphand.	Lanchumang inntibh iter fedhaibh & taophoumnaibh co nd-ouorba uath .i. co ndofir-baidhe, no co n-irdiphand.
Taobhreimh amal ata sund:	Taobhreimh amal ata sund:
Benon a formoulad, bein [MASK] coutud, [MASK] a maullrugud, ben a aon, ben a [MASK], ni hairechar [MASK] diabal .i. beanbean, gia isberat aroile ni bi nach lan cin a diabal, beinin a lugugad, sobeun a saorugud [MASK] doben a daorugud.	Benon a formoulad, bein a coutud, beean a maullrugud, ben a aon, ben a lan, ni hairechar a diabal .i. beanbean, gia isberat aroile ni bi nach lan cin a diabal, beinin a lugugad, sobeun a saorugud, doben a daorugud.
[MASK] Arsain imsaitis fordeis censil n-úabair [MASK], cach dib díaadbai coglan iarmbennachad do Adam.	I Arsain imsaitis fordeis censil n-úabair nahaincceiss, cach dib díaadbai coglan iarmbennachad do Adam.
Ceithri berla sechtmogat as [MASK] berla dib-sen, is ed rofadlad and.	Ceithri berla sechtmogat as gach berla dib-sen, is ed rofadlad and.
[MASK] infer hut dontslóg, istábar dam adaglóg '	'fingébsa infer hut dontslóg, istábar dam adaglóg'
Dallaín	Dallaín
Coirpri Losc mac [MASK] Lúaigni.	Coirpri Losc mac Luigdech Lúaigni.
As-bert Congal [MASK] mac Eachach Buide:	As-bert Congal Mend mac Eachach Buide:
Filet ann brugi bláthi [MASK] [MASK] bithráthi, cotorthib cachthoraid dil, conambolthaib milidib.	Filet ann brugi bláthi bithura cach bithráthi, cotorthib cachthoraid dil, conambolthaib milidib.
Air it trega ar a tugad forfeda eter isin aibgitir in ogaim .i. do fregra do defoghur amal adberar isna breathaibh nemedh .i [MASK] genmota forfeda a fail defoghur [MASK] [MASK] & [MASK] do sainigedh foghur [MASK] fedhaibh, air is buga fogair bis isna forfedhaibh	Air it trega ar a tugad forfeda eter isin aibgitir in ogaim .i. do fregra do defoghur amal adberar isna breathaibh nemedh .i. genmota forfeda a fail defoghur na nguta & dono do sainigedh foghur forsna fedhaibh, air is buga fogair bis isna forfedhaibh
Uirginitas enim carnis [MASK] intactum libidine uirginitas anime fides incorrupta	Uirginitas enim carnis corpus intactum libidine uirginitas anime fides incorrupta
Do-gníodh in t-Irgalach na [MASK].i. dá shaerad ar escaine Adamnáin	Do-gníodh in t-Irgalach na cétna .i. dá shaerad ar escaine Adamnáin
‘Truadh [MASK]’ ar se	‘Truadh sin’ ar se
Gabail for tengthaib	Gabail for tengthaib
Iongnadh eile atá 'sa bféin [MASK]. sleagh atá agum-sa .i. sleagh [MASK] mic Croinghind, & an n-uair [MASK] [MASK] ndeóigh a hurluinne hí doní geóin & acuis & díghbháil don [MASK] nó don mbeadhadach ré teilgtear hí, & in uair caithtear a ndeóigh a reanna hí [MASK] ní déan doladh nó díghbháil don [MASK] nó don mbeathadhach ré ccaithtear Agus is iat sin ionganta is mó insa bféin [MASK]’ ar Fionn [MASK] & dorinde in laoi ‘[MASK] iat sin fuascladh na gceist do chuiris, a Chonán,’ ar Fiond.	Iongnadh eile atá 'sa bféin .i. sleagh atá agum-sa .i. sleagh Fhiacha mic Croinghind, & an n-uair teilgtear a ndeóigh a hurluinne hí doní geóin & acuis & díghbháil don té nó don mbeadhadach ré teilgtear hí, & in uair caithtear a ndeóigh a reanna hí, ní déan doladh nó díghbháil don duine nó don mbeathadhach ré ccaithtear Agus is iat sin ionganta is mó insa bféin,’ ar Fionn, & dorinde in laoi ‘As iat sin fuascladh na gceist do chuiris, a Chonán,’ ar Fiond.
‘A fhir shochair tra [MASK] ar fir Muman ‘atat sunna cetna i richt tri caerech lachtna & [MASK] n-armach bhis i [MASK] & i mbas uathaibh’	‘A fhir shochair tra’ ar fir Muman ‘atat sunna cetna i richt tri caerech lachtna & cetfer n-armach bhis i croilghi & i mbas uathaibh’
Conade [MASK] Eochaid Cupa fris.	Conade asberar Eochaid Cupa fris.
Ocus ni riacht acht ein-ced esbadach leo ina [MASK].	Ocus ni riacht acht ein-ced esbadach leo ina longaibh.
Fogabhait forais sentuinne moíre istigh, [MASK] etnech impi, & a curach fiacal fría cenn anechtair, & senbriscai salcai móra impi [MASK]	Fogabhait forais sentuinne moíre istigh, & etnech impi, & a curach fiacal fría cenn anechtair, & senbriscai salcai móra impi.
[MASK] in drúth Mael Fothartaig .i. Mac Glass, oc clessaib for lár in [MASK].	Buí in drúth Mael Fothartaig .i. Mac Glass, oc clessaib for lár in taige.
Briúin	Briúin
Tánaic iarum Irgalach d'innsaigid in chléirig-sin ocus indar leis ba h-é Adamnán [MASK] ann	Tánaic iarum Irgalach d'innsaigid in chléirig-sin ocus indar leis ba h-é Adamnán búi ann
Ba h-í-sin oighthi do-rala comradh idir Sitriuc mac Turgeis [MASK] a ben & ro fhiafraigh a ben de cred ima tuc a shiair do [MASK] [MASK]	Ba h-í-sin oighthi do-rala comradh idir Sitriuc mac Turgeis & a ben & ro fhiafraigh a ben de cred ima tuc a shiair do Ceallachan.
Cosnaidh bhur [MASK] dileas dil.	Cosnaidh bhur crich dileas dil.
Cate tomhus fri sechta?	Cate tomhus fri sechta?
[MASK] da firlocht masead A urard a uiriseal.	Aincit da firlocht masead A urard a uiriseal.
Seimigud b immorro .i. [MASK] bhen, [MASK] bhan, a bhe binn.	Seimigud b immorro .i. a bhen, a bhan, a bhe binn.
ótractadar arnabáruch atconncatar iat [MASK] nochta cen étaighi impa.	ótractadar arnabáruch atconncatar iat féin nochta cen étaighi impa.
coraigh mu cliabh crephnaise [MASK] fria hilar inn	coraigh mu cliabh crephnaise ceim fria hilar inn
Cionnus [MASK] & ebai a fidh in anma intan isberar fer?	Cionnus on & ebai a fidh in anma intan isberar fer?
Más edh dana [MASK] ar Cuimín ‘impa conice in m-bruach alltarach’	Más edh dana’ ar Cuimín ‘impa conice in m-bruach alltarach’
A cumat mblicht, con-fodlaither a tri itir tir [MASK] cethra & urgnam.	A cumat mblicht, con-fodlaither a tri itir tir & cethra & urgnam.
Condelg suin & ceilli malle	Condelg suin & ceilli malle
re ndul amach Indeoin ord	re ndul amach Indeoin ord
[MASK] aire raiter iarmberla de ara secucht & ara cruaidhi amal iarand, uair ni heidir a [MASK].	Is aire raiter iarmberla de ara secucht & ara cruaidhi amal iarand, uair ni heidir a thaithmech.
‘Eirgidh nech uaibh,’ ar se, ‘d' fis an armaigh & do fechain Corbmaic an [MASK] [MASK] luighe.’	‘Eirgidh nech uaibh,’ ar se, ‘d' fis an armaigh & do fechain Corbmaic an comhaillfed-se a luighe.’
Foidis Noe incolum nglan.	Foidis Noe incolum nglan.
Ro scinnset [MASK] muinnter in Raigellaig fair-sium ann sin ocus ro marbsat é	Ro scinnset imorro muinnter in Raigellaig fair-sium ann sin ocus ro marbsat é
Alldoit	Alldoit
Ó'tchonnairc-sium sin níro airis co h-airm i facaid écosc in ríg & [MASK] suid fora [MASK] deis eturru & ríg Ulad.	Ó'tchonnairc-sium sin níro airis co h-airm i facaid écosc in ríg & ro suid fora láim deis eturru & ríg Ulad.
Ni ansa.	Ni ansa.
Bahuallach for Dagon dían.	Bahuallach for Dagon dían.
Níall Frasach .i. tri frassa roferadh la [MASK].i. frais airgit for Othain Móir, & [MASK] chruithnechta [MASK] Othain m-Big & frais ola for Gleann Laighen.	Níall Frasach .i. tri frassa roferadh la gein .i. frais airgit for Othain Móir, & frais chruithnechta for Othain m-Big & frais ola for Gleann Laighen.
Nirelic Dauid, dalb tenn, acht rainn nafadb [MASK], [MASK] icein congrad cengreis, cobráth combad beim forais.	Nirelic Dauid, dalb tenn, acht rainn nafadb cocoitchenn, doib icein congrad cengreis, cobráth combad beim forais.
Coforbart [MASK] dána, coleomain nalonnbága, cotuc trialáeschur cenchleith asachráesluch incáireig.	Coforbart Dauid dána, coleomain nalonnbága, cotuc trialáeschur cenchleith asachráesluch incáireig.
Breithem re [MASK] m-bil a fesaib a fásaigib rigit roscada filed, [MASK] do-fégthar fír-dliged.	Breithem re breithemnas m-bil a fesaib a fásaigib rigit roscada filed, má do-fégthar fír-dliged.
Clann Núadat Decláim fodecsa in sechtmad fer húadside [MASK].	Clann Núadat Decláim fodecsa in sechtmad fer húadside Munemón.
Batar immorro [MASK] hanmunn ar tus amar cuileana	Batar immorro co hanmunn ar tus amar cuileana
‘Fechtnaighte isin t-saegul-sa ifus iarrai nó in flaithes nime [MASK]’	‘Fechtnaighte isin t-saegul-sa ifus iarrai nó in flaithes nime thall’
ni asa dtuigther [MASK] na hinntindi [MASK] gan a peth 'na focul .i. ac, ua, It e a [MASK] laisin Laitneoir .i. ainm, [MASK], briathar & dobriathar, randgapal & comacomal, remsuidigud et interecht lasin n-Gaidel chena.	ni asa dtuigther toil na hinntindi & gan a peth 'na focul .i. ac, ua, It e a n-anmanda laisin Laitneoir .i. ainm, pronomen, briathar & dobriathar, randgapal & comacomal, remsuidigud et interecht lasin n-Gaidel chena.
Rí dorat Áarón fosmacht [MASK] baprímsacart, ocus Moisi, mo [MASK] n-ail, itoisigecht inpopail.	Rí dorat Áarón fosmacht combahe baprímsacart, ocus Moisi, mo cech n-ail, itoisigecht inpopail.
Is andsin tancatar da [MASK] istech & drolmach lán do usci leo	Is andsin tancatar da ingin istech & drolmach lán do usci leo
Rí doruargaib Héle faith.	Rí doruargaib Héle faith.
A [MASK] A rath do fhiur.	A shelbad A rath do fhiur.
leithi i foclaib, ni lethi i gciallaib, ar cia beith ilanmanda agin Gaidel ag sloindedh na ret, tic [MASK] ciall reullait sin isinn uathadh foucal fil icon Laitneoir . Ni fior [MASK] amal isber in Laitneoir: .i. atbail aithne na [MASK] muna [MASK] ant [MASK].	leithi i foclaib, ni lethi i gciallaib, ar cia beith ilanmanda agin Gaidel ag sloindedh na ret, tic an ciall reullait sin isinn uathadh foucal fil icon Laitneoir. Ni fior on amal isber in Laitneoir: .i. atbail aithne na reut muna hetargnaither ant ainm.
Brimon smitrach [MASK]. brigh [MASK] & mon cleas: [MASK].i. smit forrach .i. fourrach neich o smit a cluaisi .i. cleas [MASK] donidis na filid fo daigin ecnaig go bfourrgitis nech tria smiot a chluaisi do tarraing: no smidrach [MASK]. smit cluas & rach [MASK], forrach smit	Brimon smitrach .i. brigh briathar & mon cleas: smetrach .i. smit forrach .i. fourrach neich o smit a cluaisi .i. cleas briatharda donidis na filid fo daigin ecnaig go bfourrgitis nech tria smiot a chluaisi do tarraing: no smidrach .i. smit cluas & rach rigi, forrach smit
Fior eimh, [MASK] ni tuigter na feuda deghenchuo [MASK] isna defougraibh sin tria na gcantain fo chetoir.	Fior eimh, ar ni tuigter na feuda deghenchuo filit isna defougraibh sin tria na gcantain fo chetoir.
Claenuir an uam adhnacail sin; d Ibh Annadha as dutcha comharbus na cillIsin [MASK] Hi Cennagain a meiccleirigh [MASK]	Claenuir an uam adhnacail sin; d Ibh Annadha as dutcha comharbus na cillIsin & Hi Cennagain a meiccleirigh.
bathad Sitriuc meic Turgeis.	bathad Sitriuc meic Turgeis.
Cibhé frisaiccidar [MASK] [MASK] Crist cumtachta arann, rambia nem, nassad ndaingen, imbithoentaid archaingel.	Cibhé frisaiccidar ann Issu Crist cumtachta arann, rambia nem, nassad ndaingen, imbithoentaid archaingel.
Ocus na [MASK] [MASK] ider na rub fotha aiscthi duibh da bar n-eisi & nach abartar cualuighi ribh’	Ocus na tabhraid cuala ider na rub fotha aiscthi duibh da bar n-eisi & nach abartar cualuighi ribh’
Búadred ar cennaib	Búadred ar cennaib
'Trila trichat, torainn ndil, [MASK] duitsiu isruth Tigir, mésse in-Iordanén fosmacht [MASK] la caine cethrachat.	'Trila trichat, torainn ndil, dobith duitsiu isruth Tigir, mésse in-Iordanén fosmacht secht la caine cethrachat.
Fer a chodad.	Fer a chodad.
Ocus mad a tuaidh thisat [MASK] bar n-imdhitean forro & tabhraid deabhtha doib i [MASK] & [MASK] n-imcuimgibh & a n-eicindinaibh in Ocus as doigh nach bha heicen duibh & mar budh eicen rob [MASK] foichillti-si’	Ocus mad a tuaidh thisat denaid-si bar n-imdhitean forro & tabhraid deabhtha doib i mbeilghibh & a n-imcuimgibh & a n-eicindinaibh in Ocus as doigh nach bha heicen duibh & mar budh eicen rob amlaidh foichillti-si’
Ocus is amlaid-sin do-rála	Ocus is amlaid-sin do-rála
Sithal	Sithal
Medón lái arnabarach ‘Maith a Diarmait’ or Guare ‘epscop do gairm cucum-sa [MASK] tard-sa mo choibsena [MASK]’	Medón lái arnabarach ‘Maith a Diarmait’ or Guare ‘epscop do gairm cucum-sa co tard-sa mo choibsena dó’
Ním-reilce i cair cennda [MASK] ochtar ard airdirc: a Chríst [MASK] dom dochum día tofunn día tairbirt	Ním-reilce i cair cennda dond ochtar ard airdirc: a Chríst tair dom dochum día tofunn día tairbirt
In [MASK] grad, canar lib, censechnad slan síl Adaim, [MASK] cenguasacht icrí dodosruasat monaebrí.	In dechmad grad, canar lib, censechnad slan síl Adaim, uasbith cenguasacht icrí dodosruasat monaebrí.
Coluim Cille cecinit: ba sessach im ba seng [MASK] Im ba tresach [MASK] tuirme glonn, A Chríst!	Coluim Cille cecinit: ba sessach im ba seng, Im ba tresach, tuirme glonn, A Chríst!
It iat na hanmanda uird airme: a tress .i. anmanda uird airme [MASK] bproiss, & anmanda [MASK] airme immorro iar n-aigned.	It iat na hanmanda uird airme: a tress .i. anmanda uird airme iar bproiss, & anmanda uird airme immorro iar n-aigned.
Ri thuc [MASK] inmaind [MASK] frituara tarbaig, nderbdil, ocus indiall én diadéoin conabetis cenhurféoil.	Ri thuc doib inmaind donim frituara tarbaig, nderbdil, ocus indiall én diadéoin conabetis cenhurféoil.
Mennet dano didiu [MASK] Dál Mennet la Mugdornu.	Mennet dano didiu diatá Dál Mennet la Mugdornu.
.i. [MASK] persa tanaisti huathaid.	.i. ataim persa tanaisti huathaid.
[MASK] codarsna annIsin arin defoghur.	Ni codarsna annIsin arin defoghur.
Atbert in sruith boei isin eaclais [MASK]	Atbert in sruith boei isin eaclais:
Is he focul Eg.	Is he focul Eg.
Ni boi aice-sium in erlaime [MASK] [MASK] æn mhaisterda co leith & dos-bert in leth h-í-sin for tús	Ni boi aice-sium in erlaime acht torud æn mhaisterda co leith & dos-bert in leth h-í-sin for tús
Donnchad mac Donnchada [MASK] Domnaill, ut poeta Do minigud senchais Fer Muman.	Donnchad mac Donnchada mic Domnaill, ut poeta Do minigud senchais Fer Muman.
Máiledúin	Máiledúin
Rí rosaer fritormach triath Noe [MASK] mac Lamiach, ocus Abram fiadcachdrung [MASK] Caldeorum.	Rí rosaer fritormach triath Noe nóebglan mac Lamiach, ocus Abram fiadcachdrung dearmgrad Caldeorum.
Bennán Becc, Bennán Mór, Áed Úach diatá Dál n-Óich [MASK] [MASK] & Genelach cloindi Conchubair Chorraig.	Bennán Becc, Bennán Mór, Áed Úach diatá Dál n-Óich in tslebe & Genelach cloindi Conchubair Chorraig.
A nomine alicuius regis .i. ó ainm righ bái fuirri .i. Eochaid Mumo [MASK] Niadh Feibhis eissidhe [MASK]	A nomine alicuius regis .i. ó ainm righ bái fuirri .i. Eochaid Mumo mac Niadh Feibhis eissidhe.
Gne n-aill:	Gne n-aill:
Indeclas conagradaib, sruithib slógaib saerdanaib [MASK] airbrib alaib [MASK], ardib anaib ordaigid.	Indeclas conagradaib, sruithib slógaib saerdanaib, airbrib alaib uascechmaig, ardib anaib ordaigid.
Coll dono, is o [MASK] rohainmniged	Coll dono, is o chrand rohainmniged
Scoirpi gorma gimacha.	Scoirpi gorma gimacha.
sernfaidit slóigh sleagha	sernfaidit slóigh sleagha
Gnísit cath ciana, cét [MASK], snisit frifíana ferdrong, icath Giluae conaslog [MASK] iarsin Saól.	Gnísit cath ciana, cét nglonn, snisit frifíana ferdrong, icath Giluae conaslog romarbad iarsin Saól.
'ragab bás baide fobrón dochaine Abisolón [MASK]	'ragab bás baide fobrón dochaine Abisolón'
Gabais insluag raind indfaidb, [MASK] iarnangalais glégairb, cenní dondini bai ifus hisuidib firi hiforus [MASK]	Gabais insluag raind indfaidb, gluair iarnangalais glégairb, cenní dondini bai ifus hisuidib firi hiforus.
Coimdiu conn cechgrada gluair, targ [MASK] betha bithbuain, romsaera iarndul [MASK] cath, inri dorone inriched.	Coimdiu conn cechgrada gluair, targ drong betha bithbuain, romsaera iarndul acri cath, inri dorone inriched.
leagar dhuinne h-e ar Diarmaid & ar Baiscinn da righ Corco Baiscne áir [MASK] creachsad Inis Cathaig & ni rucsam-ne [MASK] cus aniugh.	leagar dhuinne h-e ar Diarmaid & ar Baiscinn da righ Corco Baiscne áir ro creachsad Inis Cathaig & ni rucsam-ne orro cus aniugh.
— ‘Inní ro [MASK] dhamh’ ar Cithach ‘forfinnfa-sa .i. ‘Scel leam [MASK] a meic Airt	— ‘Inní ro faillsiged dhamh’ ar Cithach ‘forfinnfa-sa .i. ‘Scel leam duit a meic Airt
As e uidhi is mo ruc fian ar gnimuib [MASK] & gliagh O Chinn [MASK] ba cuairt gle bud thuaidh gu Glenn Righ Righe	As e uidhi is mo ruc fian ar gnimuib gaile & gliagh O Chinn Clairi ba cuairt gle bud thuaidh gu Glenn Righ Righe
Dorumalt Isáac iarsain inséire cosobarthain, tuargaib adílaim [MASK] isródail abennachtain.	Dorumalt Isáac iarsain inséire cosobarthain, tuargaib adílaim atraig isródail abennachtain.
na nime.	na nime.
[MASK] mac ríg Saxan cuca-san tar sáili, scéraid sé ré ríghe Goill in tíre [MASK].	Ticfa mac ríg Saxan cuca-san tar sáili, scéraid sé ré ríghe Goill in tíre itáim-ni.
Ná raibh agád ar n-éra guidhim thú go ttaisbéna do shíol do [MASK] ar [MASK] bríogh do chonganta a Cholmáin	Ná raibh agád ar n-éra guidhim thú go ttaisbéna do shíol do bhronndalta ar bháidh bríogh do chonganta a Cholmáin
Ocus ro marbad Fiacha mac Baetáin rí Ulad amlaid-sin la Fiachna [MASK] n-Demain	Ocus ro marbad Fiacha mac Baetáin rí Ulad amlaid-sin la Fiachna mac n-Demain
Adhbair asa n-dleghait [MASK] clanna [MASK] Gulbain gloin, do chinn t-slóighidh nách dlecht díobh is ar cródhacht a c-caithgníomh.	Adhbair asa n-dleghait soin clanna Conaill Gulbain gloin, do chinn t-slóighidh nách dlecht díobh is ar cródhacht a c-caithgníomh.
Brénaind Fíachach	Brénaind Fíachach
‘[MASK] særfá dam-sa in cimmid út?’	‘In særfá dam-sa in cimmid út?’
A airbert .i. a airimh .i. vii primeillge na filideachta; no [MASK] bairdne [MASK] [MASK] vii ndeich na filidheachta i n-ecmais dialta, ar ni fil in seachta annside: is [MASK] rofacbadh.	A airbert .i. a airimh .i. vii primeillge na filideachta; no brosnacha bairdne; no vii ndeich na filidheachta i n-ecmais dialta, ar ni fil in seachta annside: is aire rofacbadh.
Céin & la Cormac húa Cuind i [MASK] Brega i cath Crinda.	Céin & la Cormac húa Cuind i mac Brega i cath Crinda.
Mael Fothartaig uaidib . ass áil duit-siu do rád? ar [MASK] frisin [MASK]. Ní dam ass áil, or sí, [MASK] do ingin Echach rop áil Mael Fothartaig na cardess.	Mael Fothartaig uaidib. ass áil duit-siu do rád? ar Congal frisin mnaí. Ní dam ass áil, or sí, acht do ingin Echach rop áil Mael Fothartaig na cardess.
Tinólsat dáil, derb cenlén, sruithred [MASK] mac n-Israhél; iartimnu Dé, din cech [MASK], dodeochatar co Dauid.	Tinólsat dáil, derb cenlén, sruithred slóig mac n-Israhél; iartimnu Dé, din cech síd, dodeochatar co Dauid.
Go cenn bliadna [MASK] fonn samhlamhsin, gur mhillsed ceall ar leth ceall Chonnacht ris an [MASK] sin.	Go cenn bliadna doibh fonn samhlamhsin, gur mhillsed ceall ar leth ceall Chonnacht ris an ré sin.
‘Cuich [MASK], a ingen?’ ol síat.	‘Cuich thú, a ingen?’ ol síat.
'Menisbennachad Iob án '	'Menisbennachad Iob án'
‘Cuile bega binacha	‘Cuile bega binacha
Ocus do riacht roimhe fon ecusc-sin co Druim n-Damgaire & tainic [MASK] tri a timcheall in chnuic & a tri bodharbheicedha [MASK] & [MASK] thaispenustar doib he fon n-innus-sin gur [MASK] grain & omhun uili iat co rucastar [MASK] luidh & lanchoibhlidh o gach fhir dhibh	Ocus do riacht roimhe fon ecusc-sin co Druim n-Damgaire & tainic fo tri a timcheall in chnuic & a tri bodharbheicedha ass & ro thaispenustar doib he fon n-innus-sin gur ghabh grain & omhun uili iat co rucastar leath luidh & lanchoibhlidh o gach fhir dhibh
[MASK] & anrocomraircnicsiumairne, & Tri sillaba deg [MASK] isin focul is mo isin Laitintinerificabilitudinetaitibus.	fiannamailcecheterdarai & anrocomraircnicsiumairne, & Tri sillaba deg immorro isin focul is mo isin Laitintinerificabilitudinetaitibus.
Dorat Dauid teist iarfír ifrecnarcus indardríg, cencomrac dó frimná [MASK] re [MASK] is teoran-aidche.	Dorat Dauid teist iarfír ifrecnarcus indardríg, cencomrac dó frimná imne re trilá is teoran-aidche.
Sirchada	Sirchada
Ceallogam.	Ceallogam.
‘[MASK] do colaingcel’ ar se ‘is olc [MASK] gan ní do maisi an ecta & clu [MASK] an aithigh do beith fort’	‘Fort do colaingcel’ ar se ‘is olc dhuid gan ní do maisi an ecta & clu marbhtha an aithigh do beith fort’
Atbert Fiacha:	Atbert Fiacha:
It é a maic [MASK] & Crumthand.	It é a maic Colcu & Crumthand.
At-bert Dubthach:	At-bert Dubthach:
Lin intsluaig cenmotha sin nifitir nech [MASK]: nochinned forcachdine arimbed ahilmile.	Lin intsluaig cenmotha sin nifitir nech an-árim: nochinned forcachdine arimbed ahilmile.
Féidlimid Forthren .i. ba niadh .i. [MASK] in cach cath & a cuibhlengaibh [MASK] eissium.	Féidlimid Forthren .i. ba niadh .i. tren in cach cath & a cuibhlengaibh Erenn eissium.
Eochu Sálbuide	Eochu Sálbuide
Berat breit [MASK] forfis feigh forchanai	Berat breit mbunatai forfis feigh forchanai
Ráinicc an rí [MASK] a raibhe Máol Cabha & ro fhíarfaigh Máol Cabha sgéla de, [MASK] ro fher fáilte fris & ro anastair an rí aige annsin secht laithe, & [MASK] innis an rí a aisling dó iar sin & [MASK] ris breth do breith fuirre [MASK]	Ráinicc an rí mar a raibhe Máol Cabha & ro fhíarfaigh Máol Cabha sgéla de, & ro fher fáilte fris & ro anastair an rí aige annsin secht laithe, & ro innis an rí a aisling dó iar sin & adubairt ris breth do breith fuirre.
'Mannerat cachni 'sinbiuth imdochlaind, imdochiniud, [MASK] garbaib cenchleith, ingalraib, [MASK] '	'Mannerat cachni 'sinbiuth imdochlaind, imdochiniud, icathaib garbaib cenchleith, ingalraib, itedmannaib'
uau e.	uau e.
a shluagh-san is sluagh Lochlann [MASK] ling uainn Fianghal ferdha.	a shluagh-san is sluagh Lochlann Do ling uainn Fianghal ferdha.
‘Mar so [MASK] ar Cith Ruadh:	‘Mar so’ ar Cith Ruadh:
[MASK] no cindus domiter frisna taopoumnaiph amal fidha sic fidhau.	amal no cindus domiter frisna taopoumnaiph amal fidha sic fidhau.
[MASK] ed do-rala an-air, do Dún Sobairchi.	Is ed do-rala an-air, do Dún Sobairchi.
Art mac Ébir, óenmac lais Sétna airdrí hÉirenn, [MASK] [MASK] mac, ut alii dicunt, edón Fíacha Fínscothe.	Art mac Ébir, óenmac lais Sétna airdrí hÉirenn, conidromarb a mac, ut alii dicunt, edón Fíacha Fínscothe.
Trefocul.	Trefocul.
Conaclannaib rosdoeraid, gnim nammail fodubroenaib, cocoicthib trenaib trommaib, cocroicnib díanglédrommaib [MASK]	Conaclannaib rosdoeraid, gnim nammail fodubroenaib, cocoicthib trenaib trommaib, cocroicnib díanglédrommaib.
Ni imaircidi immorro eturru intan feadair innsci for a n-aill [MASK]. ferinsci for baninnsci no baninsci for ferinsci no [MASK] for neachtar n-aei.	Ni imaircidi immorro eturru intan feadair innsci for a n-aill .i. ferinsci for baninnsci no baninsci for ferinsci no deiminsci for neachtar n-aei.
[MASK] [MASK] fuair ainm iar sund & ret int [MASK], & caide mathair & athair in [MASK], & cia cetainm roscribad tri ogam, & cia fid in [MASK], & cuis ar roscribad, & cia dia roscribad, & cid ara remtet bethi ria cach	Can as fuair ainm iar sund & ret int ogam, & caide mathair & athair in ogaim, & cia cetainm roscribad tri ogam, & cia fid in roscribad, & cuis ar roscribad, & cia dia roscribad, & cid ara remtet bethi ria cach
Uarromebaid incath cerb for [MASK] slegdergg, among buidi [MASK] mín adath, rogiul dogéscu darach.	Uarromebaid incath cerb for Abisolón slegdergg, among buidi, mín adath, rogiul dogéscu darach.
Erc, Echín, Sétna, Cormac, [MASK].	Erc, Echín, Sétna, Cormac, Eirberthi.
indsaigh ar [MASK] co tri righuibh Corco Laighdi.	indsaigh ar tus co tri righuibh Corco Laighdi.
At-fiadar dó-som ón; [MASK] an-air a-ridisi.	At-fiadar dó-som ón; do-thaot-som an-air a-ridisi.
Domnallán	Domnallán
Ebron [MASK] Gassear, Masheal már, [MASK], Gesseon, Galád, sé cathracha attaig úaig clainni Israhéil adruaid.	Ebron, Gassear, Masheal már, Gabaa, Gesseon, Galád, sé cathracha attaig úaig clainni Israhéil adruaid.
Corco Baiscinn buiden des.	Corco Baiscinn buiden des.
Mogh Nuadat, cidh [MASK] tá?	Mogh Nuadat, cidh día tá?
Is bunadh an dialt do gach Gaidilc uadh fein [MASK].	Is bunadh an dialt do gach Gaidilc uadh fein sechtair.
co ar leabaidh lanaidhi	co ar leabaidh lanaidhi
[MASK] érig didiu gilla gráda do muinntir Chongail .i [MASK] Gáir Gand mac Sdúagáin & as-bert:	Ro érig didiu gilla gráda do muinntir Chongail .i. Gáir Gand mac Sdúagáin & as-bert:
