masked	src
Nó oss-sédguine é ois allta [_]ót[_]geóghnadh, nam sed .i. os .i. agh all[_]id dic[_]tur.	Nó oss-sédguine é ois allta nót geóghnadh, nam sed .i. os .i. agh allaid dicitur.
Almu I Almu Lagen les na Fían port ragnathaig Find fir-fhial do[_]al[_] sund a slicht [_]ain in[_]í[_]d'atá Alm[_] ar Almain	Almu I Almu Lagen les na Fían port ragnathaig Find fir-fhial dorala sund a slicht sain inní d'atá Almu ar Almain
rerais cloic[_] cain [_] cathraigh	rerais cloich cain a cathraigh
Is esin Ernan Cluana Deoch[_]a indíu Colum [_]ille iar sin i crícha Connacht for[_]cuairt a pr[_]cepta cor f[_]thaig cell[_] ⁊ congbala immda isin cóiced-sin im Ess mic Eircc ocus i[_] Dr[_]imm C[_]iab	Is esin Ernan Cluana Deochra indíu Colum Cille iar sin i crícha Connacht for cuairt a procepta cor fothaig cella ⁊ congbala immda isin cóiced-sin im Ess mic Eircc ocus im Druimm Cliab
As-bert Cómgall co n-dernad [_]olum Cille [_][_]idpairt chuirp Crist ⁊ a fola i[_]a fiadnaise	As-bert Cómgall co n-dernad Colum Cille h-idpairt chuirp Crist ⁊ a fola ina fiadnaise
Ne[_]h genes hi Sathairn, loscad ⁊[_]bronngalar dia brith, bid mór [_] hordan, bid mí[_]n[_]mach, bid[_]nemnech, bid fingala[_]h, dogéna mór duinoirgne, dí[_]maineacht beathad dó.	Nech genes hi Sathairn, loscad ⁊ bronngalar dia brith, bid mór a hordan, bid mígnímach, bid nemnech, bid fingalach, dogéna mór duinoirgne, dílmaineacht beathad dó.
a ua Oilil[_]a inmuin mna Mumhan a m-broid gan go[_]	a ua Oililla inmuin mna Mumhan a m-broid gan go.
Coroainmniged iarsain ona[_]ethri rétglannai[_], Arch[_]n, Dissis[_] rotdelb Dia, Anatole, Missimb[_]ia	Coroainmniged iarsain onacethri rétglannaib, Archon, Dissis, rotdelb Dia, Anatole, Missimbria
"Ní écen dúib a fochmarc; i[_]m-Brí Le[_][_]h ar fír-thossach; é[_]leth luidi for tochmarc"	"Ní écen dúib a fochmarc; i m-Brí Leith ar fír-thossach; é leth luidi for tochmarc"
Adubras-sa risan[_]ronnaire éirghe ⁊ sin do roind[_]	Adubras-sa risan ronnaire éirghe ⁊ sin do roind.
‘At[_]ulla lóe[_] allaid damh’, or sé.	‘Atrulla lóeg allaid damh’, or sé.
Eoch[_]id, [_]ac [_]ailechlainn, tri meic lais, Maileachlain[_], ocus Cairpri, ocus Diarmaid.	Eochaid, mac Mailechlainn, tri meic lais, Maileachlainn, ocus Cairpri, ocus Diarmaid.
Gníthir feis Temrach la hEochaid Fedlech an tan sin [_]o cói[_]eduib Erenn im[_]i a[_]ht Med[_]b ⁊ Tinni	Gníthir feis Temrach la hEochaid Fedlech an tan sin co cóiceduib Erenn immi acht Medhb ⁊ Tinni
Dilis d[_] prois.	Dilis di prois.
Is nann is[_]ert Lucc: ‘Odeo cietoi fir bic c[_][_]bith imbá inlá biu f[_] ló marbu duit.’	Is nann isbert Lucc: ‘Odeo cietoi fir bic ciabith imbá inlá biu fo ló marbu duit.’
l[_]itheit in Muimnigh maisig.	leitheit in Muimnigh maisig.
At-racht suas Ódran erlat[_]ad	At-racht suas Ódran erlattad
O[_]us luidh rem[_]e isin ló-sin co rocht dar i[_] cóiccedh uile óta Teg Mo l-Ling go Tnutel[_]	Ocus luidh remhe isin ló-sin co rocht dar in cóiccedh uile óta Teg Mo l-Ling go Tnutel.
A[_]iter Galen[_], nomen terrae ideo Cormac Gaelang dicitur[_]pro[_]habitatióne eius.	Aliter Galeng, nomen terrae ideo Cormac Gaelang dicitur pro habitatióne eius.
co rímthar gaineam grind glan, ní háir[_]mtha[_] [_]ind Ulad.	co rímthar gaineam grind glan, ní háirémthar cind Ulad.
Atb[_]rt Gortigern[_] a tocuired ⁊ do cos ar a ceand ⁊ do rochtadar Ochta mac Engist ⁊ Ebis[_] co long; ⁊ ro airgsead Indsi Or[_]c ic tiachtain [_] tua[_]d; ⁊ ro gabsat fear[_]nna[_]imda cos in muir[_]Friseagda .i. in muir fil a leit[_][_]fri Gaedealu[_]fo tuaid	Atbert Gortigernd a tocuired ⁊ do cos ar a ceand ⁊ do rochtadar Ochta mac Engist ⁊ Ebisa co long; ⁊ ro airgsead Indsi Orcc ic tiachtain a tuaid; ⁊ ro gabsat fearanna imda cos in muir Friseagda .i. in muir fil a leith fri Gaedealu fo tuaid
[_]iambai in-hitaid osindlei[_]g [_]cslaide inchatha cródeirg, di[_] rodáil dó Dia dig dolind glan asindfí[_]ccail.	Diambai in-hitaid osindleirg ocslaide inchatha cródeirg, dia rodáil dó Dia dig dolind glan asindfíaccail.
Ro éirgetar imorro cúl[_]h[_]métaide ind ríg do marbad in[_]míled	Ro éirgetar imorro cúlchométaide ind ríg do marbad in míled
Co n-debert in fer anuas atatar icom [_]adud a[_] se	Co n-debert in fer anuas atatar icom badud ar se
Roart Dau[_]d, glérib crech, tír n-Ammoin forcec[_]n-óe[_]leth, [_]odamnad cosáthib slóg Ramath, c[_]thir nan-Ammón.	Roart Dauid, glérib crech, tír n-Ammoin forcechn-óenleth, rodamnad cosáthib slóg Ramath, cathir nan-Ammón.
Ri beth[_] barrglais boirchich, ri Pardais con-iltoirthi[_], rodelb lanamain iartain,[_]donahuilib a[_][_]annaib.	Ri betha barrglais boirchich, ri Pardais con-iltoirthib, rodelb lanamain iartain, donahuilib anmannaib.
[_]úathal ótát hÚi Thúathail;	Túathal ótát hÚi Thúathail;
Is amlaidh bui Ceannma[_] in la-sin co nar bo [_]esa lais bas ⁊ aidhedh d'fh[_]ghail min badh fosaidh a[_]traig ⁊ min bhadh cruaidh a [_]ride ⁊ [_]in[_]bhadh badbdha[_]a be[_]m ⁊ min badh innilldir[_]ch a urchar ra frithailimh Lur[_]a a n-ina[_] na meraighe[_]hta dorala do in la roimhe[_]oc frithailimh Colptha; ⁊ gabsat for acallaimh araili ⁊ [_]ug cach[_]dib[_]freacra fon [_]as da chele ann-sin	Is amlaidh bui Ceannmar in la-sin co nar bo mesa lais bas ⁊ aidhedh d'fhaghail min badh fosaidh a traig ⁊ min bhadh cruaidh a cride ⁊ min bhadh badbdha a beim ⁊ min badh innilldirech a urchar ra frithailimh Lurga a n-inad na meraighechta dorala do in la roimhe oc frithailimh Colptha; ⁊ gabsat for acallaimh araili ⁊ tug cach dib freacra fon cas da chele ann-sin
Fú[_]im na gaíthe f[_]isin leman ardon-peite golgai[_]e in luin léith co n-aite iar m-béim e[_]te;	Fúaim na gaíthe frisin leman ardon-peite golgaire in luin léith co n-aite iar m-béim eite;
Ro suidiged na slóig[_]iar sin.	Ro suidiged na slóig iar sin.
'musteti[_]uaib iermo ⁊ niptar cui[_]gech a fostad.	'musteti uaib iermo ⁊ niptar cuimgech a fostad.
Ocus[_]as-biur mo[_]bréithir, ó ro gabhus fogail ⁊ [_]ibeirg narb' ail damh nech d'an[_]cal ac[_]t sút a óenar.’	Ocus as-biur mo bréithir, ó ro gabhus fogail ⁊ dibeirg narb' ail damh nech d'anacal acht sút a óenar.’
Mac no gille ar a[_]cme ailme: i mac, mac, mic, mic[_] v [_]ic [_]i. aenmac ar ail[_]e, a ar onn, a ar ur	Mac no gille ar aicme ailme: i mac, mac, mic, mic, v mic .i. aenmac ar ailme, a ar onn, a ar ur
‘[_]a tuirc’ ar in loeg	‘Na tuirc’ ar in loeg
Claidheb Nuadad, ni the[_]nad neach ara[_]n-dergad.	Claidheb Nuadad, ni thernad neach ara n-dergad.
Ni hairecar a [_]ia[_]al, na a tsaorugud, na a daorug[_]d, na a urard, na a u[_]isiol.	Ni hairecar a diabal, na a tsaorugud, na a daorugud, na a urard, na a urisiol.
Indlius do dia[_]t ainm deigh dona vii ndeachaibh aile do radh [_]ris, ar ni foi[_] alt [_]nd,	Indlius do dialt ainm deigh dona vii ndeachaibh aile do radh fris, ar ni foil alt and,
A [_]eisd a cael a ruad[_] a lath breac	A peisd a cael a ruadh a lath breac
Óengu[_] Ibtach máthair mater eius d'Ibtachaib fu[_]t,[_]a quo hUí Ibdaig.	Óengus Ibtach máthair mater eius d'Ibtachaib fuit, a quo hUí Ibdaig.
Atbert-si íerum, ‘Légaitir na F[_]more a[_]tír,’ [_]l síe[_] ‘ar táncotar firu Érenn ulie go h[_]eninodh.’	Atbert-si íerum, ‘Légaitir na Fomore a tír,’ ol síe, ‘ar táncotar firu Érenn ulie go háeninodh.’
Imcomaircidh dano den deogbori[_]cía cumagg conánoca[_]r[_]	Imcomaircidh dano den deogbori cía cumagg conánocair.
G[_]na[_]h[_]annsin adhubhairt Domhnall f[_]ia[_]mhaorai[_]h ⁊ fri lucht a thabh[_]igh gach a bfuighdís i n-Éirinn [_]'ui[_]hibh gédh do thabhairt leó, óir nírbo h-on[_]r[_]ch lásin rígh go m-bíadh cinél bíd nach ffuighthi aige forsan bfleidh.	Gonadh annsin adhubhairt Domhnall fria mhaoraibh ⁊ fri lucht a thabhaigh gach a bfuighdís i n-Éirinn d'uighibh gédh do thabhairt leó, óir nírbo h-onórach lásin rígh go m-bíadh cinél bíd nach ffuighthi aige forsan bfleidh.
[_]Cuich sibsi?’ arin gilla.	‘Cuich sibsi?’ arin gilla.
Is laigtech[_]risin mbreithir.	Is laigtech risin mbreithir.
Ri conoeb[_] osc[_]ch[_]h[_]eib rofaidi ríanabrathreib, ceng[_]e, cengaili, gnim cert, combóe fodaire in-Egept.	Ri conoebi oscechthreib rofaidi ríanabrathreib, cengoe, cengaili, gnim cert, combóe fodaire in-Egept.
Cia fochonn fos ro gl[_][_]is o crichaibh in chogaid?	Cia fochonn fos ro gluais o crichaibh in chogaid?
Inmeirlig, indad[_]ltraig, ingoaig gloraib[_]guba, ints[_]ntaig, indiumussaig, [_]n[_]eithchich linib luga.	Inmeirlig, indadaltraig, ingoaig gloraib guba, intsantaig, indiumussaig, indeithchich linib luga.
Ro innis in cléi[_]ech do Adamná[_] ‘Abair-siu fris-sium’ a[_] Adamná[_] ‘Géb[_]t-sa caecait a[_]le sunn ocus atá salm[_]isin chae[_]ait-sin ocus iarfat-sa for in g-Coimdid isin t-sa[_]-sin[_]gairde shaegail do-sum’	Ro innis in cléirech do Adamnán ‘Abair-siu fris-sium’ ar Adamnán ‘Gébat-sa caecait aile sunn ocus atá salm isin chaecait-sin ocus iarfat-sa for in g-Coimdid isin t-sal-sin gairde shaegail do-sum’
'Rorádi rinn inri[_]rán:	'Rorádi rinn inri rán:
Nassad [_]ide[_]siráidde[_] amru cechnduis cenc[_]ithu, imcaissiu na Trinóite ognúis dognuis triabi[_]hu.	Nassad side siráidde, amru cechnduis cenchithu, imcaissiu na Trinóite ognúis dognuis triabithu.
Sceith is gn[_]isi fogeib[_]daib Amal iccait cach n-anae[_]h;	Sceith is gnuisi fogeib daib Amal iccait cach n-anaebh;
A [_]ustighthidi .i. in lucht ota [_] teas[_]rgain no a tinnscital .i. a n[_]uthaidhe.	A tustighthidi .i. in lucht ota a teasargain no a tinnscital .i. a nguthaidhe.
in fer .i. a a[_]nmniugud ⁊ a inchos[_] ann malle.	in fer .i. a ainmniugud ⁊ a inchosc ann malle.
in hac[_]figura, Ceallach, coimdes a[_]airlegind sis ⁊ suas[_] ⁊ is asa me[_]on airlegthar[_]int ainm, ar is ann ita in fid tosach in an[_]a	in hac figura, Ceallach, coimdes a airlegind sis ⁊ suas, ⁊ is asa medon airlegthar int ainm, ar is ann ita in fid tosach in anma
Má[_] ead táncabai[_] i lle d'acallaim Eachach Buide, ar toidecht díb [_]ar cech l[_]r, aderim rib[_] is mo chen.	Más ead táncabair i lle d'acallaim Eachach Buide, ar toidecht díb tar cech ler, aderim rib, is mo chen.
Do-róni íar [_]in C[_]llanach légenn do Thaircell.	Do-róni íar sin Collanach légenn do Thaircell.
Is de sin tra adúbra Cú Chuillinn fris, amail isbert Cú na cerda, tolggda [_]n tuir, rob re[_]g robd[_] tar [_]lasmhuir, dár' ort[_]in sarf[_]r tar linn[_] de dorái[_]hedh Cú Chulinn.	Is de sin tra adúbra Cú Chuillinn fris, amail isbert Cú na cerda, tolggda in tuir, rob redg robda tar glasmhuir, dár' ort in sarfer tar linn, de doráidhedh Cú Chulinn.
Ta[_]catar techta Cormaic [_]issin	Tancatar techta Cormaic rissin
C[_]ndrecait ierum Luch.	Condrecait ierum Luch.
‘Ci[_]h tás do [_]úil, a clérich?’ ar sé.	‘Cidh tás do súil, a clérich?’ ar sé.
Cl[_]re[_][_]il[_] fora lar canta molta maic thigirnd Scerdait a óicc fria ta[_]rsech biaid aimser bas inill	Clere fila fora lar canta molta maic thigirnd Scerdait a óicc fria tairsech biaid aimser bas inill
Cest, cia tir i rrugad Gaed[_]a[_]?	Cest, cia tir i rrugad Gaedeal?
sgel m[_]r isa domhan toir—	sgel mor isa domhan toir—
Ingnad cid [_]odera na da bunad agin fid sao[_]da[_]⁊ aonbunad icon bfid aiccent[_].	Ingnad cid fodera na da bunad agin fid saorda ⁊ aonbunad icon bfid aiccenta.
A[_]-bert Colum[_]Cille indsin rá muntir:	At-bert Colum Cille indsin rá muntir:
Acht[_][_]s amlaid-si[_] do-génainn caratrad frit dá[_]crech[_]á-sa in tech-sin frium-sa ar a dá luach’	Acht is amlaid-sin do-génainn caratrad frit dá crechtá-sa in tech-sin frium-sa ar a dá luach’
Ocus[_]ni riacht acht ein-ced es[_]adach leo ina l[_]ngaibh.	Ocus ni riacht acht ein-ced esbadach leo ina longaibh.
‘Hiúdas Scarioth[_]meisi’ olse.	‘Hiúdas Scarioth meisi’ olse.
Nách cú[_]la díl[_]Crimthain chóir meic Fidhaig do finnchlo[_]nn áin?	Nách cúala díl Crimthain chóir meic Fidhaig do finnchloinn áin?
Cendfaolad mac Ail[_]lla doat[_]nuai[_]hiuster i n-Doire Lurain maille le hurmor [_]a sgreaphtra.	Cendfaolad mac Ailella doathnuaighiuster i n-Doire Lurain maille le hurmor na sgreaphtra.
‘Is[_]daithi[_]in ghabaltaighi dogní in rígh forsna h-a[_]mu.’	‘Is daithi in ghabaltaighi dogní in rígh forsna h-armu.’
Muilenn Cilli Cess[_][_] n-[_]sraigib; ni mheileadh i [_]-Domnach ach[_] na n-oegedh; ⁊ ni meil nach fota i n-gaid[_] ⁊ ni lamait mna teac[_]t ind	Muilenn Cilli Cess i n-Osraigib; ni mheileadh i n-Domnach acht na n-oegedh; ⁊ ni meil nach fota i n-gaidi ⁊ ni lamait mna teacht ind
Bag ban .i. n[_]n[_]garmna .i. ginol garmna.	Bag ban .i. nin garmna .i. ginol garmna.
‘Is maith’ or sí ‘do lín[_]d rúisc móir accum in méit n-i[_][_]e-sea’	‘Is maith’ or sí ‘do línad rúisc móir accum in méit n-imme-sea’
Ocu[_] léiccim mírb[_]ile Mo Li[_]g atá i l-Laidin i mu[_]nigin n[_] m-bráthar c-Cléirigh cidh im Cléirech-sa féin.	Ocus léiccim mírbuile Mo Ling atá i l-Laidin i muinigin na m-bráthar c-Cléirigh cidh im Cléirech-sa féin.
Ro[_]iarfaig Patraic: ‘Cid sin a[_]macu?’	Ro iarfaig Patraic: ‘Cid sin a macu?’
‘Cinnas ón?’[_]arin clamh.	‘Cinnas ón?’ arin clamh.
Imma n-arladair dó iarum fria da brathair .i[_][_]D[_]gdo ⁊ Ogma, for Greallaig Dollai[_] iarnam[_]rach.	Imma n-arladair dó iarum fria da brathair .i. Dagdo ⁊ Ogma, for Greallaig Dollaid iarnamarach.
It iad sin na cetri filid ocar' foglaindsit Tu[_]ta [_]e fios [_] eolas.	It iad sin na cetri filid ocar' foglaindsit Tuata De fios ⁊ eolas.
In t-o[_][_]tmad ingnad fochlaid fil i tír Gue[_]t ⁊ gaeth tri bith as	In t-ochtmad ingnad fochlaid fil i tír Guent ⁊ gaeth tri bith as
tra ach[_] ro agaill [_]eallachan Clai[_]n Eogai[_] ⁊ adubairt friu cogad calma[_]do dhenamh[_]leis ⁊ a[_]ubratar gu n-dingnidis. [_]cus ad-bert[_]at innsaigid co Luimnech da loscad fer a lín ⁊ o [_]angadar do chuirset fis uat[_]a[_]bh co laech-Amhl[_]ibh Luimnig ⁊ gu clannaibh Connra [_]u Morann ⁊ gu Maghnus ⁊ gu mo[_]-Lochlainn da radh riu Lui[_]nech do[_]luath-fhacbail no braighdi do [_]habairt doibh-sium[_]	tra acht ro agaill Ceallachan Clainn Eogain ⁊ adubairt friu cogad calma do dhenamh leis ⁊ adubratar gu n-dingnidis. Ocus ad-bertsat innsaigid co Luimnech da loscad fer a lín ⁊ o rangadar do chuirset fis uathaibh co laech-Amhlaibh Luimnig ⁊ gu clannaibh Connra gu Morann ⁊ gu Maghnus ⁊ gu mor-Lochlainn da radh riu Luimnech do luath-fhacbail no braighdi do thabairt doibh-sium.
Rohoiled ⁊ rolesaiged iat[_]i[_]rsin.	Rohoiled ⁊ rolesaiged iat iarsin.
Ri rodaslín dobrig brais clan[_]a I[_]rahél a[_]mais, corosirset acricha immaigib[_]imh Ericha.	Ri rodaslín dobrig brais clanna Israhél admais, corosirset acricha immaigib imh Ericha.
‘Do concus damh fé[_]n in mhuc do ruind[_] ar in t-[_]glách.	‘Do concus damh féin in mhuc do ruind’ ar in t-óglách.
Ni lanceurt dochoidh in Gaoidel[_]i ssund ac deunam[_]muiti dona taophomnai[_]h ar in fath sin .i. ar a tosach do[_]airisim occa ⁊ an [_][_]red d[_] chur uada, sic est in beithi-l[_]is, ar r[_]bdis muiti uile na feudha ar i[_] bfath sin no [_]eudna.	Ni lanceurt dochoidh in Gaoidel i ssund ac deunam muiti dona taophomnaibh ar in fath sin .i. ar a tosach do airisim occa ⁊ an dered do chur uada, sic est in beithi-luis, ar robdis muiti uile na feudha ar in bfath sin no ceudna.
A chró [_]aile íarthair Gréc anf[_]tsa 'got forc[_]imét;[_]maidfid mo chraide-se acht súaill monat-faicear re h-énúair arscarad ar n-dís 'ma-le 's scarad lena[_] óen[_]ail[_] is s[_]arad cuirp re h-anma[_]n a la[_]ch Lo[_]ha finn Charmain	A chró gaile íarthair Gréc anfatsa 'got forcoimét; maidfid mo chraide-se acht súaill monat-faicear re h-énúair arscarad ar n-dís 'ma-le 's scarad lenab óenbaile is scarad cuirp re h-anmain a laích Locha finn Charmain
E[_]a immorro a fidh ina ainmnid ⁊ ina[_]n-ainsid[_]ar chena.	Eba immorro a fidh ina ainmnid ⁊ ina n-ainsid ar chena.
In uair tra no be[_]adh[_]bainne don gemlóichet dar a aigh[_]d no thócbadh builcc cho[_]cra fair	In uair tra no benadh bainne don gemlóichet dar a aighid no thócbadh builcc chorcra fair
Ro fás clú ocus al[_]udh ocus oirdercus[_]do Mo l-Ling trí[_][_]na mí[_]bai[_]ib-si[_] co tarts[_]t Laigin cennact ⁊ cádhus ⁊ comairle dó uile, co m-ba h-é ba h-ard-cend doibh uile.	Ro fás clú ocus alludh ocus oirdercus do Mo l-Ling tríasna mírbailib-si, co tartsat Laigin cennact ⁊ cádhus ⁊ comairle dó uile, co m-ba h-é ba h-ard-cend doibh uile.
Hi[_]fer a innothacht.	Hi fer a innothacht.
M[_]ccan Eit[_]n[_] toebfotai sech is bal is b[_]athugud Co[_]um Cille can cen on nir' bo rom a rathugud	Maccan Eithne toebfotai sech is bal is blathugud Colum Cille can cen on nir' bo rom a rathugud
Ri rorádi frisil Se[_]h comet angnim cocomtren, cenoentaid immuich nat[_]ig f[_]iclai[_]n Ca�n mi[_]cadaig.	Ri rorádi frisil Seth comet angnim cocomtren, cenoentaid immuich nataig friclainn Ca�n miscadaig.
Coimét mé g[_] mait[_], a Dirrin[_], ⁊ déna[_]maire ⁊ mac forcomét gu maith, uair is moch d[_]irgius aniugh ⁊ ba [_]aith mochor= moch-oirgech?	Coimét mé gu maith, a Dirring, ⁊ déna maire ⁊ mac forcomét gu maith, uair is moch déirgius aniugh ⁊ ba maith mochor= moch-oirgech?
Pidh dano tinfed ar[_]gach taoboumna in[_]sa Gaidilcc.	Pidh dano tinfed ar gach taoboumna indsa Gaidilcc.
Robíth Find ba do gaibh gan nia[_]h guin doall[_][_]icleach mac Duibhrenn a ch[_]nn do mac moc[_]ha Muin.	Robíth Find ba do gaibh gan niach guin doall Aicleach mac Duibhrenn a chenn do mac moctha Muin.
Úair robá[_]i n-g[_]rta ⁊ i n-ít[_]id ⁊ ni thárdsaid bíad no dig dam	Úair robá i n-gorta ⁊ i n-ítaid ⁊ ni thárdsaid bíad no dig dam
‘Nogéba[_]nn in tír[_]sin ar éigin.’	‘Nogébainn in tír-sin ar éigin.’
[_]Táthum a damhna[_],’ ol é-sium.	‘Táthum a damhnai,’ ol é-sium.
Firbolg is[_]Do[_]nann dírím ba sír-mín gairbe i n-gád-m[_]in	Firbolg is Domnann dírím ba sír-mín gairbe i n-gád-méin
n[_] airecair a dhiabul .i. been a mall[_]ugud.	ni airecair a dhiabul .i. been a mallrugud.
[_]o airis Patraic oc fégad[_]na teined	Ro airis Patraic oc fégad na teined
Is andsin f[_]gaba[_] co[_]rargai ilair neutuir .i. cen urland iolair ogaib acht i[_]n-uatha[_]i nama.	Is andsin fogabar comrargai ilair neutuir .i. cen urland iolair ogaib acht i n-uathati nama.
Ri rothepi[_] bladma[_], brass, asinchetadbar[_]admas, talam tro[_]m toracht, delm chert dian'f[_]nn fothacht fotle[_]het.	Ri rothepi, bladmar, brass, asinchetadbar admas, talam tromm toracht, delm chert dian'fonn fothacht fotlethet.
Is e immurro leth a tóibe in aisnés la h-Eoin [_]o du i[_]nd-e[_]ert remi [_]n a shoscéla Rev	Is e immurro leth a tóibe in aisnés la h-Eoin co du i nd-epert remi in a shoscéla Rev
Mar at-connuic r[_] Laigen slogh Muman cui[_][_][_]adubairt re sagart da mhuinntir.	Mar at-connuic ri Laigen slogh Muman cuigi adubairt re sagart da mhuinntir.
Brui[_]i Cind	Bruigi Cind
Iachtad ⁊ gab[_]il ar gothaib	Iachtad ⁊ gabail ar gothaib
[_]ed[_]e im[_]orro lasin Laitneoir .i. meid ⁊ inni namma	Dedhe immorro lasin Laitneoir .i. meid ⁊ inni namma
Síd in Broga [_]elgaig-se in tress dindgna cóir cétach[_]Duma n-Gi[_]ll[_]is' Temraig-se Dún cáin Crimtha[_]nd i n-Étar	Síd in Broga belgaig-se in tress dindgna cóir cétach Duma n-Giall is' Temraig-se Dún cáin Crimthaind i n-Étar
Tucad uad-side forsin fid ut dianad ainm onn ar aentaid ataru a[_] is ainm onn do[_]cechtar [_]e[_] ⁊ is on aitenn tucad int [_]inm is onn frisin fidh n-ogaim sec[_]ndum [_]lios[_]	Tucad uad-side forsin fid ut dianad ainm onn ar aentaid ataru ar is ainm onn do cechtar de; ⁊ is on aitenn tucad int ainm is onn frisin fidh n-ogaim secundum alios.
‘Ní filit eich[_]linne’,[_]for iad-som.	‘Ní filit eich linne’, for iad-som.
Es bec tr[_] ná[_]c[_]mráncat[_]r inn a mméur ocus a coss ocin imtúarcain; co tuislitis assa sessam l[_]e slimreth n[_] foluo [_]ou cossaib na míliodh, co mmbentaeis a [_]inno díob a[_]a suidip.	Es bec trá ná comráncatar inn a mméur ocus a coss ocin imtúarcain; co tuislitis assa sessam lie slimreth na foluo fou cossaib na míliodh, co mmbentaeis a cinno díob ana suidip.
Cachairfortach lan lubaib, conangrenchaib credhumaib, [_]ur dochriad chai[_] [_]o[_]halcad cotre[_] imcach n-ai[_]fortach.	Cachairfortach lan lubaib, conangrenchaib credhumaib, mur dochriad chaim rochalcad cotren imcach n-airfortach.
[_]orcaemnacair and .i. cumtach in tuir Neamr[_]aidh.	Forcaemnacair and .i. cumtach in tuir Neamruaidh.
Siladh clann, ur les-sium si[_], ar is i uir in talman dogn[_] s[_]lad na clann cuirtir [_]nti.	Siladh clann, ur les-sium sin, ar is i uir in talman dogni silad na clann cuirtir inti.
Lanchumang inntibh iter fedhaibh [_] t[_]ophoumnaib[_] co n[_]-ouorba uath .i. co ndofir-[_]aidhe, no co n-irdiphand.	Lanchumang inntibh iter fedhaibh ⁊ taophoumnaibh co nd-ouorba uath .i. co ndofir-baidhe, no co n-irdiphand.
‘Ragaid di b[_]ái duit-si ocus[_][_]ó cech mná dona mná[_]bh ele,’ ar in clérech.	‘Ragaid di bhái duit-si ocus bó cech mná dona mnáibh ele,’ ar in clérech.
Failet ann l[_]cga lordai, failet f[_]raid forordai, forbrig naslo[_] dosrogaib, fail ann mór[_]do rigsro[_]haib.	Failet ann lecga lordai, failet foraid forordai, forbrig naslog dosrogaib, fail ann mór do rigsrothaib.
[_]o fencad a beolu.	No fencad a beolu.
Fo[_]forcongart fein fofeib [_]nflaith feig foraa[_]ngleib:	Forforcongart fein fofeib inflaith feig foraaingleib:
Ros[_]ghad íe[_]um[_]a flette[_]h a mboí Bres mac Elathan ⁊ Elathan mac Delbaíth.	Rosaghad íerum a flettech a mboí Bres mac Elathan ⁊ Elathan mac Delbaíth.
⁊ [_]ochlu[_]nfid na h-uili duiníi in tan-sin forfhuagra Míc[_]il on Duilemh aca togairm '[_]um[_]na mórdala-sin.	⁊ dochluinfid na h-uili duiníi in tan-sin forfhuagra Míchil on Duilemh aca togairm 'cum na mórdala-sin.
is tect lium a cenn chatha[_]	is tect lium a cenn chatha.
‘Os tussa, a Oghmau,’ ol Lug f[_]ie a[_]trénfher, ‘caide do cumong i[_]in ca[_]h?’	‘Os tussa, a Oghmau,’ ol Lug frie a trénfher, ‘caide do cumong isin cath?’
Is e airrdhi an dara l[_] r[_]a m-brath na h-uili beo do éc [_]nn.	Is e airrdhi an dara lá ria m-brath na h-uili beo do éc ann.
AURAICEPT erai[_]ept na n-[_]iges .i. er[_]icept, uair er [_]ach taoiseach: aicic[_]t dono .i. icht aici, ar is i n-aici bios in de[_]sgiopu[_] agin maigister; no[_]dono aicept, airiti cugad ind nei[_]he nach bf[_]l ogat: na n[_]eiges .i. na nai gan[_]ches .i. na bfiled.	AURAICEPT eraicept na n-Eiges .i. eraicept, uair er gach taoiseach: aicicht dono .i. icht aici, ar is i n-aici bios in deisgiopul agin maigister; no dono aicept, airiti cugad ind neiche nach bfil ogat: na n-eiges .i. na nai gan ches .i. na bfiled.
‘Dentar amlaid’ ol Patr[_]ic	‘Dentar amlaid’ ol Patraic
Morand ros-lá ima [_]ech.	Morand ros-lá ima sech.
Is a[_]d as-bert-som[_]cocad-so forsin [_]aig anim cen Mael Fothartaig; toeb frisin cocad nuä n[_] fulaing in [_]enruä.	Is and as-bert-som cocad-so forsin maig anim cen Mael Fothartaig; toeb frisin cocad nuä ní fulaing in senruä.
Trí maic Coel hUirc ic Curchu ocus drécht diib i n[_]Aid[_]iu, araill diib oc D[_]bc[_]chair.	Trí maic Coel hUirc ic Curchu ocus drécht diib i n-Aidniu, araill diib oc Dubcechair.
Dor'inól fribu[_]lad mbal sluagad n-I[_]rahél n-armgl[_]n, aracen[_], cengailib gne, forcláraib caini[_] Giluae.	Dor'inól fribualad mbal sluagad n-Israhél n-armglan, aracenn, cengailib gne, forcláraib cainib Giluae.
Gairit dúinn ina dhiaigh sin i[_] tráth táinic[_]Fearghus Finnliath don bhaile ⁊ fearus fáil[_]e frinde [_] do [_]huir fios ar lucht an bhaile ⁊ [_]o líonadh in[_]te[_]ch mór u[_]le dona maithibh aguinn ar gach [_]aobh, ⁊ d[_] goirius-sa a[_] fhear fadóighthe n[_] teineadh ⁊ adubhrus ris teine[_]d'fhadógh co luath dona [_]aithuibh.	Gairit dúinn ina dhiaigh sin in tráth táinic Fearghus Finnliath don bhaile ⁊ fearus fáilte frinde ⁊ do chuir fios ar lucht an bhaile ⁊ do líonadh in teach mór uile dona maithibh aguinn ar gach taobh, ⁊ do goirius-sa ar fhear fadóighthe na teineadh ⁊ adubhrus ris teine d'fhadógh co luath dona maithuibh.
