masked	src
iþ ik [_]ius was inu wito[_] simle i[_] qimandein anabusnai fraw[_]urhts gaqiunoda	iþ ik qius was inu witoþ simle iþ qimandein anabusnai frawaurhts gaqiunoda
þatuh Abra[_]am ni tawida	þatuh Abraham ni tawida
sah atgag[_]ands du Peilatau baþ þis leikis I[_]suis	sah atgaggands du Peilatau baþ þis leikis Iesuis
bidei mik [_]isƕizuh þei wil[_]is jah giba þus	bidei mik þisƕizuh þei wileis jah giba þus
b[_]þeh þan warþ dags usgaggands galaiþ ana auþjana stad jah mana[_]eins sokidedun ina jah qemun un[_] ina [_]ah gahabaide[_]un ina ei[_]ni afliþi fai[_]ra im	biþeh þan warþ dags usgaggands galaiþ ana auþjana stad jah manageins sokidedun ina jah qemun und ina jah gahabaidedun ina ei ni afliþi fairra im
jah usiddja meri[_]a so and alla jaina a[_]rþa	jah usiddja meriþa so and alla jaina airþa
jah anabauþ im ei mann ni q[_]þein[_]	jah anabauþ im ei mann ni qeþeina
swe ai[_]zj[_]nd[_]ns jah sunjeinai [_][_]e unkunþai jah ufkunnaidai swe gaswiltandans jah sai [_]ibam swe talzidai jah ni afdauþ[_]dai swe saurgandan[_] iþ[_]sinteino faginondans swe unledai iþ managans gabigj[_]ndan[_] swe ni waiht aihan[_]ans jah allata disnimandans	swe airzjandans jah sunjeinai swe unkunþai jah ufkunnaidai swe gaswiltandans jah sai libam swe talzidai jah ni afdauþidai swe saurgandans iþ sinteino faginondans swe unledai iþ managans gabigjandans swe ni waiht aihandans jah allata disnimandans
weinagard ussatida manna jah[_]bisa[_]ida ina faþ[_]m jah usgrof d[_]l uf mesa jah gatimrida kelikn jah anafalh in[_] waurstwjam jah aflaiþ a[_][_]aþ	weinagard ussatida manna jah bisatida ina faþom jah usgrof dal uf mesa jah gatimrida kelikn jah anafalh ina waurstwjam jah aflaiþ aljaþ
jah qem[_]n s[_]iumjandans jah bigetun Marian jah Iosef jah þata barn[_][_]igando in uzetin	jah qemun sniumjandans jah bigetun Marian jah Iosef jah þata barn ligando in uzetin
jabai nu in inwindamma [_]aihuþraihna[_]tri[_]gwai ni waurþuþ þata sunjeino [_]as izwis galaubeiþ	jabai nu in inwindamma faihuþraihna triggwai ni waurþuþ þata sunjeino ƕas izwis galaubeiþ
J[_]h wa[_]þ miþþanei managei anatramp ina du hausjan waurd gudis jah is silba was sta[_]dands neƕa saiwa Gainnesaraiþ jah gasaƕ twa skipa standandona[_]at þamma saiwa[_]iþ fis[_]jans[_]afgaggandans[_]af im usþ[_]ohun[_]natja	Jah warþ miþþanei managei anatramp ina du hausjan waurd gudis jah is silba was standands neƕa saiwa Gainnesaraiþ jah gasaƕ twa skipa standandona at þamma saiwa iþ fiskjans afgaggandans af im usþwohun natja
bi akranam ize ufkunnaiþ i[_]s	bi akranam ize ufkunnaiþ ins
sai weis aflail[_]tum alla jah laistidedum þu[_]	sai weis aflailotum alla jah laistidedum þuk
jah jab[_]i ƕas mis andbah[_]iþ sweraiþ ina atta	jah jabai ƕas mis andbahtiþ sweraiþ ina atta
faginoþ miþ mis þammei bigat la[_][_][_]mein þata fralusano	faginoþ miþ mis þammei bigat lamb mein þata fralusano
þaruh hansa jah sa þusundifaþs jah andbahtos Iud[_][_]e undgripun Iesu j[_]h gabundun [_]na ja[_] gatauhun ina du Annin fru[_]ist	þaruh hansa jah sa þusundifaþs jah andbahtos Iudaie undgripun Iesu jah gabundun ina jah gatauhun ina du Annin frumist
aþþan sweþauh jabai ƕa managiz[_][_]ƕopam bi waldufni unsar þatei at[_]af fr[_]uja[_]unsis du timreinai jah ni[_]du gataurþai izw[_]rai ni gaaiwiskonda	aþþan sweþauh jabai ƕa managizo ƕopam bi waldufni unsar þatei atgaf frauja unsis du timreinai jah ni du gataurþai izwarai ni gaaiwiskonda
[_]rreis jah gagg	urreis jah gagg
laisareis jah [_]rauja	laisareis jah frauja
iþ sa m[_][_]niza in þiudangard[_]ai gudis maiza imma ist	iþ sa minniza in þiudangardjai gudis maiza imma ist
saei atstaig sa i[_]t jah saei us[_]taig[_]ufar allans himinans ei usfullided[_] allata	saei atstaig sa ist jah saei usstaig ufar allans himinans ei usfullidedi allata
und þo n[_] ƕeila jah h[_]ggri[_]ai jah þaursidai jah na[_]adai jah kaupatidai jah ungastoþai	und þo nu ƕeila jah huggridai jah þaursidai jah naqadai jah kaupatidai jah ungastoþai
ibai ni habam walduf[_]i matj[_]n jah drigkan	ibai ni habam waldufni matjan jah drigkan
saei frakann [_]is jah ni and[_]imiþ wa[_]rda meina habaid þana stojandan s[_]k	saei frakann mis jah ni andnimiþ waurda meina habaid þana stojandan sik
gasak	gasak
þ[_]ruh qaþ du imma	þaruh qaþ du imma
usstandands þan in maurgin[_][_]rum[_]n sabbato ataugida sik frumist Mar[_]in þizai Magdalene af þizaiei uswarp s[_]bun unh[_]lþons	usstandands þan in maurgin frumin sabbato ataugida sik frumist Marjin þizai Magdalene af þizaiei uswarp sibun unhulþons
jaþ þan l[_]ik nist[_]ains liþus ak managai	jaþ þan leik nist ains liþus ak managai
waurke[_]þ þans mans anakumbjan	waurkeiþ þans mans anakumbjan
jah gebun imm[_] dr[_]gkan wein miþ smwrna	jah gebun imma drigkan wein miþ smwrna
aufto qiþiþ mis þo gaju[_]on	aufto qiþiþ mis þo gajukon
ƕa sokeiþ [_]iþ þaim	ƕa sokeiþ miþ þaim
a[_]l[_]dalei usfulljada jah all f[_]irgunje jah hla[_]ne g[_]hnaiwjada jah wairþiþ þat[_] wra[_]qo du raihtamma jah usdrusteis du wigam slaihtaim	all dalei usfulljada jah all fairgunje jah hlaine gahnaiwjada jah wairþiþ þata wraiqo du raihtamma jah usdrusteis du wigam slaihtaim
nu fagino i[_] þ[_]imei winna faur[_]izwis jah usfullja gaidw[_] aglon[_] Xristaus in lei[_]a meinamma f[_][_]r le[_]k is þ[_]tei ist aikklesjo þizozei warþ ik andbah[_]s bi ragina gudis þatei [_]iban ist mis in izwis du usfulljan w[_]urd[_]gudis run[_] sei gafulgina was fram aiwam jah fram[_]aldim iþ nu gaswikunþida warþ [_]aim weiham is þaimei wilda [_]uþ gakannjan gabein[_]wulþaus[_]þizos runos in þiudom þatei ist Xristus[_]in izwis wens wulþaus þanei[_]weis gateiham talzjandans[_]all manne j[_]h laisjandans all manne in [_]llai ha[_]dugein ei atsatjaima all m[_]nne ful[_]awitan in Xristau Ies[_] du þammei arbaidja usdaudjand[_] bi waurstwa sei[_]inna uswaurkeiþ in mis in mahtai	nu fagino in þaimei winna faur izwis jah usfullja gaidwa aglono Xristaus in leika meinamma faur leik is þatei ist aikklesjo þizozei warþ ik andbahts bi ragina gudis þatei giban ist mis in izwis du usfulljan waurd gudis runa sei gafulgina was fram aiwam jah fram aldim iþ nu gaswikunþida warþ þaim weiham is þaimei wilda guþ gakannjan gabein wulþaus þizos runos in þiudom þatei ist Xristus in izwis wens wulþaus þanei weis gateiham talzjandans all manne jah laisjandans all manne in allai handugein ei atsatjaima all manne fullawitan in Xristau Iesu du þammei arbaidja usdaudjands bi waurstwa sei inna uswaurkeiþ in mis in mahtai
ni auk swa[_]we ni fairrinnandans und izwis ufarassau ufþan[_]a[_] uns unte jah und izwis gasn[_]umidedum i[_] aiwaggeljon Xr[_]staus	ni auk swaswe ni fairrinnandans und izwis ufarassau ufþanjam uns unte jah und izwis gasniumidedum in aiwaggeljon Xristaus
jah þamm[_] [_]imandin af þus wastja jah pa[_]da ni warjais	jah þamma nimandin af þus wastja jah paida ni warjais
n[_]u jah motarjos þata samo [_]aujand	niu jah motarjos þata samo taujand
ak[_]i izwis qiþa þaim hausjan[_]am	akei izwis qiþa þaim hausjandam
a[_]dhof þan imma [_]ohannes qiþands	andhof þan imma Iohannes qiþands
iþ is qaþ	iþ is qaþ
þammei a[_]is agis	þammei agis agis
batizo ist a[_][_] liugan þau intundnan	batizo ist auk liugan þau intundnan
iþ ƕoh qinono bidjandei aiþþa[_] praufetjandei andhulidamma haubi[_]a[_][_]aaiwiskoþ haubiþ sein	iþ ƕoh qinono bidjandei aiþþau praufetjandei andhulidamma haubida gaaiwiskoþ haubiþ sein
at garunjon [_]an waurþanai b[_]stagq aƕa bi[_]jainamma razna j[_]h ni mahta gawagjan ita	at garunjon þan waurþanai bistagq aƕa bi jainamma razna jah ni mahta gawagjan ita
sumaize h þan jah afa[_]gaggand	sumaize h þan jah afargaggand
warþ þan i[_]ma in siunai aggilus fraujins stand[_]nds af taihswon hun[_]lastadis þwmiamin[_]	warþ þan imma in siunai aggilus fraujins standands af taihswon hunslastadis þwmiamins
fanþ þan manageins filu [_]udaie þatei Iesus jainar ist jah qemun ni in Iesuis ainis ak ei [_]ah L[_]zaru[_]seƕeina þanei urraisida [_]s da[_]þ[_]im	fanþ þan manageins filu Iudaie þatei Iesus jainar ist jah qemun ni in Iesuis ainis ak ei jah Lazaru seƕeina þanei urraisida us dauþaim
in uh þizai ƕeila[_] swegnida ahmi[_] Iesus jah qaþ	in uh þizai ƕeilai swegnida ahmin Iesus jah qaþ
himma daga au[_] in garda þeinamma[_]skal ik wisan	himma daga auk in garda þeinamma skal ik wisan
jah[_]qaþ Iesus þamma hundafada	jah qaþ Iesus þamma hundafada
swa jah jus unw[_]tans sijuþ	swa jah jus unwitans sijuþ
jah þu[_]K[_]farnaum þu und [_]imin ushauhido und halja gadrausjaza	jah þu Kafarnaum þu und himin ushauhido und halja gadrausjaza
iþ is qaþ u[_]	iþ is qaþ uh
anþar uh[_]þan siponje is qaþ du im[_]a	anþar uh þan siponje is qaþ du imma
iþ is usgaggands dugann merjan filu [_]ah usqiþan [_]ata waurd swaswe is juþan[_]ni mahta anda[_]gj[_] in baurg gal[_]iþan ak uta ana auþjai[_] stadim was	iþ is usgaggands dugann merjan filu jah usqiþan þata waurd swaswe is juþan ni mahta andaugjo in baurg galeiþan ak uta ana auþjaim stadim was
ja[_] [_]ndhafjands Iesus qaþ du im	jah andhafjands Iesus qaþ du im
ni ufarswarais iþ usg[_]bais fraujin aiþans þein[_]ns	ni ufarswarais iþ usgibais fraujin aiþans þeinans
[_]kei[_]in[_]manageins þizos bistandandeins qaþ ei galaubjaina þatei þu mik[_]insandides	akei in manageins þizos bistandandeins qaþ ei galaubjaina þatei þu mik insandides
in frawaurhtim þ[_] gabaurans w[_]rst alls jah þu laiseis [_]nsis	in frawaurhtim þu gabaurans warst alls jah þu laiseis unsis
unte sa[_]i nist wiþra[_]izwis faur izwis ist	unte saei nist wiþra izwis faur izwis ist
saei allis waurkeiþ wiljan [_]udi[_] sa jah broþar meins jah[_]swistar jah aiþei i[_]t	saei allis waurkeiþ wiljan gudis sa jah broþar meins jah swistar jah aiþei ist
jah ƕan filu in Aifaison andbahti[_]a[_]mis waila þu[_]kant	jah ƕan filu in Aifaison andbahtida mis waila þu kant
j[_]h iddjedun in anþara haim	jah iddjedun in anþara haim
ni u[_][_]ais in baurim qinono maiza Iohanne [_]amma daupjandin	ni urrais in baurim qinono maiza Iohanne þamma daupjandin
ja[_] afletandans ina gaþlauhun a[_]lai	jah afletandans ina gaþlauhun allai
duat[_]aggandans þan urraisidedun ina qiþan[_]ans	duatgaggandans þan urraisidedun ina qiþandans
ni þaurbun swinþai lekeis ak þai ubil[_]ba habanda[_]s	ni þaurbun swinþai lekeis ak þai ubilaba habandans
jah[_]Iudas Iskar[_]oteis ains þize twalibe [_]alaiþ du þai[_] gudjam ei galewidedi ina im	jah Iudas Iskarioteis ains þize twalibe galaiþ du þaim gudjam ei galewidedi ina im
bidjandans faur Xrist[_] [_]agawairþnan guda	bidjandans faur Xristu gagawairþnan guda
jah þan jaba[_] ist[_]mis wairþ galeiþan [_]aleiþand miþ mis	jah þan jabai ist mis wairþ galeiþan galeiþand miþ mis
utana wai[_]jons	utana waihjons
iþ þans unled[_]ns [_]inteino habaiþ miþ izw[_]s iþ mik ni sinteino habaiþ	iþ þans unledans sinteino habaiþ miþ izwis iþ mik ni sinteino habaiþ
þannu nu broþrjus[_]anahaita[_] bidai izwis ja[_] bidjam in fraujin Iesua ei swaswe andne[_]uþ at uns ƕaiwa skuluþ gaggan jah ga[_]eikan guda [_]wa jah gagga[_]þ jah gaauk[_]iþ mais	þannu nu broþrjus anahaitam bidai izwis jah bidjam in fraujin Iesua ei swaswe andnemuþ at uns ƕaiwa skuluþ gaggan jah galeikan guda swa jah gaggaiþ jah gaaukaiþ mais
afstand af þaim swalei[_]aim	afstand af þaim swaleikaim
sokeiþ mik ni þatei seƕuþ[_]taiknins jah fauratanja ak [_]atei matide[_][_]þ þize hlaibe jah sada[_] waurþuþ	sokeiþ mik ni þatei seƕuþ taiknins jah fauratanja ak þatei matideduþ þize hlaibe jah sadai waurþuþ
galaiþ jah af[_]woh jah qam sa[_]ƕands	galaiþ jah afþwoh jah qam saiƕands
munaidedun uþ þan auk þai auhumistans gudjans ei j[_]h [_]azarau usqemeina unte managai in þis[_]garunnun [_][_]daiei ja[_] galaubidedun Iesua	munaidedun uþ þan auk þai auhumistans gudjans ei jah Lazarau usqemeina unte managai in þis garunnun Iudaiei jah galaubidedun Iesua
wairaleiko [_]aujaiþ	wairaleiko taujaiþ
ni wituts[_]ƕis bidjats	ni wituts ƕis bidjats
weis witum þate[_] sa manna[_]frawaurhts ist	weis witum þatei sa manna frawaurhts ist
o sa gatairands [_]o alh jah bi þrins dagans g[_]timrjands þ[_][_]nasei þuk silban jah atsteig af þamma ga[_]gin	o sa gatairands þo alh jah bi þrins dagans gatimrjands þo nasei þuk silban jah atsteig af þamma galgin
þan[_]u allai gaswultun	þannu allai gaswultun
ƕaiwa usla[_]k þus augona	ƕaiwa uslauk þus augona
ni m[_]nna auk in analaugnein ƕa taujiþ jah sokeiþ sik usku[_]þana[_]wisan	ni manna auk in analaugnein ƕa taujiþ jah sokeiþ sik uskunþana wisan
ja[_] gasaiƕands Iesus gala[_]bein ize qaþ du þamma usliþi[_]	jah gasaiƕands Iesus galaubein ize qaþ du þamma usliþin
jah n[_] wilda laggai ƕeilai	jah ni wilda laggai ƕeilai
miþ faurafillja gal[_]þoþs w[_]rþ ƕas	miþ faurafillja galaþoþs warþ ƕas
Aftra du im [_]esus[_]rodida qaþ uh	Aftra du im Iesus rodida qaþ uh
jah g[_]marzidai waurþun [_]n þamma	jah gamarzidai waurþun in þamma
Q[_]þun du imma	Qeþun du imma
iþ is wiljands uswaurhtana sik domjan [_]aþ du Iesu[_]	iþ is wiljands uswaurhtana sik domjan qaþ du Iesua
[_]i balwjais mis	ni balwjais mis
iþ þai bairan[_]ans gastoþun	iþ þai bairandans gastoþun
iþ þai auhumistans gudjans i[_]wagi[_]edun þo man[_]gein ei mais Bara[_]ban fralailoti im	iþ þai auhumistans gudjans inwagidedun þo managein ei mais Barabban fralailoti im
Aþþan ei witeiþ þatei waldufni habaiþ sa [_]unus mans ana airþai afleita[_] fra[_]aurhti[_]s	Aþþan ei witeiþ þatei waldufni habaiþ sa sunus mans ana airþai afleitan frawaurhtins
samaleiko allis tawided[_]n g[_]liugapraufe[_]um attans ize	samaleiko allis tawidedun galiugapraufetum attans ize
þatuh þan allata in i[_]wara ei ansts managnandei þairh man[_]g[_]zans awiliud ufarassjai du[_]wulþa[_] guda	þatuh þan allata in izwara ei ansts managnandei þairh managizans awiliud ufarassjai du wulþau guda
ne ni im	ne ni im
jah þata anabiud ei ungafairino[_]os si[_]aina	jah þata anabiud ei ungafairinodos sijaina
ƕa kara [_]nsis	ƕa kara unsis
iþ is [_]aþ þatei	iþ is qaþ þatei
ƕa nuh ta[_][_]ai frauja þis weinagardis	ƕa nuh taujai frauja þis weinagardis
jah gahausjanda[_]s þai tai[_]un dugunnun unwerjan bi Iakobu j[_]h Iohannen	jah gahausjandans þai taihun dugunnun unwerjan bi Iakobu jah Iohannen
galeiþa[_]dans þan þai ins[_]ndidans bigetun swaswe qaþ du i[_]	galeiþandans þan þai insandidans bigetun swaswe qaþ du im
guþ jah atta frauj[_]ns Iesuis wait sa þiuþeiga du aiwam þatei ni l[_][_]ga	guþ jah atta fraujins Iesuis wait sa þiuþeiga du aiwam þatei ni liuga
jah afleta[_]ds[_]ins galeiþands aftra in sk[_]p uslaiþ hindar marein	jah afletands ins galeiþands aftra in skip uslaiþ hindar marein
jah qaþ du im þatei frauja ist sa sunus mans [_]ah[_]þamma[_]sabbato daga	jah qaþ du im þatei frauja ist sa sunus mans jah þamma sabbato daga
sa dailjand[_] in allawerein	sa dailjands in allawerein
þamm[_][_]bidjandin þuk gibais jah þamma wiljandin af þ[_]s leiƕan[_]sis ni uswandjais	þamma bidjandin þuk gibais jah þamma wiljandin af þus leiƕan sis ni uswandjais
ja[_] bi[_]eiþands allaim usstandands iddja afar imma	jah bileiþands allaim usstandands iddja afar imma
þ[_]nuh atberun du imma usliþan ana ligra li[_]andan	þanuh atberun du imma usliþan ana ligra ligandan
jah saei fraqistei[_] saiwalai seinai in[_]meina b[_]gitiþ þo	jah saei fraqisteiþ saiwalai seinai in meina bigitiþ þo
jah warþ miþ[_]anei saiso sum ra[_]htis gadraus [_]aur wig jah qemun fuglos jah fre[_]un þata	jah warþ miþþanei saiso sum raihtis gadraus faur wig jah qemun fuglos jah fretun þata
a[_]sts izwis jah gawairþi fram guda atti[_] unsaramma j[_]h frauj[_]n Iesu Xristau	ansts izwis jah gawairþi fram guda attin unsaramma jah fraujin Iesu Xristau
[_]tste[_]gadau nu af þamma galgin jah galaubjam imma	atsteigadau nu af þamma galgin jah galaubjam imma
niu waur[_]tw meinata jus siju[_] in fraujin	niu waurstw meinata jus sijuþ in fraujin
andhof j[_]ins jah qaþ	andhof jains jah qaþ
sind sumai þize h[_]r[_]stan[_]a[_]dane þaiei ni kausjand dauþau unte gasaiƕand þiudinassau gudis	sind sumai þize her standandane þaiei ni kausjand dauþau unte gasaiƕand þiudinassau gudis
jah qaþ du [_]m	jah qaþ du im
jah þridja nam þo sama[_]eiko	jah þridja nam þo samaleiko
jah [_]ugunnun suns[_]faurqiþan allai	jah dugunnun suns faurqiþan allai
iþ þ[_]im anþara[_]m in gajukom e[_] saiƕandans ni gasaiƕaina jah [_]ahausjandans ni fraþjaina	iþ þaim anþaraim in gajukom ei saiƕandans ni gasaiƕaina jah gahausjandans ni fraþjaina
wesun auk us[_]gidai	wesun auk usagidai
jah ohtedun fraihnan ina [_]i þata [_]aurd	jah ohtedun fraihnan ina bi þata waurd
jah atiddjedun Saddukaieis du imma þai[_]i qiþand usstass [_]i wisan ja[_] frehun [_]na qiþandans	jah atiddjedun Saddukaieis du imma þaiei qiþand usstass ni wisan jah frehun ina qiþandans
aþþan uf[_]r alla þo f[_]iaþwa sei ist gabindi ainamundiþ[_]s	aþþan ufar alla þo friaþwa sei ist gabindi ainamundiþos
þanuh Peilatus hausjands þ[_]ze	þanuh Peilatus hausjands þize
ak gagg jah[_]ataugei þuk silba[_] gudjin jah atbair imma fram þizai gahraineinai[_]þeinai þatei[_]ana[_]aud Moses du w[_]itwodiþai im	ak gagg jah ataugei þuk silban gudjin jah atbair imma fram þizai gahraineinai þeinai þatei anabaud Moses du weitwodiþai im
biþe þan is neƕa was juþan [_]t ibdaljin þis fairgunjis[_]alewabagme dugunnun al[_]kjo m[_]nagei siponj[_] faginondans hazjan[_]guþ s[_]ibnai mikilai in allaizo þoze seƕun mah[_]e qiþa[_]dans	biþe þan is neƕa was juþan at ibdaljin þis fairgunjis alewabagme dugunnun alakjo managei siponje faginondans hazjan guþ stibnai mikilai in allaizo þoze seƕun mahte qiþandans
atsai[_]iþ faura bokarjam þaim wi[_]j[_]ndam gaggan in ƕeitaim	atsaiƕiþ faura bokarjam þaim wiljandam gaggan in ƕeitaim
silba raihtis Daweid qiþ[_]þ ina f[_]aujan jah ƕaþro imma [_]unus ist	silba raihtis Daweid qiþiþ ina fraujan jah ƕaþro imma sunus ist
jah qaþ d[_] im	jah qaþ du im
jah sunsaiw ussaƕ jah [_]aistida in[_]wiga Iesu	jah sunsaiw ussaƕ jah laistida in wiga Iesu
sokeiþ m[_]k jah swaswe qaþ [_]u Iudaium ei þadei ik g[_]gga jus ni maguþ qiman jah[_]izw[_]s qiþa nu	sokeiþ mik jah swaswe qaþ du Iudaium ei þadei ik gagga jus ni maguþ qiman jah izwis qiþa nu
[_]ah allai[_]alakjo weit[_]od[_]dedun imma jah sildaleikidedun bi þo waurda anstais þo us[_]aggandona us munþa is jah qeþ[_]n	jah allai alakjo weitwodidedun imma jah sildaleikidedun bi þo waurda anstais þo usgaggandona us munþa is jah qeþun
jah [_]snemun[_]þrins tiguns silubreinaize andawairþi þis wairþodins þatei garahnidedun fram sunum Israelis jah at[_]ebun ins und akra kasjins s[_]a[_][_]e anabauþ mis [_]rauj[_]	jah usnemun þrins tiguns silubreinaize andawairþi þis wairþodins þatei garahnidedun fram sunum Israelis jah atgebun ins und akra kasjins swaswe anabauþ mis frauja
aþþan ist gawaurki mikil gagudei miþ gana[_]h[_]n	aþþan ist gawaurki mikil gagudei miþ ganauhin
jah fr[_]þjands Iesus qaþ du im	jah fraþjands Iesus qaþ du im
jah u[_][_]aggandin imma jainþro miþ siponjam seinaim jah managein ganoha[_] [_]unus Teimaiaus Bartei[_]aius sa blinda sat faur w[_]g du a[_]htron	jah usgaggandin imma jainþro miþ siponjam seinaim jah managein ganohai sunus Teimaiaus Barteimaius sa blinda sat faur wig du aihtron
eiþan ƕ[_]zuh saei matjiþ þana h[_]aif aiþþau drigka[_] þana stikl frauji[_]s unwairþaba fra[_]jins skula wairþiþ leikis jah bloþis f[_]aujins	eiþan ƕazuh saei matjiþ þana hlaif aiþþau drigkai þana stikl fraujins unwairþaba fraujins skula wairþiþ leikis jah bloþis fraujins
jah galaubidedun m[_]nag[_]i du imma jainar	jah galaubidedun managai du imma jainar
ni[_] jah þu þize sipon[_]e þis is	niu jah þu þize siponje þis is
sah atwaurpans wa[_] du dau[_]a is banjo fulls	sah atwaurpans was du daura is banjo fulls
fraqistj[_] [_]nutrein þize snutrane [_]ah frodein þize frodane uskiusa	fraqistja snutrein þize snutrane jah frodein þize frodane uskiusa
jah ufarstigun þai þaurnjus jah afƕapidedun þa[_]a jah akran n[_][_]gaf	jah ufarstigun þai þaurnjus jah afƕapidedun þata jah akran ni gaf
ik daupida auk jaþ þans Staifanau[_] gadau[_]ans	ik daupida auk jaþ þans Staifanaus gadaukans
jah jabai [_]aihswo þeina handus marzjai þuk [_]f[_]ait þo jah wairp af þus	jah jabai taihswo þeina handus marzjai þuk afmait þo jah wairp af þus
jabai qiþai manna [_]ttin seinamma aiþþau aiþein kaurban þa[_]ei ist maiþms þisƕah þatei us mi[_] gaba[_]nis jah ni fraletiþ ina ni wai[_]t taujan attin [_]einamma aiþþau aiþein seinai blau[_]janda[_]s w[_]urd gudi[_] þiza[_] anabusnai izwarai þoei anafulh[_]þ	jabai qiþai manna attin seinamma aiþþau aiþein kaurban þatei ist maiþms þisƕah þatei us mis gabatnis jah ni fraletiþ ina ni waiht taujan attin seinamma aiþþau aiþein seinai blauþjandans waurd gudis þizai anabusnai izwarai þoei anafulhuþ
jah u[_]rakida jah gastoþ aftra so handus [_]s	jah ufrakida jah gastoþ aftra so handus is
iþ jabai jus ni a[_]leti[_] ni þau[_]atta izwar sa in himinam afleti[_] izwis missadedins izwaros	iþ jabai jus ni afletiþ ni þau atta izwar sa in himinam afletiþ izwis missadedins izwaros
jah sinteino nahtam jah dagam in aurahjom jah in fair[_]u[_]jam[_]was hropjands jah bliggwands sik s[_]ain[_]m	jah sinteino nahtam jah dagam in aurahjom jah in fairgunjam was hropjands jah bliggwands sik stainam
in arbaidim managizeim in karkaro[_] ufarassau in slahi[_] [_]farassau in dauþeinim [_]fta	in arbaidim managizeim in karkarom ufarassau in slahim ufarassau in dauþeinim ufta
þan[_]nu tauja[_]s[_]armaion ni haurnjais faura þus swaswe[_]þai liutans taujand in gaqu[_]þim jah in garunsim ei ha[_]hjaindau fram mannam	þan nu taujais armaion ni haurnjais faura þus swaswe þai liutans taujand in gaqumþim jah in garunsim ei hauhjaindau fram mannam
[_]ah usfilmei dissat alla[_]s jah mikilidedun guþ [_]ah[_]fullai waurþun agisis qiþandans þatei	jah usfilmei dissat allans jah mikilidedun guþ jah fullai waurþun agisis qiþandans þatei
jah þata qiþandei galaiþ[_]j[_]h wopida Marjan swistar seina þiu[_]jo q[_]þandei	jah þata qiþandei galaiþ jah wopida Marjan swistar seina þiubjo qiþandei
jah [_]ttauhun ina ana Gaulgauþa[_]staþ þa[_]ei ist gaskeiriþ ƕa[_]rneins staþs	jah attauhun ina ana Gaulgauþa staþ þatei ist gaskeiriþ ƕairneins staþs
gahausjandans [_]eþun þan	gahausjandans qeþun þan
kann þuk ƕas [_]s	kann þuk ƕas is
jah[_]bisaiƕands a[_]la at[_]andanahtja juþan wisandin ƕeilai usi[_]dja in Beþanian miþ þa[_]m twalibim	jah bisaiƕands alla at andanahtja juþan wisandin ƕeilai usiddja in Beþanian miþ þaim twalibim
sa sama auk frauja allaize gabigs in a[_]lans [_]ans bidjandans [_]ik	sa sama auk frauja allaize gabigs in allans þans bidjandans sik
frauja iþ wes[_]is her ni þau gad[_]uþnodedi broþar mei[_]s	frauja iþ weseis her ni þau gadauþnodedi broþar meins
unte so dwaliþa gud[_]s handugozei mann[_]m	unte so dwaliþa gudis handugozei mannam
ni ƕanhun [_]iw ro[_]ida manna swaswe sa manna	ni ƕanhun aiw rodida manna swaswe sa manna
bi frawaurht [_]aihtis þ[_]tei ni galaubjand du mis	bi frawaurht raihtis þatei ni galaubjand du mis
jah jab[_]i [_]a aljaleikos hugjiþ jah þata izwis guþ [_]ndhuljiþ	jah jabai ƕa aljaleikos hugjiþ jah þata izwis guþ andhuljiþ
manwei ƕa du naht matjau jah bigau[_]dans [_][_]d[_]ahtei mis unte matja [_]ah drigka jah biþe gamatjis jah [_]adrigkais þu	manwei ƕa du naht matjau jah bigaurdans andbahtei mis unte matja jah drigka jah biþe gamatjis jah gadrigkais þu
aþþan þa[_]a godo taujandans ni wairþ[_]ima usgrudjans	aþþan þata godo taujandans ni wairþaima usgrudjans
Iþ nu gagga du þamma sandjandin m[_]k jah ainshu[_] us izwis ni fr[_]ih[_]iþ mik	Iþ nu gagga du þamma sandjandin mik jah ainshun us izwis ni fraihniþ mik
jah atha[_]tands ins in gaju[_]om qaþ du im	jah athaitands ins in gajukom qaþ du im
jah ija ni froþun þamma waur[_]a þatei[_]rodida du im	jah ija ni froþun þamma waurda þatei rodida du im
iþ[_]jabai [_]llai praufetjand iþ innatgaggai ƕas ungalaubjands [_]iþþ[_]u unw[_]is gasakada fram allaim	iþ jabai allai praufetjand iþ innatgaggai ƕas ungalaubjands aiþþau unweis gasakada fram allaim
froþun auk þatei du im þo gajukon[_][_]aþ	froþun auk þatei du im þo gajukon qaþ
magu	magu
unhulþon haba[_]þ	unhulþon habaiþ
w[_]i izwis [_]us sadans nu unte gredagai wairþiþ	wai izwis jus sadans nu unte gredagai wairþiþ
swe [_]iuklahs froþ	swe niuklahs froþ
niba saei wisiþ in mis [_]sw[_]irpada ut swe weina[_]ains jah gaþaursniþ [_]ah galisada jah in fon g[_]lagjand jah inbra[_]njada	niba saei wisiþ in mis uswairpada ut swe weinatains jah gaþaursniþ jah galisada jah in fon galagjand jah inbrannjada
iþ ja[_]ai usstass dauþaim nist nih Xris[_]us urrais	iþ jabai usstass dauþaim nist nih Xristus urrais
ak filu mais[_]þaiei þugkjan[_] liþ[_]we leikis lasiwostai wisan þaurftai si[_]d	ak filu mais þaiei þugkjand liþiwe leikis lasiwostai wisan þaurftai sind
amen qiþa izwis þatei andnemu[_] m[_]zdon seina	amen qiþa izwis þatei andnemun mizdon seina
