masked	src
‘Níbat comromach ar n[_]bat miscnech[_]’	‘Níbat comromach ar nábat miscnech.’
In[_]ochtmaid uathaid ro genair	In ochtmaid uathaid ro genair
Tía[_]it taris dano.	Tíagit taris dano.
Nibo bec in tech dano, secht ndoruiss ind [_]c[_]s c[_]íca imdad itir c[_]ch dá dorus.	Nibo bec in tech dano, secht ndoruiss ind ocus coíca imdad itir cech dá dorus.
R[_]s léci Manandán[_]mac Lir, & dorat seirc duitsiu íarom[_]	Ros léci Manandán mac Lir, & dorat seirc duitsiu íarom.
Eogai[_], Dorochair i cath Cúla Con[_]ir[_] ri Áed ra ríg Connacht.	Eogain, Dorochair i cath Cúla Conaire ri Áed ra ríg Connacht.
Gabthus mesca & aruspeittet[_]céola & air[_]iti.	Gabthus mesca & aruspeittet céola & airfiti.
Sund Ferchess[_] fossug[_]d, i n-Es Má[_]e mámugud, íar mórgnímaib lúath[_] do[_]rochair caur trénc[_]ingeth í[_]r[_]mórgnímaib lúath; dotung dom Día tig[_][_]nmas luige cáich i m-bith: tof[_]sar gním guinaitte, Mac Con bíth hi sund.	Sund Ferchessi fossugud, i n-Es Máge mámugud, íar mórgnímaib lúath; dorrochair caur trénchingeth íar mórgnímaib lúath; dotung dom Día tigernmas luige cáich i m-bith: tofesar gním guinaitte, Mac Con bíth hi sund.
Ioséph ob.	Ioséph ob.
O[_]u[_] in ticfa ar leth do immacallaim frim-sa?’	Ocus in ticfa ar leth do immacallaim frim-sa?’
Ba cumung[_]dano cid ar indus	Ba cumung dano cid ar indus
As-berat-so[_] is i m-Maigib Ailbi [_]o-[_]ab in cú fertais in charpait fo Ailill [_]cus Meidb.	As-berat-som is i m-Maigib Ailbi ro-gab in cú fertais in charpait fo Ailill ocus Meidb.
Nigset na ban timthirid in ingen don lémnach[_] bó[_][_]i l-láim a máthar	Nigset na ban timthirid in ingen don lémnacht bói i l-láim a máthar
To-ocaib a cenn la sodain acus do-beir a[_][_]de na croic[_]i dara gnuis.	To-ocaib a cenn la sodain acus do-beir airde na croichi dara gnuis.
Fri r[_]gu & tuathu didu do-[_]iditer aimsera.	Fri rigu & tuathu didu do-miditer aimsera.
Cobthach Coe[_] co tríchait ríg ron ort Lab[_]aid, líth co m[_]uaid mac meic Loe[_]a[_]re din lind i n-Dind Ríg ra [_]-ort in sluag.	Cobthach Coel co tríchait ríg ron ort Labraid, líth co mbuaid mac meic Loegaire din lind i n-Dind Ríg ra h-ort in sluag.
Ro [_]gabusa in n-éicni íarum.	Ro ngabusa in n-éicni íarum.
No mo[_]tais áes aisndisen Midchúai[_]t n-U[_]ad & a r-rríg & a r-rígni fíad Fercher[_]ni.	No moltais áes aisndisen Midchúairt n-Ulad & a r-rríg & a r-rígni fíad Ferchertni.
Ma ra-tocad [_]am-sa as mé do-mé[_]ad a n-argat-sa’	Ma ra-tocad dam-sa as mé do-mélad a n-argat-sa’
arécnairc ind ríg[_]sa frisn[_]agar an[_]núall-sa, fa-rith asint shním-sa, in pauper[_]n trúag-sa. trú[_]g lasna br[_]it[_][_]ea na guidi-se uili, duit, á Chríst, in tráth-sa ro gád-sa mo guidi. Guidiu[_]itge n[_]aile tar cenn fe[_] in be[_]ha, á Choimmdiu na flatha, á rí[_]beres bretha!	arécnairc ind ríg-sa frisn-agar an núall-sa, fa-rith asint shním-sa, in pauperán trúag-sa. trúag lasna bráithrea na guidi-se uili, duit, á Chríst, in tráth-sa ro gád-sa mo guidi. Guidiu itge n-aile tar cenn fer in betha, á Choimmdiu na flatha, á rí beres bretha!
Atraig iar [_]in inna shesam, ocus gabais[_]dóib [_]nna rundu sa sís íarom:	Atraig iar sin inna shesam, ocus gabais dóib inna rundu sa sís íarom:
‘Atát tri cóecait ri[_][_]lá’ ‘do mnáib, áille óentamá’[_]‘acum i n-dún imma l-le[_] ‘noco tréicfitis me[_]se.’	‘Atát tri cóecait rim lá’ ‘do mnáib, áille óentamá’ ‘acum i n-dún imma l-le’ ‘noco tréicfitis messe.’
S[_]ptembris.	Septembris.
Doslé[_]ci[_]isind áer .i. táthbéimm, co riacht a bressim & a torann ac tech[_] súas [_]o Conall.	Dosléici isind áer .i. táthbéimm, co riacht a bressim & a torann ac techt súas co Conall.
Gaius Gal[_]icula, & mís & lai[_]he.	Gaius Gallicula, & mís & laithe.
Is sí as áilldem r[_] boí [_] n-Ére.	Is sí as áilldem ro boí i n-Ére.
Is an[_]ir a daorad’ ‘Is fior’ ol s[_]	Is anfir a daorad’ ‘Is fior’ ol si
Fúabbrait in [_]ess.	Fúabbrait in less.
Marbais[_]eom a cho[_]n side íaro[_] in tan ba ngillae oc cluichi[_] combu íarom asbertsom:	Marbaisseom a choin side íarom in tan ba ngillae oc cluichiu combu íarom asbertsom:
Trí meic Nera ar lín le[_]g, [_]rí meic Uislenn cobra ng[_]rg, Senláech[_][_]rad anba borb a Crúachnaib Con-Alad n-ard.	Trí meic Nera ar lín lerg, trí meic Uislenn cobra ngarg, Senláech Arad anba borb a Crúachnaib Con-Alad n-ard.
Cía fo[_]hann araro ma[_]b Cú Chulainn a mac?	Cía fochann araro marb Cú Chulainn a mac?
Silsit na baí í[_]rum íarna n-immáin cena[_]mlegun.	Silsit na baí íarum íarna n-immáin cena mlegun.
Luidset dino áigi[_][_]co Dubthach	Luidset dino áigid co Dubthach
Augusti.	Augusti.
Báta[_] sé senistri déc issin tig, & c[_]mlae humae ar cech [_]-aí.	Bátar sé senistri déc issin tig, & comlae humae ar cech n-aí.
‘Dothongu[_]a tar mo s[_]íath & ta[_] mo chlaideb & darm threlam, ní thibrind i tindscr[_] cid [_]eidbi insin.’	‘Dothongusa tar mo scíath & tar mo chlaideb & darm threlam, ní thibrind i tindscra cid Meidbi insin.’
Idus[_]Iunii.	Idus Iunii.
Ráthatar i r-riched secht cé[_] míled m-[_]láthe, la gein cáin cen dígnae, É[_]án[_]Dromma Ráthe.	Ráthatar i r-riched secht cét míled m-bláthe, la gein cáin cen dígnae, Énán Dromma Ráthe.
For fír th'ainich & t'a[_]ma, a[_]Fróeich,[_]asndíth cía cruth arrálad a taba[_]rt ass.’	For fír th'ainich & t'anma, a Fróeich, asndíth cía cruth arrálad a tabairt ass.’
Conid an[_]sin dos-gní Bri[_]it firt n-amra .i. a mum[_]i bói a n-i[_]dlubra galair	Conid andsin dos-gní Brigit firt n-amra .i. a mummi bói a n-indlubra galair
[_]Atá immurgu’ ol Con-all, oc t[_]bairt [_]hi[_]n Ánlú[_]in assa chriss; ocus do-léici do Chet dara bruinni co-[_]róemid a loim fola fora béol[_].	‘Atá immurgu’ ol Con-all, oc tabairt chinn Ánlúain assa chriss; ocus do-léici do Chet dara bruinni co-rróemid a loim fola fora béolu.
Octobris.	Octobris.
Mathgamain	Mathgamain
Ceathardai conn-agar do cech ela[_]hain .[_]. loc & persa &[_]aimsir & cuís scribind[_]	Ceathardai conn-agar do cech eladhain .i. loc & persa & aimsir & cuís scribind.
fégaid.	fégaid.
‘Do-rochar i n-dochraidi o[_]us ní rolámar a epirt fri ne[_][_]’, o[_] Fíngen.	‘Do-rochar i n-dochraidi ocus ní rolámar a epirt fri nech’, ol Fíngen.
Lu[_]d-side síar[_]& nirbo buideach	Luid-side síar & nirbo buideach
Atb[_]lat fir la clúaiss ngléssa dóib[_]’	Atbélat fir la clúaiss ngléssa dóib.’
Ceth[_][_]r[_] oc[_]tga humai for imdai Ailella & Medba immdernide de chrédumu uili[_]is sí i certmedón in taige.	Cethéora ochtga humai for imdai Ailella & Medba immdernide de chrédumu uili is sí i certmedón in taige.
Tui[_]n mac Tornai I[_] ceól sírechtach in se gol [_]ach cind la Ciarraige t[_]r[_]aig cumaid f[_]rm im thig íar n-díth umail Muiredaig.	Tuirn mac Tornai Is ceól sírechtach in se gol cach cind la Ciarraige tormaig cumaid form im thig íar n-díth umail Muiredaig.
In PROLA[_]H.	In PROLACH.
Nóebad cuirp co sobésaib: saltrad[_]fe[_]da [_]or súilib tláithib[_]todéraib do dílgud mo thol	Nóebad cuirp co sobésaib: saltrad ferda for súilib tláithib todéraib do dílgud mo thol
arse ‘ní coir dí anní-siu[_]immurgu is [_]aimlóchad’	arse ‘ní coir dí anní-siu immurgu is gaimlóchad’
Ro [_]rmitnig i[_] draí & a setig in Coimdid triasin firt at-chonncat[_]r conid anns[_]n at[_]bert in drai fria Brigit:	Ro ermitnig in draí & a setig in Coimdid triasin firt at-chonncatar conid annsin at-bert in drai fria Brigit:
Fethis [_]ergus Ailb[_] [_]-oll, crothis doïb dairbre ndall, gabai[_] faínbrat[_][_]ar scíath[_]scenb, bróe[_]derc toídlech tar fern flann Cethern m[_]c Fintain ro-bíth, úathad a lín forsind áth;	Fethis Fergus Ailbe n-oll, crothis doïb dairbre ndall, gabais faínbrat tar scíath scenb, bróenderc toídlech tar fern flann Cethern mac Fintain ro-bíth, úathad a lín forsind áth;
Bátar trí[_]láa ocus teora ai[_]chi ocond fleid.	Bátar trí láa ocus teora aidchi ocond fleid.
‘Ní firfid[_]r,’ ol Cú Chulai[_]d, ‘co tí Conall & Fer[_]us.’	‘Ní firfider,’ ol Cú Chulaind, ‘co tí Conall & Fergus.’
‘Cingid dar firu in cach[_]tin[_],’ ‘imthéit[_]i[_]n-ág i [_]-eslind:’ ‘ní fil do bar láechraid laind’ ‘as chosmail fr[_] Coin Culaind.’	‘Cingid dar firu in cach tind,’ ‘imthéit i n-ág i n-eslind:’ ‘ní fil do bar láechraid laind’ ‘as chosmail fri Coin Culaind.’
Bátir[_]tri drúit[_] remib co mindaib argdidib fo dí[_]r.	Bátir tri drúith remib co mindaib argdidib fo díor.
Cech nóeb bói, fil[_] bías co bráth, brígach fo[_]dail, i coimthecht [_]ríst credail, ro b[_][_] ocom chobair.	Cech nóeb bói, fil, bías co bráth, brígach fo-dail, i coimthecht Críst credail, ro bet ocom chobair.
Brén[_][_]nd fr[_]a gilla a chocholl do-chor forsna bunnsachaib cétna	Brénaind fria gilla a chocholl do-chor forsna bunnsachaib cétna
Conid Cúscraid [_][_]nd atot-chomnaic ónd úair-sin.’	Conid Cúscraid Mend atot-chomnaic ónd úair-sin.’
‘Atetha ani-sin’, ar F[_]idelm.	‘Atetha ani-sin’, ar Feidelm.
Do-rat[_]tár fon n-indas-sin forsin cóice[_] n-uile.	Do-rat tár fon n-indas-sin forsin cóiced n-uile.
Flainn,[_]Congalach	Flainn, Congalach
Ma[_]c Cresséni M' Ernóc mórais Fia[_]at fairinn: b[_] fer raith diar turinn D[_]ig mór maith macc Cairil[_].	Macc Cresséni M' Ernóc mórais Fiadat fairinn: ba fer raith diar turinn Daig mór maith macc Cairill.
La c[_]ssad Secundi co slógud cech[_]datha, c[_]rgus ma [_]ot-botha tindscan greim do chatha.	La céssad Secundi co slógud cech datha, corgus ma fot-botha tindscan greim do chatha.
Máél [_]uib, Éc.	Máél Duib, Éc.
Ocus as-bert ara tabharthae corp B[_]ude cuccae[_]hi t[_]ach ind oidchi-sin	Ocus as-bert ara tabharthae corp Brude cuccae hi teach ind oidchi-sin
A so[_]artha[_] uile lasin slóg cos[_] tíagat, ron-nóebat, ron-m[_]rat in n-ard-ríg ad-gíallat.	A sobarthan uile lasin slóg cos' tíagat, ron-nóebat, ron-mórat in n-ard-ríg ad-gíallat.
In vel gill[_]: inara do síta buidiu impu co[_]n-argud	In vel gilla: inara do síta buidiu impu co n-argud
‘N[_] [_]all ní úabar dam, a ben.’	‘Ní úall ní úabar dam, a ben.’
‘Emde, a Choncho[_]air!’	‘Emde, a Chonchobair!’
‘Teit dí’ ar Gúairi ‘co tormolai[_] feis na h-aidchi [_]im-[_]a’	‘Teit dí’ ar Gúairi ‘co tormolaid feis na h-aidchi lim-sa’
Arsaid [_]in.	Arsaid sin.
L[_] cléir Eus[_]bi sóerais cech f[_]eid forcraid, la líth ind fhir sherca[_]g, f[_]il Barri ó Chorcaig.	La cléir Eusébi sóerais cech fleid forcraid, la líth ind fhir shercaig, féil Barri ó Chorcaig.
Achrastabes[_] Am[_]sias mac Amans, Munemón mac Caiss, a Mumain[_]	Achrastabes, Amasias mac Amans, Munemón mac Caiss, a Mumain.
‘Atbér, úair is lim ro clos,’ ‘síl n-Ádaim[_]cen imarbos,’ ‘delbaid[_]is Fainne rem r[_]’ ‘ná fil [_]nd a l-let[_]éte.’	‘Atbér, úair is lim ro clos,’ ‘síl n-Ádaim cen imarbos,’ ‘delbaid is Fainne rem ré’ ‘ná fil and a l-lethéte.’
Is a[_]d as-bert-som intí Cano:	Is and as-bert-som intí Cano:
‘Cid fil for da m[_]in?[_] ol Brigit	‘Cid fil for da muin?’ ol Brigit
Is foillsiugud fer[_]ae, do-formaig cech m-bo[_]dgal, do-beir grád as arda[_],[_]i[_] cumgabáil ordan.	Is foillsiugud fertae, do-formaig cech m-bordgal, do-beir grád as ardam, is cumgabáil ordan.
Rofetamar nín méra ú[_]i[_]e is di Ultaib duit.’	Rofetamar nín méra úaire is di Ultaib duit.’
‘Bía slá[_], & doformastar deit a n-dotesta dit[_]ni[_]t.	‘Bía slán, & doformastar deit a n-dotesta dit nirt.
Cro[_]h in martir Má[_]ni co cléir co[_]m-búaid bláthe, Mochtae mór, mai[_]h[_]síthbe, Énán Dromma Ráthe.	Croch in martir Mágni co cléir co m-búaid bláthe, Mochtae mór, maith síthbe, Énán Dromma Ráthe.
‘Díbairg na h-éounu’ [_]r a munter [_]ri Cana	‘Díbairg na h-éounu’ or a munter fri Cana
at-bert i[_] tres cler[_]ch frisin draí:	at-bert in tres clerech frisin draí:
Find-shlúag Epectiti a[_] dán[_], as daingniu, iar céssad la h-ingru fris-indled[_]la h-aingl[_]u.	Find-shlúag Epectiti as dánu, as daingniu, iar céssad la h-ingru fris-indled la h-aingliu.
‘Cia rot Breagha[_]a Laogairi?	‘Cia rot Breagha a Laogairi?
‘Cid fil for da muin?[_] ol [_]rigit	‘Cid fil for da muin?’ ol Brigit
Dercais Lóeg, & is and ro rádi [_]nd ingen inso .i.[_]Fa[_]d:	Dercais Lóeg, & is and ro rádi ind ingen inso .i. Fand:
To[_]chair cotlud forsin slóg.	Torchair cotlud forsin slóg.
Nos bíathaim co cend sechtmaine[_]nó de[_]ch ma ide	Nos bíathaim co cend sechtmaine nó de ch ma ide
‘Ma[_]th’ [_]r Díarmaid — fáitsine ó Día leis-side	‘Maith’ or Díarmaid — fáitsine ó Día leis-side
Cormand Cell Tíri Éle it é la Mumain merda corm[_]nd I[_]lóchra arddad cormand [_]orindi der[_]a	Cormand Cell Tíri Éle it é la Mumain merda cormand Irlóchra arddad cormand dorindi derga
A dul d'Hí Colu[_]m Cille.	A dul d'Hí Coluim Cille.
Tot[_][_] allchomut inna dia[_]d condatarraid h-ir Ráith Húa n-Echach i n-óe[_]ach ríg Ráithlind.	Totét allchomut inna diaid condatarraid h-ir Ráith Húa n-Echach i n-óenach ríg Ráithlind.
Dafúabair [_]alar íar suidiu	Dafúabair galar íar suidiu
Boí and [_]o arabárach.	Boí and co arabárach.
‘Ní úal ná h-úab[_]r [_]am[_] a ben,’ ‘nach ardaicnid [_]ellchi mescthair ar cond.’	‘Ní úal ná h-úabur dam, a ben,’ ‘nach ardaicnid mellchi mescthair ar cond.’
Is i seo ban-[_]airn[_]ertaig Crist	Is i seo ban-tairngertaig Crist
Carn cloch aici isin luing[_]	Carn cloch aici isin luing.
‘Mrogatar ge[_]ela[_]gi gésci úa genither gein.’	‘Mrogatar genelaigi gésci úa genither gein.’
‘Ro-bá-sa trá’ olse ‘i n-imsním m[_]r ocus cuntabairt mói[_] co-nderglé .i. do-ratus-a in coin do [_]ilill oc[_]s do Me[_]d[_].	‘Ro-bá-sa trá’ olse ‘i n-imsním mór ocus cuntabairt móir co-nderglé .i. do-ratus-a in coin do Ailill ocus do Meidb.
For [_]alaind[_]mis Marta nid mordai fri[_] n-guide, Se[_]an, Moinend, Myse, Dabid Chille Muine.	For kalaind mis Marta nid mordai fria n-guide, Senan, Moinend, Myse, Dabid Chille Muine.
Ceni creiti-si d[_] Patraic nocretfet Ula[_]d [_]n roceasusæ d[_]imned ba mo a turim	Ceni creiti-si do Patraic nocretfet Ulaid an roceasusæ d'imned ba mo a turim
Ptolomeus Pilodelpus Is ed innisit senchaidhe & libuir conid comaimserda na trí ríg se Ptolomeus m[_]c[_]Lai[_]g[_]& Ptolomeus Philodelpus & Ptol[_]meus E[_]ergites & do rí[_]aib hÉirenn Lóe[_]aire Eliud genuit Elispul L[_]rc & Cobthach & L[_]braid Loingsech & M[_]lge &[_]Cobthach [_] Mog Cor[_] & Óengus Ollam & Erero & Fer Corb [_] Cond[_]ai & Ai[_]ill[_]& Amadair & Eochu & Forgus Fortamail.	Ptolomeus Pilodelpus Is ed innisit senchaidhe & libuir conid comaimserda na trí ríg se Ptolomeus mac Lairg & Ptolomeus Philodelpus & Ptolomeus Euergites & do rígaib hÉirenn Lóegaire Eliud genuit Elispul Lorc & Cobthach & Labraid Loingsech & Melge & Cobthach & Mog Corb & Óengus Ollam & Erero & Fer Corb & Condlai & Ailill & Amadair & Eochu & Forgus Fortamail.
M[_]r-ríg inna n-gente bith-g[_]lait i l-loscud, sló[_]g Íss[_] cen escur it fáilti iar coscur.	Mór-ríg inna n-gente bith-golait i l-loscud, slóig Íssu cen escur it fáilti iar coscur.
Senán [_]ns[_] Cathaig crochais écr[_][_]t Nárach, Conandil clii búadach, epscop Beóáed bágach.	Senán Inse Cathaig crochais écrait Nárach, Conandil clii búadach, epscop Beóáed bágach.
‘Mend’[_]ol cách.	‘Mend’ ol cách.
‘As[_]o a bac[_]laich’ orse ‘id id n-irchomail d[_]it i ndúais t'airche[_]ail’	‘Asso a bachlaich’ orse ‘id id n-irchomail duit i ndúais t'airchetail’
Torrach dano ben Echach[_]& ba h-ed[_]ben Gabrain.	Torrach dano ben Echach & ba h-ed ben Gabrain.
Ba c[_]mma no n-[_]amnaigfetar uili etir [_]rrid & ríg & ollamain ol bid [_]arae soc[_]aide in mac so	Ba cumma no n-damnaigfetar uili etir errid & ríg & ollamain ol bid carae sochaide in mac so
Bágsu ar mórgnímaib gaiscid nád r[_]gb[_][_] nech forbais form.	Bágsu ar mórgnímaib gaiscid nád ragbad nech forbais form.
Ocus robo dograch ‘Dar ar m-br[_]thir trá,’ [_][_] sé, ‘isatt áilsiu damsa & bi[_]at á[_]l h-i céin bat béo.’	Ocus robo dograch ‘Dar ar m-bréthir trá,’ ar sé, ‘isatt áilsiu damsa & bidat áil h-i céin bat béo.’
A mu Búach feras in ton[_] frisin m-brú[_][_]h in mend ad-fét ciaso scíth:	A mu Búach feras in tond frisin m-brúach in mend ad-fét ciaso scíth:
Fecht ele do Adhamnán i n-hÍ trí lá ocus teora oidhchi i n-d-[_]eine ina thigh fhordúnta[_]ce[_] toidecht 'na m[_]ini[_]t[_]r	Fecht ele do Adhamnán i n-hÍ trí lá ocus teora oidhchi i n-d-óeine ina thigh fhordúnta cen toidecht 'na mainistir
A Íssu con-ruidiur do rígrad do rélad,[_]iarsind u[_]d do-chúatar cucut for [_][_]m nélach!	A Íssu con-ruidiur do rígrad do rélad, iarsind urd do-chúatar cucut for nem nélach!
[_]Ní bó charat na choigcéli[_] duit’	‘Ní bó charat na choigcéliu duit’
fíibthir Fal[_]haoe feis	fíibthir Falchaoe feis
Bemít-ne m[_]sse & tussu[_]ar gnúis in [_]úileman annsin’[_]Bri[_]it iarum co Dunlaing do guide dilsigthe [_]a h-athair i[_] chlaideb do-bert dó dia m-bói in [_]orus i n-dúine	Bemít-ne messe & tussu ar gnúis in Dúileman annsin’ Brigit iarum co Dunlaing do guide dilsigthe da h-athair in chlaideb do-bert dó dia m-bói in dorus i n-dúine
Focha[_]rt a chroísig[_]f[_]rro co l-luid tré scíath n[_]ete indala h-éoin la sodain.	Fochairt a chroísig forro co l-luid tré scíath n-ete indala h-éoin la sodain.
Bói l[_]star cúmdachta ó [_]lgemaib i l-láim in ríg	Bói lestar cúmdachta ó ilgemaib i l-láim in ríg
Deithbir ón: na deich cú[_]la ar fic[_]ti[_] matain & fescor isa tech	Deithbir ón: na deich cúala ar fichtib matain & fescor isa tech
In dechain[_]Eutimus la Helair sech phíana, [_]otar la[_]the lí[_]ha fris-rócaib ar Fíada.	In dechain Eutimus la Helair sech phíana, lotar laithe lítha fris-rócaib ar Fíada.
Tu[_]ait dano de[_]ga dermait[_]a h-éta do Emir, ar nírbo fherr ro boí.	Tucait dano deoga dermait a h-éta do Emir, ar nírbo fherr ro boí.
Ro d[_]ult tra in t-epscop an[_]-sin	Ro díult tra in t-epscop aní-sin
‘Eircc dochum[_]n[_]Ailella ocus Medbae ar is leo bíid inna c[_]iciud ind inge[_]’.	‘Eircc dochum n-Ailella ocus Medbae ar is leo bíid inna cóiciud ind ingen’.
é no beth an[_], a ben,’ ol sé[_] ‘na ngénainnse ar [_]nchaib Ulad.’ Is and sin luid sís[_]fésin.	é no beth and, a ben,’ ol sé, ‘na ngénainnse ar inchaib Ulad.’ Is and sin luid sís fésin.
Is iar sin con-ga[_]rther Fíngen doib aithirr[_]uch.	Is iar sin con-gairther Fíngen doib aithirriuch.
Do-fuit[_]immurro isin sruth in [_]lam díumsach & a bó fo a thairr co ros-b[_][_]ded	Do-fuit immurro isin sruth in clam díumsach & a bó fo a thairr co ros-báided
[_]Ní anse; bíid i n-deilb éuin cach la blíadn[_]i, in m-blíadnai n-aili i n-de[_]lb d[_]ini’.	‘Ní anse; bíid i n-deilb éuin cach la blíadnai, in m-blíadnai n-aili i n-deilb duini’.
F[_]cht do Brigit cona h[_]ógaib in Ard Macha	Fecht do Brigit cona h-ógaib in Ard Macha
F[_]thchell[_]f[_]r muin cach gillai co feraib óir & [_]irgid; timpán créda in láim [_]hlí in gi[_]lai; da mílchoin ar slab[_]aid airgit ina láim deis	Fithchell for muin cach gillai co feraib óir & airgid; timpán créda in láim chlí in gillai; da mílchoin ar slabraid airgit ina láim deis
in rig	in rig
Is and atbath gilla [_]onaill, oc timmáin [_]a mbó Bicne mac Láega[_]re.	Is and atbath gilla Conaill, oc timmáin na mbó Bicne mac Láegaire.
‘Fo chen Labra[_]d [_]úathlám ar Claideb!’ ‘láechd[_] ócaib,’ ‘úallchu m[_]rib,’ ‘manraid[_]gossa,’ ‘gniid cathu,’ ‘críathraid ócu[_]’ ‘tóc[_]aid lobru,’ ‘tairnid[_]tríunu.’	‘Fo chen Labraid Lúathlám ar Claideb!’ ‘láechdu ócaib,’ ‘úallchu murib,’ ‘manraid gossa,’ ‘gniid cathu,’ ‘críathraid ócu,’ ‘tócbaid lobru,’ ‘tairnid tríunu.’
Sithbe co fethan findr[_]ine	Sithbe co fethan findruine
‘N[_] h-andsa,’ f[_]r Leborcham, ingen Óa & Adairce.	‘Ní h-andsa,’ for Leborcham, ingen Óa & Adairce.
‘Maith a gillai’ or Senchán ‘cid do-t-gní fáil[_]d don c[_]ur-[_]a?’	‘Maith a gillai’ or Senchán ‘cid do-t-gní fáilid don chur-sa?’
Forannán, Dérmait, Fethgna, Anmere[_] [_]b.	Forannán, Dérmait, Fethgna, Anmere, ob.
tiucfa aimser dérach[_]fo ním nó[_]mach.	tiucfa aimser dérach fo ním nóemach.
Imma-tarraid[_]dún indi.	Imma-tarraid dún indi.
‘Da[_]énsa anísin’, ol Fráech.	‘Dagénsa anísin’, ol Fráech.
Is auro[_]un Fíadat, is serc deodae daingen, is indarbae[_]demn[_]e, is toch[_]iriud aingel.	Is auromun Fíadat, is serc deodae daingen, is indarbae demnae, is tochuiriud aingel.
Ni siabra donanaic is Cuchul[_]ind m[_]c Sualtaim’	Ni siabra donanaic is Cuchulaind mac Sualtaim’
As[_]uidet i n-oenaidchi.	Astuidet i n-oenaidchi.
Conid de ra[_] gíuils[_]om íarom Cú Chulainn	Conid de ran gíuilseom íarom Cú Chulainn
Secht muir iman cat[_]raig-si ba heitigh [_] d[_]nd sondach iairn f[_]r [_]ach mur forsa mbatar noi cet cenn	Secht muir iman cathraig-si ba heitigh a dend sondach iairn for gach mur forsa mbatar noi cet cenn
Ó ragab Óengus[_]Turmech co rogaib Eoc[_]u Feidlech f[_]chi & dá cét.	Ó ragab Óengus Turmech co rogaib Eochu Feidlech fichi & dá cét.
Bú[_]id n[_] trí macc n-ennac [_]-i sur[_], sochla díne, p[_]is Giurgi, grían búadae, co trichait mór míle.	Búaid na trí macc n-ennac h-i surn, sochla díne, pais Giurgi, grían búadae, co trichait mór míle.
Bii[_] and íarum co arna bá[_]ach.	Biit and íarum co arna bárach.
Lu[_]dseom di[_]iu do saigid in maic.	Luidseom didiu do saigid in maic.
Ríg-féil Brénainn Biroir, fr[_]s m-bruchta [_]eir lé[_]enn.	Ríg-féil Brénainn Biroir, fris m-bruchta leir lébenn.
[_]Is fír’ ol Conall ‘do chungid chomrame [_]uccum-sa.	‘Is fír’ ol Conall ‘do chungid chomrame cuccum-sa.
Tic Labraid íarom &[_]mebais ríam[_]forsna slógu.	Tic Labraid íarom & mebais ríam forsna slógu.
Cú Chulainn do force[_]ul gaiscid la Scáthaig n-Úanaind ingi[_] Airdgeme i l-Letha co[_]ndergéni súithi cles lea & luid Aífe ingen Airdgeme cuic[_] & ba torrach forácaib &[_]as[_]ert fria [_]o bérad mac. ‘Bí[_] ind o[_]dnasc [_]-órdae [_]o a[_]ut’, o[_] sé, ‘corop coimse don mac.	Cú Chulainn do forcetul gaiscid la Scáthaig n-Úanaind ingin Airdgeme i l-Letha co ndergéni súithi cles lea & luid Aífe ingen Airdgeme cuici & ba torrach forácaib & asbert fria no bérad mac. ‘Bíd ind ordnasc n-órdae so acut’, ol sé, ‘corop coimse don mac.
‘[_]egad[_]a ar a chend,’ ol Condere.	‘Regadsa ar a chend,’ ol Condere.
Is ed do-[_]ala an[_] tria rat[_] in Spirta Nóib grad epscuip d'erlegend for Brig[_]t	Is ed do-rala ann tria rath in Spirta Nóib grad epscuip d'erlegend for Brigit
‘[_]ni fo[_]-mait[_]-congairther rí in t-síde cuccuib’, ol in Dagdae.	‘Ani for-maith-congairther rí in t-síde cuccuib’, ol in Dagdae.
Ro-íca Dia darar ceand ór[_] nach ícf[_]m-ne’	Ro-íca Dia darar ceand óre nach ícfam-ne’
At-bert Dubthach [_]ría Brigit:	At-bert Dubthach fría Brigit:
Cruth[_]caín atchíchither amal tecait láith g[_]ile dar ca[_]hchairptiu.	Cruth caín atchíchither amal tecait láith gaile dar cathchairptiu.
Mani-m léicther segaith-si ar éi[_]in & no-m-l[_]ici[_] imach íarum’	Mani-m léicther segaith-si ar éicin & no-m-léicid imach íarum’
‘Do-rada[_] [_]úag na h-ainmnet do-ronnai in gillai fo[_]sin fairgi: rígi[_]n-Alb[_]n dó ceithri blíadnai fi[_]het tar éis Oedán	‘Do-radad lúag na h-ainmnet do-ronnai in gillai forsin fairgi: rígi n-Alban dó ceithri blíadnai fichet tar éis Oedán
Glan-chéssad Senót[_] ata soilsi [_]lechtae, slúag Anat[_]ais o[_]tae co n-ilur a fertae.	Glan-chéssad Senóti ata soilsi slechtae, slúag Anathais ortae co n-ilur a fertae.
In t-A[_]ngus-sin[_]tra ro bo mogh uma[_] inissel do Dia[_]h-é, & issé no chanad a th-shalmu amlaid-seo cé[_]n bói [_]c Disiurt[_]Oengusa .i. isind abhaind & [_]at[_]imma bragait i cengul[_]don b[_]le .i. dano fón m-bile feissin, & .i. ina reicles.	In t-Aengus-sin tra ro bo mogh umal inissel do Dia h-é, & issé no chanad a th-shalmu amlaid-seo céin bói ic Disiurt Oengusa .i. isind abhaind & gat imma bragait i cengul don bile .i. dano fón m-bile feissin, & .i. ina reicles.
‘Nír[_]at s[_]élach athchossánach.’	‘Nírbat scélach athchossánach.’
