masked	src
S'un po eüssiez plus esté[_] Par tans f[_]sse charbons et cendre[_]	S'un po eüssiez plus esté, Par tans fusse charbons et cendre.
Plu[_] doi que randre ne p[_]rroie.	Plus doi que randre ne porroie.
et font Come glace[_];	et font Come glace ;
Et mout se tint a deceüe De ce qu'ele m'avo[_][_] creü[_].	Et mout se tint a deceüe De ce qu'ele m'avoit creüe.
Et [_]essire Yvains main[_]enant De [_]'autre part se rachemine.	Et messire Yvains maintenant De l'autre part se rachemine.
Puis si se [_]emet a la voie.	Puis si se remet a la voie.
A demain puis c[_] du[_]l atendre, Se Damedex [_]e m'an consoille.	A demain puis ce duel atendre, Se Damedex ne m'an consoille.
Lo[_]s fet joie	Lors fet joie
Dex vos conduie En vo[_] païs[_]sainnes et liees. »	Dex vos conduie En voz païs sainnes et liees. »
Et dit qu[_] [_]orz est et traïz S'einsi l'a[_]trové ne veü Riens nule qui l'[_]it coneü.	Et dit que morz est et traïz S'einsi l'a trové ne veü Riens nule qui l'ait coneü.
Ne [_]os conoi[_]troie des mois Au [_]arler se ne vos veoie Ou se nomer ne vos ooie. [_]	Ne vos conoistroie des mois Au parler se ne vos veoie Ou se nomer ne vos ooie. »
Et devisié fu au jure[_] Q[_]e cist treüz devoit[_]durer Tant con li dui maufé[_]durroient ;	Et devisié fu au jurer Que cist treüz devoit durer Tant con li dui maufé durroient ;
Ensi sont acordé brieman[_].	Ensi sont acordé briemant.
Voirs Dex, li torz an ser[_][_]t tuens S[_] tu l'en leisses eschaper.	Voirs Dex, li torz an seroit tuens Se tu l'en leisses eschaper.
Ja vehee ne li se[_]oit ;	Ja vehee ne li seroit ;
Que ce seroit tr[_]p vileins[_]geus Qui feroit[_]d'un domage deus. »	Que ce seroit trop vileins geus Qui feroit d'un domage deus. »
Le seneschal an son [_]etor Devant[_]ses.ii. freres [_]taint :	Le seneschal an son retor Devant ses.ii. freres ataint :
Et vostre f[_]lle vos remaingne[_]	Et vostre fille vos remaingne,
Et s'or venoit la dameisel[_], Ja desresneroit la quer[_]le Dom ele l'a tant [_][_]eidoiee,	Et s'or venoit la dameisele, Ja desresneroit la querele Dom ele l'a tant pleidoiee,
Messire Yvains p[_]eure	Messire Yvains pleure
Mes je [_]e la pui[_] clamer quite,	Mes je ne la puis clamer quite,
- Ne li ofrez mie avena[_]t,	- Ne li ofrez mie avenant,
Si le [_]aissiez[_]seviax de honte:	Si le laissiez seviax de honte:
et nos so[_]es troi.	et nos somes troi.
S'an sui a[_]fantosmee tote ;	S'an sui anfantosmee tote ;
Se[_][_]chevax met en.i. pleissié,	Ses chevax met en.i. pleissié,
[_]n la fin, son[_]hiau[_]e escartele Au chevalier messire Yvains.	En la fin, son hiaume escartele Au chevalier messire Yvains.
E[_] les genz plus et plus cr[_]oient Por les plaies qu[_] escrevoient ;	Et les genz plus et plus crioient Por les plaies qui escrevoient ;
Fet la [_]ucele ;	Fet la pucele ;
Si s'an [_]et pans[_]s et destroiz Por son lyon,	Si s'an vet pansis et destroiz Por son lyon,
U[_]e dolors qui les desheit[_] L[_]r refet la joie oblier ;	Une dolors qui les desheite Lor refet la joie oblier ;
.I. petit s'est mis en[_]la trace Tant qu'a son seignor a mostré Qu'il a senti[_]et ancontré Vant et[_]fl[_]i[_][_]de salvage beste.	.I. petit s'est mis en la trace Tant qu'a son seignor a mostré Qu'il a senti et ancontré Vant et fleir de salvage beste.
Lors s[_] vaudra a vostr[_] oés pis ;	Lors si vaudra a vostre oés pis ;
[_]t mainte[_]ant que il s'an muet, Tant con chevax por[_]er le puet[_] S'an retorne vers la cha[_]ele,	Et maintenant que il s'an muet, Tant con chevax porter le puet, S'an retorne vers la chapele,
[_]r me c[_]vient droit maintenir.	Or me covient droit maintenir.
Li cuers a boene remenan[_]e	Li cuers a boene remenance
De l'eve[_]froide but au pot.	De l'eve froide but au pot.
Einz m'an irai, si[_]ne vos po[_]st,	Einz m'an irai, si ne vos poist,
Et m'[_]fubla d'un cort mantel V[_]ir d'escarlate peonace[_];	Et m'afubla d'un cort mantel Vair d'escarlate peonace ;
[_]e nus n'ala [_]on cheval prendre.	Ne nus n'ala son cheval prendre.
et querra, S'[_]l puet, tant que il tro[_]erra L[_]estroit santier tot boissone[_]s, Que t[_]op an est cu[_]anç[_]neus, Et la l[_]nde et la[_]meison fort Et le solaz et le deport De la cortoise dame[_]sele Qui mout es[_] a[_]enanz et be[_]e, Et le prodome avoec sa fille, Qui a enor fe[_]re s'essille,	et querra, S'il puet, tant que il troverra L'estroit santier tot boissoneus, Que trop an est cusançoneus, Et la lande et la meison fort Et le solaz et le deport De la cortoise dameisele Qui mout est avenanz et bele, Et le prodome avoec sa fille, Qui a enor feire s'essille,
Onques voir si ne s'avilla Q[_]'il deïst de vos vilenie,[_]Tant com il [_]et[_]de corteisie.	Onques voir si ne s'avilla Qu'il deïst de vos vilenie, Tant com il set de corteisie.
Et ce fu provance veraie Qu'ancor estoit leanz, [_]anz faille, Cil qui ot[_]f[_][_]te la b[_]taille Et qui l'[_]voit mort et conquis.	Et ce fu provance veraie Qu'ancor estoit leanz, sanz faille, Cil qui ot feite la bataille Et qui l'avoit mort et conquis.
Et tant conversa el bos[_]hage, Com hom forsenez et salvage, C'une meison a[_]i. hermi[_]e Trova, [_]out basse[_][_]t mout petite ;	Et tant conversa el boschage, Com hom forsenez et salvage, C'une meison a.i. hermite Trova, mout basse et mout petite ;
S'es[_] droiz que an feu [_]t en flame L'en soit r[_]ndue la merite.	S'est droiz que an feu et en flame L'en soit randue la merite.
Mes aprés [_]ui ne[_]remassist Li lyons [_]n nule meniere.	Mes aprés lui ne remassist Li lyons an nule meniere.
Malveisemant vos ai meri Le servise que me f[_]ïstes[_][_]Del ja[_]ant que vos oceïstes Por mes[_]neveuz et por ma niece[_]	Malveisemant vos ai meri Le servise que me feïstes, Del jaiant que vos oceïstes Por mes neveuz et por ma niece.
- Ne place l[_] Saint Es[_]erite !	- Ne place le Saint Esperite !
Si sanblero[_]z [_]ole et vilainne ;	Si sanbleroiz fole et vilainne ;
Et je li pri qu'ele s'an [_]eise, Qu[_] la cho[_]e qui me despleise Ne me comant,[_]soe merci.	Et je li pri qu'ele s'an teise, Que la chose qui me despleise Ne me comant, soe merci.
Que gr[_]nt mestier eüst d'antret Qant il se departi[_]de m[_]i.	Que grant mestier eüst d'antret Qant il se departi de moi.
M[_]s quant ç'avint que [_]os eüstes L'an tr[_]spassé que vos deüst[_]s Revenir a ma dame ça,[_]Tantost a moi se cor[_]eça	Mes quant ç'avint que vos eüstes L'an trespassé que vos deüstes Revenir a ma dame ça, Tantost a moi se correça
Si jura qu'il anvoieroit, Chascun an, [_]ant c[_]n vis seroit, Cea[_]z de se[_] puceles trante ;	Si jura qu'il anvoieroit, Chascun an, tant con vis seroit, Ceanz de ses puceles trante ;
Et a ce que[_]il [_][_]antrevienent, De te[_] cos ferir s'angoissierent Que an.ii. les l[_]nces froissierent	Et a ce que il s'antrevienent, De tex cos ferir s'angoissierent Que an.ii. les lances froissierent
[_]t li sanc tuit chaut et boillant Par m[_]inz [_]eus fors des cors lor bo[_]ent, Qui par desoz les haubers colent [_]	Et li sanc tuit chaut et boillant Par mainz leus fors des cors lor bolent, Qui par desoz les haubers colent ;
Qu'el[_] le dit,	Qu'ele le dit,
ne sai[_]le quel.	ne sai le quel.
Ja por ce n'en es[_]haperoie, Quant il vos[_]avroient o[_]is ;	Ja por ce n'en eschaperoie, Quant il vos avroient ocis ;
Ja fust ses v[_]loirs aconpliz Quant cil[_]de pasmeiso[_]s revint ;	Ja fust ses voloirs aconpliz Quant cil de pasmeisons revint ;
- Nenil, font il, nos n'en savons Fo[_]s tant con di[_] [_]os en avons,	- Nenil, font il, nos n'en savons Fors tant con dit vos en avons,
fet il,	fet il,
Mes Deu [_]uisse je aorer, Qui m[_]a doné le leu et[_]l'eise De feire chose qu[_] vos pleise,	Mes Deu puisse je aorer, Qui m'a doné le leu et l'eise De feire chose qui vos pleise,
S[_]an panroie male confesse. »	S'an panroie male confesse. »
Sel quierent la ou il n'[_]st [_]as.	Sel quierent la ou il n'est pas.
Li uns l'autre a l[_]esp[_]e assaut ;	Li uns l'autre a l'espee assaut ;
« En ça v[_]s traiez, Che[_]aliers,	« En ça vos traiez, Chevaliers,
Seroiz vos or de çax[_] Ce disoit messire Ga[_][_]ains, Qui por leur fames valent m[_]ins ?	Seroiz vos or de çax, Ce disoit messire Gauvains, Qui por leur fames valent mains ?
Qu'a lui n[_] se pooit nus[_]prendre. »	Qu'a lui ne se pooit nus prendre. »
Cuers et oroilles m'aport[_]z,	Cuers et oroilles m'aportez,
En tel, s'il vos p[_]est, a delivre, Que po[_] vos[_]vuel morir ou vivre.	En tel, s'il vos plest, a delivre, Que por vos vuel morir ou vivre.
De la joie parler[_]n'estuet Qui la [_]ui[_] fu a l'ostel feite :	De la joie parler n'estuet Qui la nuit fu a l'ostel feite :
Et nostre fille ie[_]t vostre [_]ame,	Et nostre fille iert vostre dame,
[_]eig[_]e enuit ou demain, seviax.	Veigne enuit ou demain, seviax.
Et [_]it chascuns et cil et cis[_] :	Et dit chascuns et cil et cist :
Messire Yvain[_] s'esbaïssoit De ce [_]ue si sovant [_]hanj[_]ient Que duel et joie demenoient.	Messire Yvains s'esbaïssoit De ce que si sovant chanjoient Que duel et joie demenoient.
- Et [_]ui sont cil qui tant vos ainment, Don li uns si hardiz s[_]roit Qu'a trois c[_]nbatre s'oseroit Por v[_]s sauver[_]et gar[_]ntir ?	- Et qui sont cil qui tant vos ainment, Don li uns si hardiz seroit Qu'a trois conbatre s'oseroit Por vos sauver et garentir ?
Ja verroiz pl[_]inne ceste[_]sale De gent mout enuieuse et male[_]Qui tro[_]er vos i cuideront ;	Ja verroiz plainne ceste sale De gent mout enuieuse et male Qui trover vos i cuideront ;
Tant sejorna qu'[_].i. mardi Vint au chastel li cuens Al[_][_]r[_] A sergenz et a chevaliers,	Tant sejorna qu'a.i. mardi Vint au chastel li cuens Aliers A sergenz et a chevaliers,
Si [_]'en porte tot est[_]ndu D[_]danz l'envers de son escu.	Si l'en porte tot estandu Dedanz l'envers de son escu.
E[_] tuit le roi proier an vienent[_]Q[_]e, mau gré l'ainznee s[_]ror, Doint de la terre a la menor[_]La tierce partie[_]ou la qua[_]te Et les.ii. chev[_]liers departe,	Et tuit le roi proier an vienent Que, mau gré l'ainznee seror, Doint de la terre a la menor La tierce partie ou la quarte Et les.ii. chevaliers departe,
Et tu[_]t et [_]otes l'en mercïent,	Et tuit et totes l'en mercïent,
As espees, que nue[_] tienent, Li[_]donent granz[_]cos anbedui,	As espees, que nues tienent, Li donent granz cos anbedui,
Einz est mout[_]frans,	Einz est mout frans,
- Cil me feïst joiant et liee, Se je [_][_]cort trové l'[_]üsse ;	- Cil me feïst joiant et liee, Se je a cort trové l'eüsse ;
Lunete, qui mout fu [_]ortoise, Li fist isnelemant fo[_]s traire.I. mout precieus [_]aintu[_]ire ;	Lunete, qui mout fu cortoise, Li fist isnelemant fors traire.I. mout precieus saintuaire ;
De neant vos oi e[_]condire,	De neant vos oi escondire,
Et pl[_]s se tient en sa valor, Quant [_]lus de[_]ore a alumer.	Et plus se tient en sa valor, Quant plus demore a alumer.
[_]ien le mostrez Quant chascuns dit qu'[_]l est ol[_]rez.	bien le mostrez Quant chascuns dit qu'il est oltrez.
Et toz li pueples i acort, S[_] con[_]a tel[_]afeire su[_]lent Corre les genz qui [_]eoir vuelent Cos de bat[_]ille et escremie.	Et toz li pueples i acort, Si con a tel afeire suelent Corre les genz qui veoir vuelent Cos de bataille et escremie.
« Ha, las ! Que[_] mescheance !	« Ha, las ! Quel mescheance !
Mout se clainme [_]olanz, c[_]eitis,	Mout se clainme dolanz, cheitis,
Et[_]une aut[_]e pucele anprist La voie qu'ele [_]voit anprise :	Et une autre pucele anprist La voie qu'ele avoit anprise :
Mes [_]n[_]ui sont de si fier cuer Que li uns por l'autre, [_] nul fue[_], De terre.i. pié ne guerpiroit Se jusqu'a mort[_]ne l'en[_]iroit.	Mes andui sont de si fier cuer Que li uns por l'autre, a nul fuer, De terre.i. pié ne guerpiroit Se jusqu'a mort ne l'enpiroit.
[_]i vos voelent ocirre ou pand[_]e :	Si vos voelent ocirre ou pandre :
« Dame, voir, ja[_]ne vos querr[_]i Merci,	« Dame, voir, ja ne vos querrai Merci,
Et parmi l[_]s [_]aroiz feroient Et par le[_] liz et par les bans ;	Et parmi les paroiz feroient Et par les liz et par les bans ;
Vos devez seus es[_]r[_] et nos dui ;	Vos devez seus estre et nos dui ;
Ensi tot par li se conb[_]t,	Ensi tot par li se conbat,
Q[_]'il crient entr'ax issir del san[_];	Qu'il crient entr'ax issir del san ;
Mes m[_]alz voel je [_]ue mes amis M'ait oltré d'armes que tué. [_]	Mes mialz voel je que mes amis M'ait oltré d'armes que tué. »
- Amer ?	- Amer ?
- Tex c[_]n tu voiz ;	- Tex con tu voiz ;
- Toz quites, da[_]e ?	- Toz quites, dame ?
Des or mes aler m'an[_]covient[_]Et veo[_]r genz qui leanz sont, Savo[_]r quel ch[_]ere il me feront.	Des or mes aler m'an covient Et veoir genz qui leanz sont, Savoir quel chiere il me feront.
Messire Yvains, mout a[_]e[_]viz, Est de s'ami[_][_]departiz, Ensi que li cuers ne se muet.	Messire Yvains, mout a enviz, Est de s'amie departiz, Ensi que li cuers ne se muet.
- Or [_]rimes, fet il, puis je dire Qu[_] li miens diax e[_] la moie ire A[_]la vostre dolor pas[_]ee,	- Or primes, fet il, puis je dire Que li miens diax et la moie ire A la vostre dolor passee,
De monseignor Yvain [_]i manbre[_];	De monseignor Yvain li manbre ;
Que nes veoir ne le me[_]lez, Celui [_]ui est si pres de mo[_].	Que nes veoir ne le me lez, Celui qui est si pres de moi.
Quanqu[_]ele p[_]et vers lui s'aquite De l'enor qu'il li avoi[_] feite.	Quanqu'ele puet vers lui s'aquite De l'enor qu'il li avoit feite.
si s'antresleiss[_]nt,	si s'antresleissent,
Qu'aillors[_]point metre n'en besoingn[_].	Qu'aillors point metre n'en besoingne.
Toz eüst esté p[_]rfanduz, Se ceste [_]vanture ne fu[_]t,	Toz eüst esté porfanduz, Se ceste avanture ne fust,
Mes n'est nus, tant p[_][_]de [_]an ait, Qui[_]el leu ou l'en bien li fait Ne [_]evaigne mout volentiers.	Mes n'est nus, tant po de san ait, Qui el leu ou l'en bien li fait Ne revaigne mout volentiers.
Tantost me[_]sire Yvains l[_] passe, Cui tarde qu'il s'an soit partiz [_]	Tantost messire Yvains li passe, Cui tarde qu'il s'an soit partiz ;
Li roi[_] la pucele a veüe,	Li rois la pucele a veüe,
et si li jure Qu[_] toz jorz mes [_]es li tanra Et que[_]ses pertes li randra, Quan[_]u'ele an mosterra par prueves, Et [_]efera les meisons nueves Que il [_]voit par terre[_]mis[_]s.	et si li jure Que toz jorz mes pes li tanra Et que ses pertes li randra, Quanqu'ele an mosterra par prueves, Et refera les meisons nueves Que il avoit par terre mises.
Ceste mervoill[_] est avenue	Ceste mervoille est avenue
et[_]vont rebouchant.	et vont rebouchant.
ce [_]os otroi.	ce vos otroi.
et c[_]ie come tors,	et crie come tors,
Que mout li p[_]ot ce que i[_] vit	Que mout li plot ce que il vit
Neporqant, certes, bien m'acort A malvés, qu[_]il [_][_]a mie tort :	Neporqant, certes, bien m'acort A malvés, qu'il n'a mie tort :
[_]t les proieres r[_]en n'i grievent,	Et les proieres rien n'i grievent,
Ja n'i[_]rt jor[_] que del mien ne praigne Tot ce que i[_] an puet ateind[_]e.	Ja n'iert jorz que del mien ne praigne Tot ce que il an puet ateindre.
Et, s'il vos plest, sel me[_]randroiz Quant j[_] vos avrai delivré. [_]	Et, s'il vos plest, sel me randroiz Quant je vos avrai delivré. »
si l[_] salue,	si le salue,
« [_]am[_], fet il, de la tançon Ne[_]sui mie en grant sospeçon ;	« Dame, fet il, de la tançon Ne sui mie en grant sospeçon ;
et ce li nut Qu'il avoit la parole basse Et la voiz [_]o[_] et foible[_]et q[_]asse,	et ce li nut Qu'il avoit la parole basse Et la voiz roe et foible et quasse,
La dameisele estoit si bien De sa dame[_]que nule rien[_]A dire ne li re[_]otas[_], A que que la chose mon[_]ast,	La dameisele estoit si bien De sa dame que nule rien A dire ne li redotast, A que que la chose montast,
Et dit :	Et dit :
Ne por [_]e ne vos esmaiez :	Ne por ce ne vos esmaiez :
Bien a vangiee, et s[_] nel set, La dame la[_]mort [_]on seignor ;	Bien a vangiee, et si nel set, La dame la mort son seignor ;
Et [_]i vos an[_]claim je toz quites,	Et si vos an claim je toz quites,
Et dit[_]au roi :	Et dit au roi :
Mes ce me desabelist mout Qu'eles sont de cors e[_] de vout Meigres[_][_]t p[_]les et dolantes.	Mes ce me desabelist mout Qu'eles sont de cors et de vout Meigres et pales et dolantes.
S'an s[_]nt tuit seür et certain Qu'il l'avront, ei[_]z que[_]midis soit.	S'an sont tuit seür et certain Qu'il l'avront, einz que midis soit.
Devant la porte, enmi.i. plain, S'ares[_]e li [_]aianz	Devant la porte, enmi.i. plain, S'areste li jaianz
Alez quel part q[_]e boen vos i[_]rt.	Alez quel part que boen vos iert.
Et plorent	Et plorent
De fil d[_]or et de soi[_] ovroient Chascune au mi[_]lz qu'ele savoit ;	De fil d'or et de soie ovroient Chascune au mialz qu'ele savoit ;
Que maintenant honte et verg[_]ingne Li cort [_]us	Que maintenant honte et vergoingne Li cort sus
Si li dit[_]:	Si li dit :
Einz me clamasse [_] recreant Devant le cop[_]	Einz me clamasse a recreant Devant le cop,
Ensi est an la queste ant[_]ee	Ensi est an la queste antree
S'est mialz q[_]e v[_]s remaingniez [_]is Que nos i fussiens mort andui.	S'est mialz que vos remaingniez vis Que nos i fussiens mort andui.
S'il vialt armes, [_]t[_]an li done ;	S'il vialt armes, et an li done ;
Or me doint Dex et c[_][_]r et gr[_]ce Que je, pa[_] sa boene aventure, Puisse [_]esresnier sa droiture ! »	Or me doint Dex et cuer et grace Que je, par sa boene aventure, Puisse desresnier sa droiture ! »
L'une r[_]torne	L'une retorne
[_]'irons tornoier moi et vos,	S'irons tornoier moi et vos,
Quant an le [_]ialt, n[_]l puet an fere.	Quant an le vialt, nel puet an fere.
Par la main d'un su[_]n [_]hapelain Prise a la dam[_] de Landuc L'endemain, qui fu fil[_]e au du[_] L[_]ududez, dom an note.i. lai.	Par la main d'un suen chapelain Prise a la dame de Landuc L'endemain, qui fu fille au duc Laududez, dom an note.i. lai.
Por ce,[_]si ne m'an os mesler,	Por ce, si ne m'an os mesler,
Et si le fist tant [_]emorer Que toz li [_]nz fu trespassez Et d[_] tot l'autre e[_]cor assez, Tant que a la miäost v[_]nt, Que[_]li rois cor[_] et feste tint.	Et si le fist tant demorer Que toz li anz fu trespassez Et de tot l'autre encor assez, Tant que a la miäost vint, Que li rois cort et feste tint.
et si l'en porta Tant q[_]e devant son seignor vi[_]t,	et si l'en porta Tant que devant son seignor vint,
ce vos jur	ce vos jur
« Biax sire, or me covient Que je face v[_]stre [_]alant[_]	« Biax sire, or me covient Que je face vostre talant,
L'en dit [_]ue chaz saous s'[_]nvoise.	L'en dit que chaz saous s'anvoise.
- Par foi, f[_]t ele,[_]jel sai bien,	- Par foi, fet ele, jel sai bien,
Entre ta[_]t[_] devant le roi vint Messire Yvains,	Entre tant, devant le roi vint Messire Yvains,
que ja n'en mantirai[_]	que ja n'en mantirai.
Qu'ele est tote seüre et[_]certe Que por loi[_]r ne [_]or desser[_]e Ne por[_]amor qu'a celui ait Ne l'en mist ele[_]onques en plait.	Qu'ele est tote seüre et certe Que por loier ne por desserte Ne por amor qu'a celui ait Ne l'en mist ele onques en plait.
et si s'an m[_]rvoille ;	et si s'an mervoille ;
Que je ne vos os siudre [_]vant,[_]Que m[_] dame a moi ne s'iresse. »	Que je ne vos os siudre avant, Que ma dame a moi ne s'iresse. »
Et[_] [_]ar la saint[_] Paternostre, Plus por son preu que por le vos[_]re Le cuidai feire	Et, par la sainte Paternostre, Plus por son preu que por le vostre Le cuidai feire
Mes ainz fu la novele dite Au [_]hastel, que il i venisse[_][_] ;	Mes ainz fu la novele dite Au chastel, que il i venissent ;
Ei[_]z prant le cheval,	Einz prant le cheval,
Que por neant fai[_] sa bo[_]té Q[_]i vialt qu'ele ne soit seüe.	Que por neant fait sa bonté Qui vialt qu'ele ne soit seüe.
Qant l[_] rois ot f[_]t son sejor Tant que n'i v[_]st plus arester, [_]i ref[_]st son oirre aprester.	Qant li rois ot fet son sejor Tant que n'i vost plus arester, Si refist son oirre aprester.
Ne riens nu[_]e n'i oblia.	Ne riens nule n'i oblia.
Or au cerchie[_] par toz ces engle[_],	Or au cerchier par toz ces engles,
Se nus de ces deus[_]la re[_]uiert, Ja contredit[_] ne lor iert.	Se nus de ces deus la requiert, Ja contredite ne lor iert.
et acole ;	et acole ;
N'an quier or plus a vos plei[_]ie[_],	N'an quier or plus a vos pleidier,
Qu'el monde son [_][_]roil n'avoit,	Qu'el monde son paroil n'avoit,
Et Lunete rest mout [_] eise :	Et Lunete rest mout a eise :
c'onque[_] ne se mut ;	c'onques ne se mut ;
Qu'il volsist [_]u'i[_] fussent tuit ars, Si [_]i eüst costé cent mars.	Qu'il volsist qu'il fussent tuit ars, Si li eüst costé cent mars.
S'a li uns a l'aut[_]e tandu Les [_]raz au col,	S'a li uns a l'autre tandu Les braz au col,
- Et tu, [_]omant ?	- Et tu, comant ?
[_] Di donc, fet cil, se tu otroie[_] Que vaincuz et recreanz soi[_]s.	- Di donc, fet cil, se tu otroies Que vaincuz et recreanz soies.
Mes il ne lo vout pas sofrir[_]	Mes il ne lo vout pas sofrir,
Sanz ce qu'il est de haut parage, Est[_]il[_]de si gra[_]t vasselage	Sanz ce qu'il est de haut parage, Est il de si grant vasselage
Venu[_] estes por moi desfa[_]dre,	Venuz estes por moi desfandre,
A[_]nz a trestot [_]e borc plené ;	Ainz a trestot le borc plené ;
Cil respone[_]t :	Cil responent :
Et li boens hom s'antremet[_]it De l'[_]scorchier,	Et li boens hom s'antremetoit De l'escorchier,
n[_] ja n'[_]vroiz Si boen ami come cestui.	ne ja n'avroiz Si boen ami come cestui.
Et bien set qu[_]a sa mere plest Que rien a fei[_]e ne li lest Dont e[_]e le cuit[_]losangier.	Et bien set qu'a sa mere plest Que rien a feire ne li lest Dont ele le cuit losangier.
De son se[_]gnor eidier s[_]apreste,	De son seignor eidier s'apreste,
et vos resoiez D'ore en avant m[_] dameisele[_]	et vos resoiez D'ore en avant ma dameisele.
Que fin or passent, tant reluisen[_][_]	Que fin or passent, tant reluisent.
Et[_]se je vos[_]reconoissoie, Espoir [_]e me greveroit rien.	Et se je vos reconoissoie, Espoir ne me greveroit rien.
L'ostel gaires esloignié n[_]oi Qant je trovai en uns e[_][_]arz[_]T[_]rs salvages, ors et lieparz Qu[_] s'antreconbat[_]ient tuit Et demenoient[_]si grant br[_]it [_]t tel fierté et tel[_]orguel, Se voir conuistre vos an vuel, C'une piece me treis ar[_]ier[_], Qu[_] nule beste n'est tant fiere Ne plu[_] orguelleuse de tor.	L'ostel gaires esloignié n'oi Qant je trovai en uns essarz Tors salvages, ors et lieparz Qui s'antreconbatoient tuit Et demenoient si grant bruit Et tel fierté et tel orguel, Se voir conuistre vos an vuel, C'une piece me treis arriere, Que nule beste n'est tant fiere Ne plus orguelleuse de tor.
et aguisent Qant je les vo[_] ronpre et tra[_]chier ;	et aguisent Qant je les voi ronpre et tranchier ;
et tan[_] vaut Messire Kex an totes cor[_] Qu'il n'i ier[_] ja müez ne sor[_].	et tant vaut Messire Kex an totes corz Qu'il n'i iert ja müez ne sorz.
De[_]pa[_] lui orent salué Monseignor Gauvain si [_]eveu.	De par lui orent salué Monseignor Gauvain si neveu.
Males ranpones a [_]ejor Li sont el co[_]s batanz et f[_]esches.	Males ranpones a sejor Li sont el cors batanz et fresches.
- Non, fet ele, que g'[_]n ferai Av[_]ec v[_]s ma puissance tote.	- Non, fet ele, que g'en ferai Avoec vos ma puissance tote.
Et saut par ir[_]	Et saut par ire
Que [_]el ferai que [_]u'il me griet ;	Que jel ferai que qu'il me griet ;
En mo[_] cors por coi r[_]maint ame ?	En mon cors por coi remaint ame ?
S'av[_]a ma suer ce que li siet De la part de mon heritage[_][_]	S'avra ma suer ce que li siet De la part de mon heritage ;
Et un mantel sanz ha[_]igot, Veir d'escarlate, a[_] [_]ol li met.	Et un mantel sanz harigot, Veir d'escarlate, au col li met.
Si[_]se mervoillent por[_]coi seinnent,	Si se mervoillent por coi seinnent,
Mes de cent foiz[_]se seingna De la mervoille que il ot,[_]Comant [_]ature feire sot Oevre si leide et si [_]ilai[_]ne.	Mes de cent foiz se seingna De la mervoille que il ot, Comant Nature feire sot Oevre si leide et si vilainne.
Et l'espee del col li tran[_]he[_]La pel d[_]soz la ma[_]lle blanche, Si qu'il an[_]fist le sanc cheoir.	Et l'espee del col li tranche La pel desoz la maille blanche, Si qu'il an fist le sanc cheoir.
Sel rostist tan[_] que il fu c[_]iz,	Sel rostist tant que il fu cuiz,
Veez,[_]quant il[_]vient an l'estor[_] Com il a po son esc[_] chier[_] Com il le leisse detranchier ;	Veez, quant il vient an l'estor, Com il a po son escu chier, Com il le leisse detranchier ;
Qu'il [_]'ot pas une archiee[_]a[_]ee Quant il vit en une valee Tot seul pasturer.i.[_]chevrel.	Qu'il n'ot pas une archiee alee Quant il vit en une valee Tot seul pasturer.i. chevrel.
« Tan[_] li porro[_]z Dire, quant deva[_]t lui vanroiz, Que li Chevaliers au lyo[_] Vos dis que[_]je avoie non.	« Tant li porroiz Dire, quant devant lui vanroiz, Que li Chevaliers au lyon Vos dis que je avoie non.
Quequ[_] [_]l[_]er[_] an son destroit, S'an issi une dameisele, Gente de cors et de vis bele,	Queque il ert an son destroit, S'an issi une dameisele, Gente de cors et de vis bele,
Et la clef de la [_]orte prent,	Et la clef de la porte prent,
De[_]ce que li rois devi[_]a Tote la corz mialz l'en pri[_]a,	De ce que li rois devisa Tote la corz mialz l'en prisa,
Por ce que e[_]e dote et crien[_], Li dit :	Por ce que ele dote et crient, Li dit :
Mes tote vo[_]e e[_]si avint Que mes s[_]re an ce[_]t chastel vint Ou il a.ii. filz de deable ;	Mes tote voie ensi avint Que mes sire an cest chastel vint Ou il a.ii. filz de deable ;
Donques sui ge ses anemis [_]	Donques sui ge ses anemis ?
Ne puet[_]estre qu'a toz responde Li rois, [_]ui vers [_]ui voit venir La dame a son[_]estri[_] tenir.	Ne puet estre qu'a toz responde Li rois, qui vers lui voit venir La dame a son estrié tenir.
[_]nsi vilmant les amenoient Entre le jaiant et le n[_]in[_]	Ensi vilmant les amenoient Entre le jaiant et le nain.
A [_]ui meïsmes se [_]onsoille Au quel d'a[_]s.ii. il aidera.	A lui meïsmes se consoille Au quel d'aus.ii. il aidera.
N'i avra prevost [_]e voier Qui volantie[_]s ne vos c[_]nvoit.	N'i avra prevost ne voier Qui volantiers ne vos convoit.
ne ne[_]muet ;	ne ne muet ;
[_]es,[_]par mon chief, ne vos i monte,	Mes, par mon chief, ne vos i monte,
Mout ont par c[_]anz tanpe[_]té Et reverchiez toz ces quachez, P[_]us [_]en[_]emant que b[_]achez Ne vet tracent perdriz ne caille.	Mout ont par ceanz tanpesté Et reverchiez toz ces quachez, Plus menuemant que brachez Ne vet tracent perdriz ne caille.
S'ai mout oï parler de[_]lui :	S'ai mout oï parler de lui :
et p[_]is si monte.	et puis si monte.
N'a moi n'[_]teint	N'a moi n'ateint
A li rete[_]ir mistrent painne Tant que son afei[_]e [_]or dist,	A li retenir mistrent painne Tant que son afeire lor dist,
- Am[_]s, ancor nel[_]vos doing gié,	- Amis, ancor nel vos doing gié,
Que rasanbl[_]r as ar[_]es n'osent.	Que rasanbler as armes n'osent.
